ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	LATITUDE	LONGITUDE	LANGUAGE_FAMILY
3235	Backstrom-1992-210c-139	left	Haiderabad	Haiderabad	ˈg̣ɑỵpɑ	ˈg̣ɑỵpɑ	ˈɢ/ɢ ɑ ɻ p ɑ	hunz1248	36.2969008	74.5985662	Burushaski
3236	Backstrom-1992-210c-139	left	Ganish	Ganish	ˈg̣ɑỵpɑ	ˈg̣ɑỵpɑ	ˈɢ/ɢ ɑ ɻ p ɑ	hunz1248	36.312159	74.6626353	Burushaski
3237	Backstrom-1992-210c-139	left	NazimabadUpperSust	Nazimabad (Upper Sust) 	ˈɣɑỵpɑ	ˈɣɑỵpɑ	ˈɣ/ɣ ɑ ɻ p ɑ	hunz1248	36.6717915	74.8337469	Burushaski
3238	Backstrom-1992-210c-139	left	UyumNagar	Uyum Nagar	ˈg̣ɑỵpɑ	ˈg̣ɑỵpɑ	ˈɢ/ɢ ɑ ɻ p ɑ	naga1398	36.1528358	74.8461621	Burushaski
3239	Backstrom-1992-210c-139	left	Hoper	Hoper	ˈg̣ɑỵpɑ	ˈg̣ɑỵpɑ	ˈɢ/ɢ ɑ ɻ p ɑ	naga1398	36.1528358	74.8461621	Burushaski
3240	Backstrom-1992-210c-139	left	YasinCenter	Yasin Center	ˈɣɑɑmo	ˈɣɑɑmo	ˈɣ/ɣ ɑː m o	yasi1237	36.4092359	73.0214217	Burushaski
3241	Backstrom-1992-210c-139	left	ThuiYasin	Thui (Yasin)	ˈɣɑɑmo	ˈɣɑɑmo	ˈɣ/ɣ ɑː m o	yasi1237			Burushaski
4507	Backstrom-1992-210d-139	left	Passu	Passu	čɑp	čɑp	tɕ ɑ p	goja1238			Indo-European
4508	Backstrom-1992-210d-139	left	Shimshal	Shimshal	čʌp	čʌp	tɕ ɜ p		36.435521	75.325492	Indo-European
4509	Backstrom-1992-210d-139	left	Chapursan	Chapursan 	čʌp	čʌp	tɕ ɜ p		36.494474	74.294484	Indo-European
4510	Backstrom-1992-210d-139	left	Yasin	Yasin	čʌp	čʌp	tɕ ɜ p	yasi1244			Indo-European
4511	Backstrom-1992-210d-139	left	Ishkoman	Ishkoman	čʌp	čʌp	tɕ ɜ p	ishk1245			Indo-European
4985	Backstrom-1992-210e-139	left	Domaaki	Domaaki	kʰɑˈbɑ	kʰɑˈbɑ	kʰ ɑ ˈb/b ɑ	hunz1249			Indo-European
9189	Backstrom-1992-210f-139	left	Gupis	Gupis	ˈkʰʌbo̱	ˈkʰʌbo̱	ˈkʰ/kʰ ɜ b o̠/o		36.227407	73.442007	Indo-European
9190	Backstrom-1992-210f-139	left	Punial	Punial	ˈkʰʌbo̱	ˈkʰʌbo̱	ˈkʰ/kʰ ɜ b o̠/o	puni1238			Indo-European
9191	Backstrom-1992-210f-139	left	HunzaNasirabad	Hunza(Nasirabad)	ˈkʰʌbo	ˈkʰʌbo	ˈkʰ/kʰ ɜ b o	hunz1246			Indo-European
9192	Backstrom-1992-210f-139	left	NagarThol	Nagar(Thol)	ˈkʰʌbo	ˈkʰʌbo	ˈkʰ/kʰ ɜ b o	hunz1246			Indo-European
9193	Backstrom-1992-210f-139	left	NagarChalt	Nagar(Chalt)	ˈkʰʌ̱bo	ˈkʰʌ̱bo	ˈkʰ/kʰ ɜ̠/ɜ b o	hunz1246			Indo-European
9194	Backstrom-1992-210f-139	left	Gilgit	Gilgit	ˈkʰʌbu	ˈkʰʌbu	ˈkʰ/kʰ ɜ b u	gilg1243			Indo-European
9195	Backstrom-1992-210f-139	left	Haramosh	Haramosh	ˈkʰʌ̱bo̱	ˈkʰʌ̱bo̱	ˈkʰ/kʰ ɜ̠/ɜ b o̠/o	hara1257			Indo-European
9196	Backstrom-1992-210f-139	left	Bagrot	Bagrot	kʰɑ̱ˈbo̱	kʰɑ̱ˈbo̱	kʰ ɑ̠/ɑ ˈb/b o̠/o	bagr1244			Indo-European
9197	Backstrom-1992-210f-139	left	Bunji	Bunji	ˈkʰʌbo̱ / ˈxʌbo̱	ˈkʰʌbo̱	ˈkʰ/kʰ ɜ b o̠/o	bunj1245			Indo-European
9198	Backstrom-1992-210f-139	left	Bunji	Bunji	ˈkʰʌbo̱ / ˈxʌbo̱	ˈxʌbo̱	ˈx/x ɜ b o̠/o	bunj1245			Indo-European
9199	Backstrom-1992-210f-139	left	Rondu	Rondu	ˈkʰʌbo	ˈkʰʌbo	ˈkʰ/kʰ ɜ b o	rond1238			Indo-European
9200	Backstrom-1992-210f-139	left	Gahorabad	Gahorabad	ˈkʰɑbo	ˈkʰɑbo	ˈkʰ/kʰ ɑ b o		36.098361	73.975326	Indo-European
9201	Backstrom-1992-210f-139	left	DashkinAstor	Dashkin (Astor)	ˈkʰʌbo̱	ˈkʰʌbo̱	ˈkʰ/kʰ ɜ b o̠/o		35.476599	74.774062	Indo-European
9202	Backstrom-1992-210f-139	left	Astor	Astor	ˈkʰʌbo̱	ˈkʰʌbo̱	ˈkʰ/kʰ ɜ b o̠/o	asto1243			Indo-European
9203	Backstrom-1992-210f-139	left	KachuraJel	Kachura (Jel)	ˈkʰʌbo	ˈkʰʌbo	ˈkʰ/kʰ ɜ b o		35.439487	75.449668	Indo-European
9204	Backstrom-1992-210f-139	left	Satpara	Satpara	ˈkʰʌbo	ˈkʰʌbo	ˈkʰ/kʰ ɜ b o	satp1241			Indo-European
9205	Backstrom-1992-210f-139	left	Gultari	Gultari	ˈkʰʌbo̱	ˈkʰʌbo̱	ˈkʰ/kʰ ɜ b o̠/o		34.660371	75.539611	Indo-European
9206	Backstrom-1992-210f-139	left	Kharmang	Kharmang	ˈkʰʌbo	ˈkʰʌbo	ˈkʰ/kʰ ɜ b o	khar1285			Indo-European
9207	Backstrom-1992-210f-139	left	Dras	Dras	kʰɑiˈbom	kʰɑiˈbom	kʰ ɑ i ˈb/b o m	dras1242	34.4478362	75.5947267	Indo-European
9208	Backstrom-1992-210f-139	left	ChilasKhinar	Chilas (Khinar)	ˈkʰɑbo	ˈkʰɑbo	ˈkʰ/kʰ ɑ b o	chil1277			Indo-European
9209	Backstrom-1992-210f-139	left	ChilasJelil	Chilas (Jelil)	ˈkʰɑbo̱	ˈkʰɑbo̱	ˈkʰ/kʰ ɑ b o̠/o	chil1277			Indo-European
9210	Backstrom-1992-210f-139	left	Darel	Darel	ˈkʰɑbi	ˈkʰɑbi	ˈkʰ/kʰ ɑ b i	dare1241			Indo-European
9211	Backstrom-1992-210f-139	left	Tangir	Tangir	ˈkʰʌbo	ˈkʰʌbo	ˈkʰ/kʰ ɜ b o	tang1331			Indo-European
9212	Backstrom-1992-210f-139	left	Sazin	Sazin	ˈkʰʌbo / kʰʌˈbʊto	ˈkʰʌbo	ˈkʰ/kʰ ɜ b o	sazi1238			Indo-European
9213	Backstrom-1992-210f-139	left	Sazin	Sazin	ˈkʰʌbo / kʰʌˈbʊto	kʰʌˈbʊto	kʰ ɜ ˈb/b ʊ t̪ o	sazi1238			Indo-European
9214	Backstrom-1992-210f-139	left	Harban	Harban	ˈkʰʌbo	ˈkʰʌbo	ˈkʰ/kʰ ɜ b o	harb1238			Indo-European
9215	Backstrom-1992-210f-139	left	Jalkot	Jalkot	koˈbotʰu̱	koˈbotʰu̱	k o ˈb/b o tʰ u̠/u	jalk1241			Indo-European
9216	Backstrom-1992-210f-139	left	Palas	Palas	kɑˈbotʰu̥ / kɑˈbʌtʰo̱	kɑˈbotʰu̥	k ɑ ˈb/b o tʰ u̥	pala1333			Indo-European
9217	Backstrom-1992-210f-139	left	Palas	Palas	kɑˈbotʰu̥ / kɑˈbʌtʰo̱	kɑˈbʌtʰo̱	k ɑ ˈb/b ɜ tʰ o̠/o	pala1333			Indo-European
9218	Backstrom-1992-210f-139	left	Kolai	Kolai	kɑˈbʊto̱	kɑˈbʊto̱	k ɑ ˈb/b ʊ t̪ o̠/o	kola1284			Indo-European
37	Backstrom-1992-210a-18	leg	Urdu	Urdu	ṭɑŋ	ṭɑŋ	ʈ ɑ ŋ	urdu1245			Indo-European
38	Backstrom-1992-210a-18	leg	Pashto	Pashto	xpɑ	xpɑ	x p ɑ	cent1973			Indo-European
636	Backstrom-1992-210b-18	leg	RonduBalti	Rondu Balti	kɑŋmʌ	kɑŋmʌ	k ɑ ŋ m ɜ	balt1258	35.468685	75.358422	Sino-Tibetan	1 7 4 4 7	AXMBZ	KANME	4	4.K.C 4.A.V 4.N.c 4.M.C 4.E.V	2.0 1.5 1.1 1.75 0.8	kɑŋmɜ	0	804
637	Backstrom-1992-210b-18	leg	ShigarBalti	Shigar Balti	kɑŋmʌ	kɑŋmʌ	k ɑ ŋ m ɜ	balt1258	35.422616	75.737108	Sino-Tibetan	1 7 4 4 7	AXMBZ	KANME	5	5.K.C 5.A.V 5.N.c 5.M.C 5.E.V	2.0 1.5 1.1 1.75 0.8	kɑŋmɜ	0	804
638	Backstrom-1992-210b-18	leg	SkarduBalti	Skardu Balti	kʌŋmʌ	kʌŋmʌ	k ɜ ŋ m ɜ	balt1258	35.289137	75.607395	Sino-Tibetan	1 7 4 4 7	AXMBZ	KENME	6	6.K.C 6.E.V 6.N.c 6.M.C 6.E.V	2.0 1.5 1.1 1.75 0.8	kɜŋmɜ	0	804
639	Backstrom-1992-210b-18	leg	KhapaluBalti	Khapalu Balti	kʌŋmʌ	kʌŋmʌ	k ɜ ŋ m ɜ	balt1258	35.163409	76.342552	Sino-Tibetan	1 7 4 4 7	AXMBZ	KENME	2	2.K.C 2.E.V 2.N.c 2.M.C 2.E.V	2.0 1.5 1.1 1.75 0.8	kɜŋmɜ	0	804
640	Backstrom-1992-210b-18	leg	KharmangBalti	Kharmang Balti	kʌŋmʌ	kʌŋmʌ	k ɜ ŋ m ɜ	balt1258	34.968679	76.213849	Sino-Tibetan	1 7 4 4 7	AXMBZ	KENME	3	3.K.C 3.E.V 3.N.c 3.M.C 3.E.V	2.0 1.5 1.1 1.75 0.8	kɜŋmɜ	0	804
641	Backstrom-1992-210b-18	leg	ChorbatBalti	Chorbat Balti	kʌŋmʌ	kʌŋmʌ	k ɜ ŋ m ɜ	balt1258	34.979586	72.680387	Sino-Tibetan	1 7 4 4 7	AXMBZ	KENME	1	1.K.C 1.E.V 1.N.c 1.M.C 1.E.V	2.0 1.5 1.1 1.75 0.8	kɜŋmɜ	0	804
642	Backstrom-1992-210b-18	leg	SkarduPurki	Skardu Purki	kɑŋmʌ	kɑŋmʌ	k ɑ ŋ m ɜ	puri1258			Sino-Tibetan	1 7 4 4 7	AXMBZ	KANME	7	7.K.C 7.A.V 7.N.c 7.M.C 7.E.V	2.0 1.5 1.1 1.75 0.8	kɑŋmɜ	0	804
2149	Backstrom-1992-210c-18	leg	Hussainabad	Hussainabad	ˈbʌt͡sin	ˈbʌt͡sin	ˈb/b ɜ tθ i n̪	hunz1248	36.6865546	74.8234606	Burushaski
2150	Backstrom-1992-210c-18	leg	Ganish	Ganish	ˈbʌt͡sin	ˈbʌt͡sin	ˈb/b ɜ tθ i n̪	hunz1248	36.312159	74.6626353	Burushaski
2151	Backstrom-1992-210c-18	leg	NazimabadUpperSust	Nazimabad (Upper Sust) 	ˈbʌt͡sin	ˈbʌt͡sin	ˈb/b ɜ tθ i n̪	hunz1248	36.6717915	74.8337469	Burushaski
2152	Backstrom-1992-210c-18	leg	UyumNagar	Uyum Nagar	ˈbʌt͡sɪn	ˈbʌt͡sɪn	ˈb/b ɜ tθ ɪ n̪	naga1398	36.1528358	74.8461621	Burushaski
2153	Backstrom-1992-210c-18	leg	Hoper	Hoper	ˈbʌt͡sʰɪn	ˈbʌt͡sʰɪn	ˈb/b ɜ t͡sʰ/ts̪ʰ ɪ n̪	naga1398	36.1528358	74.8461621	Burushaski
2154	Backstrom-1992-210c-18	leg	YasinCenter	Yasin Center	tʌns	tʌns	t̪ ɜ n̪ s̪	yasi1237	36.4092359	73.0214217	Burushaski
2155	Backstrom-1992-210c-18	leg	ThuiYasin	Thui (Yasin)	tʌns	tʌns	t̪ ɜ n̪ s̪	yasi1237			Burushaski
3908	Backstrom-1992-210d-18	leg	Passu	Passu	leŋg	leŋg	l e ŋ g	goja1238			Indo-European
3909	Backstrom-1992-210d-18	leg	Shimshal	Shimshal	leŋg	leŋg	l e ŋ g		36.435521	75.325492	Indo-European
3910	Backstrom-1992-210d-18	leg	Chapursan	Chapursan 	leŋg	leŋg	l e ŋ g		36.494474	74.294484	Indo-European
3911	Backstrom-1992-210d-18	leg	Yasin	Yasin	lɑŋg	lɑŋg	l ɑ ŋ g	yasi1244			Indo-European
3912	Backstrom-1992-210d-18	leg	Ishkoman	Ishkoman	leŋg	leŋg	l e ŋ g	ishk1245			Indo-European
4863	Backstrom-1992-210e-18	leg	Domaaki	Domaaki	pɑ̃šõ	pɑ̃šõ	p ɑ̃ ɕ õ	hunz1249			Indo-European
5550	Backstrom-1992-210f-18	leg	Gupis	Gupis	pʌˈtɑlo	pʌˈtɑlo	p ɜ ˈt̪/t̪ ɑ l o		36.227407	73.442007	Indo-European
5551	Backstrom-1992-210f-18	leg	Punial	Punial	pʌˈṭɑli̱	pʌˈṭɑli̱	p ɜ ˈʈ/ʈ ɑ l i̠/i	puni1238			Indo-European
5552	Backstrom-1992-210f-18	leg	HunzaNasirabad	Hunza(Nasirabad)	pʌˈṭʌli	pʌˈṭʌli	p ɜ ˈʈ/ʈ ɜ l i	hunz1246			Indo-European
5553	Backstrom-1992-210f-18	leg	NagarThol	Nagar(Thol)	pʰʌˈṭʰʌli	pʰʌˈṭʰʌli	pʰ ɜ ˈʈʰ/ʈʰ ɜ l i	hunz1246			Indo-European
5554	Backstrom-1992-210f-18	leg	NagarChalt	Nagar(Chalt)	pʰɑˈṭʌli	pʰɑˈṭʌli	pʰ ɑ ˈʈ/ʈ ɜ l i	hunz1246			Indo-European
5555	Backstrom-1992-210f-18	leg	Gilgit	Gilgit	pʌtɑli / gɑɑn	pʌtɑli	p ɜ t̪ ɑ l i	gilg1243			Indo-European
5556	Backstrom-1992-210f-18	leg	Gilgit	Gilgit	pʌtɑli / gɑɑn	gɑɑn	g ɑː n̪	gilg1243			Indo-European
5557	Backstrom-1992-210f-18	leg	Haramosh	Haramosh	gɑn	gɑn	g ɑ n̪	hara1257			Indo-European
5558	Backstrom-1992-210f-18	leg	Bagrot	Bagrot	gɑn	gɑn	g ɑ n̪	bagr1244			Indo-European
5559	Backstrom-1992-210f-18	leg	Bunji	Bunji	gɑɑṇ	gɑɑṇ	g ɑː ɳ	bunj1245			Indo-European
5560	Backstrom-1992-210f-18	leg	Rondu	Rondu	pʰʌˈṭɑlo	pʰʌˈṭɑlo	pʰ ɜ ˈʈ/ʈ ɑ l o	rond1238			Indo-European
5561	Backstrom-1992-210f-18	leg	Gahorabad	Gahorabad	pʌˈṭɑlo	pʌˈṭɑlo	p ɜ ˈʈ/ʈ ɑ l o		36.098361	73.975326	Indo-European
5562	Backstrom-1992-210f-18	leg	DashkinAstor	Dashkin (Astor)	pʰʌˈṭɑlo / gɑn	pʰʌˈṭɑlo	pʰ ɜ ˈʈ/ʈ ɑ l o		35.476599	74.774062	Indo-European
5563	Backstrom-1992-210f-18	leg	DashkinAstor	Dashkin (Astor)	pʰʌˈṭɑlo / gɑn	gɑn	g ɑ n̪		35.476599	74.774062	Indo-European
5564	Backstrom-1992-210f-18	leg	Astor	Astor	pʰʌˈṭɑlo / gɑn	pʰʌˈṭɑlo	pʰ ɜ ˈʈ/ʈ ɑ l o	asto1243			Indo-European
5565	Backstrom-1992-210f-18	leg	Astor	Astor	pʰʌˈṭɑlo / gɑn	gɑn	g ɑ n̪	asto1243			Indo-European
5566	Backstrom-1992-210f-18	leg	KachuraJel	Kachura (Jel)	pʌˈṭɑlo	pʌˈṭɑlo	p ɜ ˈʈ/ʈ ɑ l o		35.439487	75.449668	Indo-European
5567	Backstrom-1992-210f-18	leg	Satpara	Satpara	pʰʌˈṛɑlo / pʰʌˈṭɑlo	pʰʌˈṛɑlo	pʰ ɜ ˈɽ/ɽ ɑ l o	satp1241			Indo-European
5568	Backstrom-1992-210f-18	leg	Satpara	Satpara	pʰʌˈṛɑlo / pʰʌˈṭɑlo	pʰʌˈṭɑlo	pʰ ɜ ˈʈ/ʈ ɑ l o	satp1241			Indo-European
5569	Backstrom-1992-210f-18	leg	Gultari	Gultari	pʰʌˈṛɑlo	pʰʌˈṛɑlo	pʰ ɜ ˈɽ/ɽ ɑ l o		34.660371	75.539611	Indo-European
5570	Backstrom-1992-210f-18	leg	Kharmang	Kharmang	pʰʌˈṭɑlo / pɑ	pʰʌˈṭɑlo	pʰ ɜ ˈʈ/ʈ ɑ l o	khar1285			Indo-European
5571	Backstrom-1992-210f-18	leg	Kharmang	Kharmang	pʰʌˈṭɑlo / pɑ	pɑ	p ɑ	khar1285			Indo-European
5572	Backstrom-1992-210f-18	leg	Dras	Dras	pʰʌˈṛɑlo / fʌˈṛɑlo	pʰʌˈṛɑlo	pʰ ɜ ˈɽ/ɽ ɑ l o	dras1242	34.4478362	75.5947267	Indo-European
5573	Backstrom-1992-210f-18	leg	Dras	Dras	pʰʌˈṛɑlo / fʌˈṛɑlo	fʌˈṛɑlo	f ɜ ˈɽ/ɽ ɑ l o	dras1242	34.4478362	75.5947267	Indo-European
5574	Backstrom-1992-210f-18	leg	ChilasKhinar	Chilas (Khinar)	pʌˈṭɑlo	pʌˈṭɑlo	p ɜ ˈʈ/ʈ ɑ l o	chil1277			Indo-European
5575	Backstrom-1992-210f-18	leg	ChilasJelil	Chilas (Jelil)	pʰʌˈṭɑlo / fʌˈṭɑlo	pʰʌˈṭɑlo	pʰ ɜ ˈʈ/ʈ ɑ l o	chil1277			Indo-European
5576	Backstrom-1992-210f-18	leg	ChilasJelil	Chilas (Jelil)	pʰʌˈṭɑlo / fʌˈṭɑlo	fʌˈṭɑlo	f ɜ ˈʈ/ʈ ɑ l o	chil1277			Indo-European
5577	Backstrom-1992-210f-18	leg	Darel	Darel	pʰʌˈṭɑlo	pʰʌˈṭɑlo	pʰ ɜ ˈʈ/ʈ ɑ l o	dare1241			Indo-European
5578	Backstrom-1992-210f-18	leg	Tangir	Tangir	pʰʌˈṭɑlo	pʰʌˈṭɑlo	pʰ ɜ ˈʈ/ʈ ɑ l o	tang1331			Indo-European
5579	Backstrom-1992-210f-18	leg	Sazin	Sazin	pʌˈṭʰɑlo	pʌˈṭʰɑlo	p ɜ ˈʈʰ/ʈʰ ɑ l o	sazi1238			Indo-European
5580	Backstrom-1992-210f-18	leg	Harban	Harban	pʌˈṭɑlo	pʌˈṭɑlo	p ɜ ˈʈ/ʈ ɑ l o	harb1238			Indo-European
5581	Backstrom-1992-210f-18	leg	Jalkot	Jalkot	pɑ̃ / pʌˈtʰɑlo	pɑ̃	p ɑ̃	jalk1241			Indo-European
5582	Backstrom-1992-210f-18	leg	Jalkot	Jalkot	pɑ̃ / pʌˈtʰɑlo	pʌˈtʰɑlo	p ɜ ˈt̪ʰ/t̪ʰ ɑ l o	jalk1241			Indo-European
5583	Backstrom-1992-210f-18	leg	Palas	Palas	pɑ̃	pɑ̃	p ɑ̃	pala1333			Indo-European
5584	Backstrom-1992-210f-18	leg	Kolai	Kolai	põ	põ	p õ	kola1284			Indo-European
325	Backstrom-1992-210a-145	light	Urdu	Urdu	hʌlkɑ	hʌlkɑ	h ɜ l k ɑ	urdu1245			Indo-European
326	Backstrom-1992-210a-145	light	Pashto	Pashto	spʌk	spʌk	s̪ p ɜ k	cent1973			Indo-European
1536	Backstrom-1992-210b-145	light	RonduBalti	Rondu Balti	yɑŋmo	yɑŋmo	j ɑ ŋ m o	balt1258	35.468685	75.358422	Sino-Tibetan	6 7 4 4 7	AXMBZ	JANMU	4	4.J.C 4.A.V 4.N.c 4.M.C 4.U.V	2.0 1.5 1.1 1.75 0.8	jɑŋmo	0	812
1537	Backstrom-1992-210b-145	light	ShigarBalti	Shigar Balti	yɑŋmo	yɑŋmo	j ɑ ŋ m o	balt1258	35.422616	75.737108	Sino-Tibetan	6 7 4 4 7	AXMBZ	JANMU	5	5.J.C 5.A.V 5.N.c 5.M.C 5.U.V	2.0 1.5 1.1 1.75 0.8	jɑŋmo	0	812
1538	Backstrom-1992-210b-145	light	SkarduBalti	Skardu Balti	yɑŋmo	yɑŋmo	j ɑ ŋ m o	balt1258	35.289137	75.607395	Sino-Tibetan	6 7 4 4 7	AXMBZ	JANMU	6	6.J.C 6.A.V 6.N.c 6.M.C 6.U.V	2.0 1.5 1.1 1.75 0.8	jɑŋmo	0	812
1539	Backstrom-1992-210b-145	light	KhapaluBalti	Khapalu Balti	yʌŋmo	yʌŋmo	j ɜ ŋ m o	balt1258	35.163409	76.342552	Sino-Tibetan	6 7 4 4 7	AXMBZ	JENMU	2	2.J.C 2.E.V 2.N.c 2.M.C 2.U.V	2.0 1.5 1.1 1.75 0.8	jɜŋmo	0	812
1540	Backstrom-1992-210b-145	light	KharmangBalti	Kharmang Balti	yɑ̃mo	yɑ̃mo	j ɑ̃ m o	balt1258	34.968679	76.213849	Sino-Tibetan	6 7 4 7	AXBZ	JAMU	3	3.J.C 3.A.V 3.M.C 3.U.V	2.0 1.5 1.75 0.8	jɑ̃mo	0	812
1541	Backstrom-1992-210b-145	light	ChorbatBalti	Chorbat Balti	yʌŋmo	yʌŋmo	j ɜ ŋ m o	balt1258	34.979586	72.680387	Sino-Tibetan	6 7 4 4 7	AXMBZ	JENMU	1	1.J.C 1.E.V 1.N.c 1.M.C 1.U.V	2.0 1.5 1.1 1.75 0.8	jɜŋmo	0	812
1542	Backstrom-1992-210b-145	light	SkarduPurki	Skardu Purki	yɑ̃mo	yɑ̃mo	j ɑ̃ m o	puri1258			Sino-Tibetan	6 7 4 7	AXBZ	JAMU	7	7.J.C 7.A.V 7.M.C 7.U.V	2.0 1.5 1.75 0.8	jɑ̃mo	0	812
3287	Backstrom-1992-210c-145	light	Hussainabad	Hussainabad	huˈmɑlkum	huˈmɑlkum	h u ˈm/m ɑ l k u m	hunz1248	36.6865546	74.8234606	Burushaski
3288	Backstrom-1992-210c-145	light	Murtazabad	Murtazabad	huˈmɑlkum	huˈmɑlkum	h u ˈm/m ɑ l k u m	hunz1248	36.2821952	74.5889064	Burushaski
3289	Backstrom-1992-210c-145	light	Haiderabad	Haiderabad	huˈmɑlkum	huˈmɑlkum	h u ˈm/m ɑ l k u m	hunz1248	36.2969008	74.5985662	Burushaski
3290	Backstrom-1992-210c-145	light	Ganish	Ganish	huˈmɑlkum	huˈmɑlkum	h u ˈm/m ɑ l k u m	hunz1248	36.312159	74.6626353	Burushaski
3291	Backstrom-1992-210c-145	light	NazimabadUpperSust	Nazimabad (Upper Sust) 	huˈmɑlkum	huˈmɑlkum	h u ˈm/m ɑ l k u m	hunz1248	36.6717915	74.8337469	Burushaski
3292	Backstrom-1992-210c-145	light	UyumNagar	Uyum Nagar	huˈmɑlkum	huˈmɑlkum	h u ˈm/m ɑ l k u m	naga1398	36.1528358	74.8461621	Burushaski
3293	Backstrom-1992-210c-145	light	Hoper	Hoper	huˈmɑlkum	huˈmɑlkum	h u ˈm/m ɑ l k u m	naga1398	36.1528358	74.8461621	Burushaski
3294	Backstrom-1992-210c-145	light	YasinCenter	Yasin Center	huˈmɑlkum	huˈmɑlkum	h u ˈm/m ɑ l k u m	yasi1237	36.4092359	73.0214217	Burushaski
3295	Backstrom-1992-210c-145	light	ThuiYasin	Thui (Yasin)	huˈmɑlkum	huˈmɑlkum	h u ˈm/m ɑ l k u m	yasi1237			Burushaski
4538	Backstrom-1992-210d-145	light	Passu	Passu	rɑnǰʰkʰ	rɑnǰʰkʰ	ɾ̪/ɾ ɑ n̪ dʑʱ kʰ	goja1238			Indo-European
4539	Backstrom-1992-210d-145	light	Shimshal	Shimshal	rʌnǰʰkʰ	rʌnǰʰkʰ	ɾ̪/ɾ ɜ n̪ dʑʱ kʰ		36.435521	75.325492	Indo-European
4540	Backstrom-1992-210d-145	light	Chapursan	Chapursan 	rɑnǰkʰ	rɑnǰkʰ	ɾ̪/ɾ ɑ n̪ dʑ kʰ		36.494474	74.294484	Indo-European
4541	Backstrom-1992-210d-145	light	Yasin	Yasin	sɨbɨkʰ	sɨbɨkʰ	s̪ ɨ b ɨ kʰ	yasi1244			Indo-European
4542	Backstrom-1992-210d-145	light	Ishkoman	Ishkoman	sɨbɨk	sɨbɨk	s̪ ɨ b ɨ k	ishk1245			Indo-European
4991	Backstrom-1992-210e-145	light	Domaaki	Domaaki	lɑoˈkɑ	lɑoˈkɑ	l ɑ o ˈk/k ɑ	hunz1249			Indo-European
9361	Backstrom-1992-210f-145	light	Gupis	Gupis	lɑˈhʊko	lɑˈhʊko	l ɑ ˈh/h ʊ k o		36.227407	73.442007	Indo-European
9362	Backstrom-1992-210f-145	light	Punial	Punial	ˈloóko̱	ˈloóko̱	ˈl/l o ó/o k o̠/o	puni1238			Indo-European
9363	Backstrom-1992-210f-145	light	HunzaNasirabad	Hunza(Nasirabad)	ˈloóko̱	ˈloóko̱	ˈl/l o ó/o k o̠/o	hunz1246			Indo-European
9364	Backstrom-1992-210f-145	light	NagarThol	Nagar(Thol)	ˈloóko	ˈloóko	ˈl/l o ó/o k o	hunz1246			Indo-European
9365	Backstrom-1992-210f-145	light	NagarChalt	Nagar(Chalt)	ˈloóko̱	ˈloóko̱	ˈl/l o ó/o k o̠/o	hunz1246			Indo-European
9366	Backstrom-1992-210f-145	light	Gilgit	Gilgit	ˈloóko	ˈloóko	ˈl/l o ó/o k o	gilg1243			Indo-European
9367	Backstrom-1992-210f-145	light	Haramosh	Haramosh	ˈloóko̱	ˈloóko̱	ˈl/l o ó/o k o̠/o	hara1257			Indo-European
9368	Backstrom-1992-210f-145	light	Bagrot	Bagrot	ˈloóko	ˈloóko	ˈl/l o ó/o k o	bagr1244			Indo-European
9369	Backstrom-1992-210f-145	light	Bunji	Bunji	ˈloóko	ˈloóko	ˈl/l o ó/o k o	bunj1245			Indo-European
9370	Backstrom-1992-210f-145	light	Rondu	Rondu	ˈloóko̱	ˈloóko̱	ˈl/l o ó/o k o̠/o	rond1238			Indo-European
9371	Backstrom-1992-210f-145	light	Gahorabad	Gahorabad	ˈloóko	ˈloóko	ˈl/l o ó/o k o		36.098361	73.975326	Indo-European
9372	Backstrom-1992-210f-145	light	DashkinAstor	Dashkin (Astor)	ˈloóko̱	ˈloóko̱	ˈl/l o ó/o k o̠/o		35.476599	74.774062	Indo-European
9373	Backstrom-1992-210f-145	light	Astor	Astor	ˈloóko̱	ˈloóko̱	ˈl/l o ó/o k o̠/o	asto1243			Indo-European
9374	Backstrom-1992-210f-145	light	KachuraJel	Kachura (Jel)	ˈloóko̱	ˈloóko̱	ˈl/l o ó/o k o̠/o		35.439487	75.449668	Indo-European
9375	Backstrom-1992-210f-145	light	Satpara	Satpara	ˈloóko̱	ˈloóko̱	ˈl/l o ó/o k o̠/o	satp1241			Indo-European
9376	Backstrom-1992-210f-145	light	Gultari	Gultari	ˈloóko̱	ˈloóko̱	ˈl/l o ó/o k o̠/o		34.660371	75.539611	Indo-European
9377	Backstrom-1992-210f-145	light	Kharmang	Kharmang	ˈlooko	ˈlooko	ˈl/l o o k o	khar1285			Indo-European
9378	Backstrom-1992-210f-145	light	Dras	Dras	ˈloko	ˈloko	ˈl/l o k o	dras1242	34.4478362	75.5947267	Indo-European
9379	Backstrom-1992-210f-145	light	ChilasKhinar	Chilas (Khinar)	lɑˈhokʰu̱	lɑˈhokʰu̱	l ɑ ˈh/h o kʰ u̠/u	chil1277			Indo-European
