ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	LATITUDE	LONGITUDE	LANGUAGE_FAMILY	COGID
813	82_fire	fire	Kyoto	Kyōto	hiː	h.iː	h iː	kyot1238			Japonic	183
814	82_fire	fire	Hachijo	Hachijō	hi	h.i	h i	hach1238			Japonic	183
815	82_fire	fire	Shuri	Shuri	hwiː	h.w.iː	h w iː	shur1243			Japonic	183
816	82_fire	fire	Kochi	Kōchi	hi	h.i	h i	shik1243			Japonic	183
817	82_fire	fire	Sado	Sado	hi	h.i	h i	sado1237			Japonic	183
818	82_fire	fire	Oki	Oki	ɸi	ɸ.i	ɸ i	okin1246	27.3738	128.619	Japonic	183
819	82_fire	fire	Kagoshima	Kagoshima	hi	h.i	h i	kyus1238			Japonic	183
181	19_fish	fish	Miyako	Miyako	izo	i.z.o	i z o	miya1259	24.7564	125.363	Japonic	59
182	19_fish	fish	Tokyo	Tōkyō	sakana	s.a.k.a.n.a	s a k a n a	toky1238			Japonic	58
183	19_fish	fish	Amami	Amami	ʔʲu	ʔʲ.u	ʔʲ u	naze1238			Japonic	59
184	19_fish	fish	Kyoto	Kyōto	sakana	s.a.k.a.n.a	s a k a n a	kyot1238			Japonic	58
185	19_fish	fish	Hachijo	Hachijō	sakana	s.a.k.a.n.a	s a k a n a	hach1238			Japonic	58
186	19_fish	fish	Shuri	Shuri	ʔiju	ʔ.i.j.u	ʔ i j u	shur1243			Japonic	59
187	19_fish	fish	Kochi	Kōchi	uo	uo	u o	shik1243			Japonic	59
188	19_fish	fish	Sado	Sado	uo	uo	u o	sado1237			Japonic	59
189	19_fish	fish	Oki	Oki	eo	eo	e o	okin1246	27.3738	128.619	Japonic	59
190	19_fish	fish	Kagoshima	Kagoshima	iːo	iːo	iː o	kyus1238			Japonic	59
1110	112_five	five	Miyako	Miyako	iʦɨʦɨ	i.ʦ.ɨ.ʦ.ɨ	i ts ɨ ts ɨ	miya1259	24.7564	125.363	Japonic	254
1111	112_five	five	Tokyo	Tōkyō	iʦuʦu	i.ʦ.u.ʦ.u	i ts u ts u	toky1238			Japonic	254
1112	112_five	five	Amami	Amami	ʔiʦɨʦɨ	ʔ.i.ʦ.ɨ.ʦ.ɨ	ʔ i ts ɨ ts ɨ	naze1238			Japonic	254
1113	112_five	five	Kyoto	Kyōto	iʦuʦu	i.ʦ.u.ʦ.u	i ts u ts u	kyot1238			Japonic	254
1114	112_five	five	Hachijo	Hachijō	iʦuʦu	i.ʦ.u.ʦ.u	i ts u ts u	hach1238			Japonic	254
1115	112_five	five	Shuri	Shuri	ʔiɕiɕi	ʔ.i.ɕ.i.ɕ.i	ʔ i ɕ i ɕ i	shur1243			Japonic	254
1116	112_five	five	Kochi	Kōchi	itutu	i.t.u.t.u	i t u t u	shik1243			Japonic	254
1117	112_five	five	Sado	Sado	iʦuʦu	i.ʦ.u.ʦ.u	i ts u ts u	sado1237			Japonic	254
1118	112_five	five	Oki	Oki	eʦuʦu	e.ʦ.u.ʦ.u	e ts u ts u	okin1246	27.3738	128.619	Japonic	254
1119	112_five	five	Kagoshima	Kagoshima	iʦu	i.ʦ.u	i ts u	kyus1238			Japonic	254
1170	118_flow	flow	Miyako	Miyako	nagariɭ	n.a.g.a.r.i.ɭ	n a g a r i ɭ	miya1259	24.7564	125.363	Japonic	267
1171	118_flow	flow	Tokyo	Tōkyō	naŋareru	n.a.ŋ.a.r.e.r.u	n a ŋ a r e r u	toky1238			Japonic	267
1172	118_flow	flow	Amami	Amami	nagareruri	n.a.g.a.r.e.r.u.r.i	n a g a r e r u r i	naze1238			Japonic	267
1173	118_flow	flow	Kyoto	Kyōto	naŋareru	n.a.ŋ.a.r.e.r.u	n a ŋ a r e r u	kyot1238			Japonic	267
1174	118_flow	flow	Hachijo	Hachijō	nagareru	n.a.g.a.r.e.r.u	n a g a r e r u	hach1238			Japonic	267
1175	118_flow	flow	Shuri	Shuri	nagarijuɴ	n.a.g.a.r.i.j.u.ɴ	n a g a r i j u ɴ	shur1243			Japonic	267
1176	118_flow	flow	Kochi	Kōchi	nagareru	n.a.g.a.r.e.r.u	n a g a r e r u	shik1243			Japonic	267
1177	118_flow	flow	Sado	Sado	nagareru	n.a.g.a.r.e.r.u	n a g a r e r u	sado1237			Japonic	267
1178	118_flow	flow	Oki	Oki	nagareru	n.a.g.a.r.e.r.u	n a g a r e r u	okin1246	27.3738	128.619	Japonic	267
1179	118_flow	flow	Kagoshima	Kagoshima	nagaru	n.a.g.a.r.u	n a g a r u	kyus1238			Japonic	267
1357	137_flower	flower	Miyako	Miyako	pana	p.a.n.a	p a n a	miya1259	24.7564	125.363	Japonic	308
1358	137_flower	flower	Tokyo	Tōkyō	hana	h.a.n.a	h a n a	toky1238			Japonic	308
1359	137_flower	flower	Amami	Amami	hana	h.a.n.a	h a n a	naze1238			Japonic	308
1360	137_flower	flower	Kyoto	Kyōto	hana	h.a.n.a	h a n a	kyot1238			Japonic	308
1361	137_flower	flower	Hachijo	Hachijō	hana	h.a.n.a	h a n a	hach1238			Japonic	308
1362	137_flower	flower	Shuri	Shuri	hana	h.a.n.a	h a n a	shur1243			Japonic	308
1363	137_flower	flower	Kochi	Kōchi	hana	h.a.n.a	h a n a	shik1243			Japonic	308
1364	137_flower	flower	Sado	Sado	hana	h.a.n.a	h a n a	sado1237			Japonic	308
1365	137_flower	flower	Oki	Oki	hana	h.a.n.a	h a n a	okin1246	27.3738	128.619	Japonic	308
1366	137_flower	flower	Kagoshima	Kagoshima	hana	h.a.n.a	h a n a	kyus1238			Japonic	308
630	64_fly	fly	Miyako	Miyako	mau	m.au	m a u	miya1259	24.7564	125.363	Japonic	144
631	64_fly	fly	Tokyo	Tōkyō	tobu	t.o.b.u	t o b u	toky1238			Japonic	142
632	64_fly	fly	Amami	Amami	θuburi	θ.u.b.u.r.i	θ u b u r i	naze1238			Japonic	142
633	64_fly	fly	Kyoto	Kyōto	tobu	t.o.b.u	t o b u	kyot1238			Japonic	142
634	64_fly	fly	Hachijo	Hachijō	maku	m.a.k.u	m a k u	hach1238			Japonic	141
635	64_fly	fly	Shuri	Shuri	tubuɴ	t.u.b.u.ɴ	t u b u ɴ	shur1243			Japonic	142
636	64_fly	fly	Kochi	Kōchi	tobu	t.o.b.u	t o b u	shik1243			Japonic	142
637	64_fly	fly	Sado	Sado	tatːoru	t.a.tː.o.r.u	t a tː o r u	sado1237			Japonic	143
638	64_fly	fly	Oki	Oki	tobu	t.o.b.u	t o b u	okin1246	27.3738	128.619	Japonic	142
639	64_fly	fly	Kagoshima	Kagoshima	toi	t.oi	t o i	kyus1238			Japonic	142
1150	116_fog	fog	Miyako	Miyako	ʦɨː	ʦ.ɨː	ts ɨː	miya1259	24.7564	125.363	Japonic	264
1151	116_fog	fog	Tokyo	Tōkyō	kiri	k.i.r.i	k i r i	toky1238			Japonic	264
1152	116_fog	fog	Amami	Amami	kiri	k.i.r.i	k i r i	naze1238			Japonic	264
1153	116_fog	fog	Kyoto	Kyōto	kiri	k.i.r.i	k i r i	kyot1238			Japonic	264
1154	116_fog	fog	Hachijo	Hachijō	kiri	k.i.r.i	k i r i	hach1238			Japonic	264
1155	116_fog	fog	Shuri	Shuri	ʨiri	ʨ.i.r.i	tɕ i r i	shur1243			Japonic	264
1156	116_fog	fog	Kochi	Kōchi	kiri	k.i.r.i	k i r i	shik1243			Japonic	264
1157	116_fog	fog	Sado	Sado	moja	m.o.j.a	m o j a	sado1237			Japonic	265
1158	116_fog	fog	Oki	Oki	moja	m.o.j.a	m o j a	okin1246	27.3738	128.619	Japonic	265
1159	116_fog	fog	Kagoshima	Kagoshima	kiːi	k.iːi	k i i/j i	kyus1238			Japonic	264
452	46_foot	foot	Miyako	Miyako	pɨsa	p.ɨ.s.a	p ɨ s a	miya1259	24.7564	125.363	Japonic	106
453	46_foot	foot	Tokyo	Tōkyō	asi	a.s.i	a s i	toky1238			Japonic	104
454	46_foot	foot	Amami	Amami	hagi	h.a.g.i	h a g i	naze1238			Japonic	105
455	46_foot	foot	Kyoto	Kyōto	asi	a.s.i	a s i	kyot1238			Japonic	104
456	46_foot	foot	Hachijo	Hachijō	asi	a.s.i	a s i	hach1238			Japonic	104
457	46_foot	foot	Shuri	Shuri	hwiɕa	h.w.i.ɕ.a	h w i ɕ a	shur1243			Japonic	106
458	46_foot	foot	Kochi	Kōchi	asi	a.s.i	a s i	shik1243			Japonic	104
459	46_foot	foot	Sado	Sado	asi	a.s.i	a s i	sado1237			Japonic	104
460	46_foot	foot	Oki	Oki	asi	a.s.i	a s i	okin1246	27.3738	128.619	Japonic	104
461	46_foot	foot	Kagoshima	Kagoshima	aɕ	a.ɕ	a ɕ	kyus1238			Japonic	104
1100	111_four	four	Miyako	Miyako	juːʦɨ	j.uː.ʦ.ɨ	j uː ts ɨ	miya1259	24.7564	125.363	Japonic	253
1101	111_four	four	Tokyo	Tōkyō	joʦːu	j.o.ʦː.u	j o tsː u	toky1238			Japonic	253
1102	111_four	four	Amami	Amami	juːʦɨ	j.uː.ʦ.ɨ	j uː ts ɨ	naze1238			Japonic	253
1103	111_four	four	Kyoto	Kyōto	joʦːu	j.o.ʦː.u	j o tsː u	kyot1238			Japonic	253
1104	111_four	four	Hachijo	Hachijō	joʦːu	j.o.ʦː.u	j o tsː u	hach1238			Japonic	253
1105	111_four	four	Shuri	Shuri	juːɕi	j.uː.ɕ.i	j uː ɕ i	shur1243			Japonic	253
1106	111_four	four	Kochi	Kōchi	jotːu	j.o.tː.u	j o tː u	shik1243			Japonic	253
1107	111_four	four	Sado	Sado	joʦːu	j.o.ʦː.u	j o tsː u	sado1237			Japonic	253
1108	111_four	four	Oki	Oki	joʦːu	j.o.ʦː.u	j o tsː u	okin1246	27.3738	128.619	Japonic	253
1109	111_four	four	Kagoshima	Kagoshima	joi	j.oi	j o i	kyus1238			Japonic	253
1484	150_freeze	freeze	Tokyo	Tōkyō	koːru	k.oː.r.u	k oː r u	toky1238			Japonic	343
1485	150_freeze	freeze	Kyoto	Kyōto	koːru	k.oː.r.u	k oː r u	kyot1238			Japonic	343
1486	150_freeze	freeze	Hachijo	Hachijō	koːru	k.oː.r.u	k oː r u	hach1238			Japonic	343
1487	150_freeze	freeze	Kochi	Kōchi	koːru	k.oː.r.u	k oː r u	shik1243			Japonic	343
1488	150_freeze	freeze	Sado	Sado	koːru	k.oː.r.u	k oː r u	sado1237			Japonic	343
1489	150_freeze	freeze	Oki	Oki	koːru	k.oː.r.u	k oː r u	okin1246	27.3738	128.619	Japonic	343
1490	150_freeze	freeze	Kagoshima	Kagoshima	koː	k.oː	k oː	kyus1238			Japonic	343
1347	136_fruit	fruit	Miyako	Miyako	naɭ	n.a.ɭ	n a ɭ	miya1259	24.7564	125.363	Japonic	306
1348	136_fruit	fruit	Tokyo	Tōkyō	mi	m.i	m i	toky1238			Japonic	307
1349	136_fruit	fruit	Amami	Amami	nari	n.a.r.i	n a r i	naze1238			Japonic	306
1350	136_fruit	fruit	Kyoto	Kyōto	miː	m.iː	m iː	kyot1238			Japonic	307
1351	136_fruit	fruit	Hachijo	Hachijō	mi	m.i	m i	hach1238			Japonic	307
1352	136_fruit	fruit	Shuri	Shuri	nai	n.ai	n a i	shur1243			Japonic	306
1353	136_fruit	fruit	Kochi	Kōchi	mi	m.i	m i	shik1243			Japonic	307
1354	136_fruit	fruit	Sado	Sado	mi	m.i	m i	sado1237			Japonic	307
1355	136_fruit	fruit	Oki	Oki	mi	m.i	m i	okin1246	27.3738	128.619	Japonic	307
1356	136_fruit	fruit	Kagoshima	Kagoshima	miː	m.iː	m iː	kyus1238			Japonic	307
940	95_full	full	Miyako	Miyako	mti	m.t.i	m t i	miya1259	24.7564	125.363	Japonic	206
941	95_full	full	Tokyo	Tōkyō	ipːai	i.pː.ai	i pː a i	toky1238			Japonic	204
942	95_full	full	Amami	Amami	zoɴbai	z.o.ɴ.b.ai	z o ɴ b a i	naze1238			Japonic	205
943	95_full	full	Kyoto	Kyōto	ipːai	i.pː.ai	i pː a i	kyot1238			Japonic	204
944	95_full	full	Hachijo	Hachijō	ipːia	i.pː.ia	i pː i a	hach1238			Japonic	204
945	95_full	full	Shuri	Shuri	miː	m.iː	m iː	shur1243			Japonic	206
946	95_full	full	Kochi	Kōchi	ipːai	i.pː.ai	i pː a i	shik1243			Japonic	204
947	95_full	full	Sado	Sado	ipːai	i.pː.ai	i pː a i	sado1237			Japonic	204
948	95_full	full	Oki	Oki	epːeː	e.pː.eː	e pː eː	okin1246	27.3738	128.619	Japonic	204
949	95_full	full	Kagoshima	Kagoshima	pːe	pː.e	pː e	kyus1238			Japonic	204
1299	131_fur	fur	Tokyo	Tōkyō	keŋawa	k.e.ŋ.a.w.a	k e ŋ a w a	toky1238			Japonic	298
1300	131_fur	fur	Amami	Amami	xɨɴxo	x.ɨ.ɴ.x.o	x ɨ ɴ x o	naze1238			Japonic	298
1301	131_fur	fur	Kyoto	Kyōto	keŋawa	k.e.ŋ.a.w.a	k e ŋ a w a	kyot1238			Japonic	298
1302	131_fur	fur	Hachijo	Hachijō	kegua	k.e.g.ua	k e g u a	hach1238			Japonic	298
1303	131_fur	fur	Shuri	Shuri	kaː	k.aː	k aː	shur1243			Japonic	299
1304	131_fur	fur	Kochi	Kōchi	kegawa	k.e.g.a.w.a	k e g a w a	shik1243			Japonic	298
1305	131_fur	fur	Sado	Sado	kegawa	k.e.g.a.w.a	k e g a w a	sado1237			Japonic	298
1306	131_fur	fur	Oki	Oki	keŋawa	k.e.ŋ.a.w.a	k e ŋ a w a	okin1246	27.3738	128.619	Japonic	298
1307	131_fur	fur	Kagoshima	Kagoshima	kegaiwa	k.e.g.ai.w.a	k e g a i w a	kyus1238			Japonic	298
690	70_give	give	Miyako	Miyako	fiːɭ	f.iː.ɭ	f iː ɭ	miya1259	24.7564	125.363	Japonic	160
691	70_give	give	Tokyo	Tōkyō	aŋeru	a.ŋ.e.r.u	a ŋ e r u	toky1238			Japonic	158
692	70_give	give	Amami	Amami	kurɨruri	k.u.r.ɨ.r.u.r.i	k u r ɨ r u r i	naze1238			Japonic	160
693	70_give	give	Kyoto	Kyōto	aŋeru	a.ŋ.e.r.u	a ŋ e r u	kyot1238			Japonic	158
694	70_give	give	Hachijo	Hachijō	muaseru	m.ua.s.e.r.u	m u a s e r u	hach1238			Japonic	157
695	70_give	give	Shuri	Shuri	kwiːjuɴ	k.w.iː.j.u.ɴ	k w iː j u ɴ	shur1243			Japonic	160
696	70_give	give	Kochi	Kōchi	jaru	j.a.r.u	j a r u	shik1243			Japonic	159
697	70_give	give	Sado	Sado	jaru	j.a.r.u	j a r u	sado1237			Japonic	159
698	70_give	give	Oki	Oki	jaru	j.a.r.u	j a r u	okin1246	27.3738	128.619	Japonic	159
699	70_give	give	Kagoshima	Kagoshima	kuiru	k.ui.r.u	k ui r u	kyus1238			Japonic	160
960	97_good	good	Miyako	Miyako	ʣautuː	ʣ.au.t.uː	dz a u t uː	miya1259	24.7564	125.363	Japonic	214
961	97_good	good	Tokyo	Tōkyō	iː	iː	iː	toky1238			Japonic	211
962	97_good	good	Amami	Amami	iʨːari	i.ʨː.a.r.i	i tɕː a r i	naze1238			Japonic	212
963	97_good	good	Kyoto	Kyōto	eː	eː	eː	kyot1238			Japonic	211
964	97_good	good	Hachijo	Hachijō	jokːja	j.o.kː.j.a	j o kː j a	hach1238			Japonic	215
965	97_good	good	Shuri	Shuri	jutaɕaɴ	j.u.t.a.ɕ.a.ɴ	j u t a ɕ a ɴ	shur1243			Japonic	213
966	97_good	good	Kochi	Kōchi	eː	eː	eː	shik1243			Japonic	211
967	97_good	good	Sado	Sado	eː	eː	eː	sado1237			Japonic	211
968	97_good	good	Oki	Oki	eː	eː	eː	okin1246	27.3738	128.619	Japonic	211
969	97_good	good	Kagoshima	Kagoshima	joka	j.o.k.a	j o k a	kyus1238			Japonic	215
1367	138_grass	grass	Miyako	Miyako	fusa	f.u.s.a	f u s a	miya1259	24.7564	125.363	Japonic	309
1368	138_grass	grass	Tokyo	Tōkyō	kusa	k.u.s.a	k u s a	toky1238			Japonic	309
1369	138_grass	grass	Amami	Amami	kusa	k.u.s.a	k u s a	naze1238			Japonic	309
1370	138_grass	grass	Kyoto	Kyōto	kusa	k.u.s.a	k u s a	kyot1238			Japonic	309
1371	138_grass	grass	Hachijo	Hachijō	kusa	k.u.s.a	k u s a	hach1238			Japonic	309
1372	138_grass	grass	Shuri	Shuri	kusa	k.u.s.a	k u s a	shur1243			Japonic	309
1373	138_grass	grass	Kochi	Kōchi	kusa	k.u.s.a	k u s a	shik1243			Japonic	309
1374	138_grass	grass	Sado	Sado	kusa	k.u.s.a	k u s a	sado1237			Japonic	309
1375	138_grass	grass	Oki	Oki	kusa	k.u.s.a	k u s a	okin1246	27.3738	128.619	Japonic	309
1376	138_grass	grass	Kagoshima	Kagoshima	kusa	k.u.s.a	k u s a	kyus1238			Japonic	309
311	32_greasefat	grease (fat)	Miyako	Miyako	avːa	a.vː.a	a vː a	miya1259	24.7564	125.363	Japonic	78
312	32_greasefat	grease (fat)	Tokyo	Tōkyō	aburami	a.b.u.r.a.m.i	a b u r a m i	toky1238			Japonic	78
313	32_greasefat	grease (fat)	Amami	Amami	sirumi	s.i.r.u.m.i	s i r u m i	naze1238			Japonic	79
314	32_greasefat	grease (fat)	Kyoto	Kyōto	abura	a.b.u.r.a	a b u r a	kyot1238			Japonic	78
315	32_greasefat	grease (fat)	Hachijo	Hachijō	aburaniku	a.b.u.r.a.n.i.k.u	a b u r a n i k u	hach1238			Japonic	78
316	32_greasefat	grease (fat)	Shuri	Shuri	ʔaɴdaʥisi	ʔ.a.ɴ.d.a.ʥ.i.s.i	ʔ a ɴ d a dʑ i s i	shur1243			Japonic	77
317	32_greasefat	grease (fat)	Kochi	Kōchi	abura	a.b.u.r.a	a b u r a	shik1243			Japonic	78
318	32_greasefat	grease (fat)	Sado	Sado	aburaniku	a.b.u.r.a.n.i.k.u	a b u r a n i k u	sado1237			Japonic	78
319	32_greasefat	grease (fat)	Oki	Oki	abura	a.b.u.r.a	a b u r a	okin1246	27.3738	128.619	Japonic	78
320	32_greasefat	grease (fat)	Kagoshima	Kagoshima	aburami	a.b.u.r.a.m.i	a b u r a m i	kyus1238			Japonic	78
870	88_green	green	Miyako	Miyako	au	au	a u	miya1259	24.7564	125.363	Japonic	192
871	88_green	green	Tokyo	Tōkyō	a.oi	a.oi	a o i	toky1238			Japonic	192
872	88_green	green	Amami	Amami	ʔoːsari	ʔ.oː.s.a.r.i	ʔ oː s a r i	naze1238			Japonic	191
873	88_green	green	Kyoto	Kyōto	a.oi	a.oi	a o i	kyot1238			Japonic	192
874	88_green	green	Hachijo	Hachijō	a.okʲa	a.o.kʲ.a	a o kʲ a	hach1238			Japonic	192
875	88_green	green	Shuri	Shuri	ʔoːsaɴ	ʔ.oː.s.a.ɴ	ʔ oː s a ɴ	shur1243			Japonic	191
876	88_green	green	Kochi	Kōchi	a.oi	a.oi	a o i	shik1243			Japonic	192
877	88_green	green	Sado	Sado	a.oi	a.oi	a o i	sado1237			Japonic	192
878	88_green	green	Oki	Oki	aweː	a.w.eː	a w eː	okin1246	27.3738	128.619	Japonic	192
879	88_green	green	Kagoshima	Kagoshima	a.o	a.o	a o	kyus1238			Japonic	192
1318	133_guts	guts	Tokyo	Tōkyō	harawata	h.a.r.a.w.a.t.a	h a r a w a t a	toky1238			Japonic	303
1319	133_guts	guts	Amami	Amami	waθa	w.a.θ.a	w a θ a	naze1238			Japonic	303
1320	133_guts	guts	Kyoto	Kyōto	harawata	h.a.r.a.w.a.t.a	h a r a w a t a	kyot1238			Japonic	303
1321	133_guts	guts	Hachijo	Hachijō	haruta	h.a.r.u.t.a	h a r u t a	hach1238			Japonic	303
1322	133_guts	guts	Shuri	Shuri	watamiːmuɴ	w.a.t.a.m.iː.m.u.ɴ	w a t a m iː m u ɴ	shur1243			Japonic	302
1323	133_guts	guts	Kochi	Kōchi	harawata	h.a.r.a.w.a.t.a	h a r a w a t a	shik1243			Japonic	303
1324	133_guts	guts	Sado	Sado	harawata	h.a.r.a.w.a.t.a	h a r a w a t a	sado1237			Japonic	303
1325	133_guts	guts	Oki	Oki	harawata	h.a.r.a.w.a.t.a	h a r a w a t a	okin1246	27.3738	128.619	Japonic	303
1326	133_guts	guts	Kagoshima	Kagoshima	zuzuwata	z.u.z.u.w.a.t.a	z u z u w a t a	kyus1238			Japonic	303
361	37_hair	hair	Miyako	Miyako	p͡sɨgi	p͡s.ɨ.g.i	pˢ ɨ g i	miya1259	24.7564	125.363	Japonic	88
362	37_hair	hair	Tokyo	Tōkyō	ke	k.e	k e	toky1238			Japonic	89
363	37_hair	hair	Amami	Amami	higi	h.i.g.i	h i g i	naze1238			Japonic	88
364	37_hair	hair	Kyoto	Kyōto	keː	k.eː	k eː	kyot1238			Japonic	89
365	37_hair	hair	Hachijo	Hachijō	kiː	k.iː	k iː	hach1238			Japonic	89
366	37_hair	hair	Shuri	Shuri	kiː	k.iː	k iː	shur1243			Japonic	89
367	37_hair	hair	Kochi	Kōchi	ke	k.e	k e	shik1243			Japonic	89
368	37_hair	hair	Sado	Sado	ke	k.e	k e	sado1237			Japonic	89
369	37_hair	hair	Oki	Oki	ke	k.e	k e	okin1246	27.3738	128.619	Japonic	89
370	37_hair	hair	Kagoshima	Kagoshima	kei	k.ei	k e i	kyus1238			Japonic	89
371	37_hair	hair	Hachijo	Hachijō	kebuɕo	k.e.b.u.ɕ.o	k e b u ɕ o	hach1238			Japonic	89
472	48_hand	hand	Miyako	Miyako	tiː	t.iː	t iː	miya1259	24.7564	125.363	Japonic	110
473	48_hand	hand	Tokyo	Tōkyō	te	t.e	t e	toky1238			Japonic	110
474	48_hand	hand	Amami	Amami	θɨ	θ.ɨ	θ ɨ	naze1238			Japonic	110
475	48_hand	hand	Kyoto	Kyōto	teː	t.eː	t eː	kyot1238			Japonic	110
476	48_hand	hand	Hachijo	Hachijō	te	t.e	t e	hach1238			Japonic	110
477	48_hand	hand	Shuri	Shuri	tiː	t.iː	t iː	shur1243			Japonic	110
478	48_hand	hand	Kochi	Kōchi	te	t.e	t e	shik1243			Japonic	110
479	48_hand	hand	Sado	Sado	te	t.e	t e	sado1237			Japonic	110
480	48_hand	hand	Oki	Oki	te	t.e	t e	okin1246	27.3738	128.619	Japonic	110
481	48_hand	hand	Kagoshima	Kagoshima	te	t.e	t e	kyus1238			Japonic	110
1010	102_he	he	Miyako	Miyako	kanup͡sɨtu	k.a.n.u.p͡s.ɨ.t.u	k a n u pˢ ɨ t u	miya1259	24.7564	125.363	Japonic	231
1011	102_he	he	Tokyo	Tōkyō	anohito	a.n.o.h.i.t.o	a n o h i t o	toky1238			Japonic	230
1012	102_he	he	Amami	Amami	ʔaɴʨu	ʔ.a.ɴ.ʨ.u	ʔ a ɴ tɕ u	naze1238			Japonic	230
1013	102_he	he	Kyoto	Kyōto	anohito	a.n.o.h.i.t.o	a n o h i t o	kyot1238			Japonic	230
1014	102_he	he	Hachijo	Hachijō	ora	o.r.a	o r a	hach1238			Japonic	229
1015	102_he	he	Shuri	Shuri	ʔanuʦːu	ʔ.a.n.u.ʦː.u	ʔ a n u tsː u	shur1243			Japonic	230
1016	102_he	he	Kochi	Kōchi	anohito	a.n.o.h.i.t.o	a n o h i t o	shik1243			Japonic	230
1017	102_he	he	Sado	Sado	anohito	a.n.o.h.i.t.o	a n o h i t o	sado1237			Japonic	230
1018	102_he	he	Oki	Oki	are	a.r.e	a r e	okin1246	27.3738	128.619	Japonic	230
1019	102_he	he	Kagoshima	Kagoshima	aiː	aiː	a iː	kyus1238			Japonic	230
372	38_head	head	Miyako	Miyako	kanamaɭ	k.a.n.a.m.a.ɭ	k a n a m a ɭ	miya1259	24.7564	125.363	Japonic	94
373	38_head	head	Tokyo	Tōkyō	atama	a.t.a.m.a	a t a m a	toky1238			Japonic	91
374	38_head	head	Amami	Amami	xamaʨi	x.a.m.a.ʨ.i	x a m a tɕ i	naze1238			Japonic	93
375	38_head	head	Kyoto	Kyōto	atama	a.t.a.m.a	a t a m a	kyot1238			Japonic	91
376	38_head	head	Hachijo	Hachijō	ʦuburi	ʦ.u.b.u.r.i	ts u b u r i	hach1238			Japonic	90
377	38_head	head	Shuri	Shuri	ɕiburu	ɕ.i.b.u.r.u	ɕ i b u r u	shur1243			Japonic	90
378	38_head	head	Kochi	Kōchi	atama	a.t.a.m.a	a t a m a	shik1243			Japonic	91
379	38_head	head	Sado	Sado	atama	a.t.a.m.a	a t a m a	sado1237			Japonic	91
380	38_head	head	Oki	Oki	atama	a.t.a.m.a	a t a m a	okin1246	27.3738	128.619	Japonic	91
381	38_head	head	Kagoshima	Kagoshima	biɴta	b.i.ɴ.t.a	b i ɴ t a	kyus1238			Japonic	92
570	58_hear	hear	Miyako	Miyako	ʦɨfu	ʦ.ɨ.f.u	ts ɨ f u	miya1259	24.7564	125.363	Japonic	132
571	58_hear	hear	Tokyo	Tōkyō	kiku	k.i.k.u	k i k u	toky1238			Japonic	132
572	58_hear	hear	Amami	Amami	kikʲuri	k.i.kʲ.u.r.i	k i kʲ u r i	naze1238			Japonic	132
573	58_hear	hear	Kyoto	Kyōto	kiku	k.i.k.u	k i k u	kyot1238			Japonic	132
574	58_hear	hear	Hachijo	Hachijō	kiku	k.i.k.u	k i k u	hach1238			Japonic	132
575	58_hear	hear	Shuri	Shuri	ʨiʦuɴ	ʨ.i.ʦ.u.ɴ	tɕ i ts u ɴ	shur1243			Japonic	132
576	58_hear	hear	Kochi	Kōchi	kiku	k.i.k.u	k i k u	shik1243			Japonic	132
577	58_hear	hear	Sado	Sado	kiku	k.i.k.u	k i k u	sado1237			Japonic	132
578	58_hear	hear	Oki	Oki	kiku	k.i.k.u	k i k u	okin1246	27.3738	128.619	Japonic	132
579	58_hear	hear	Kagoshima	Kagoshima	kiː	k.iː	k iː	kyus1238			Japonic	132
512	52_heart	heart	Tokyo	Tōkyō	siɴzoː	s.i.ɴ.z.oː	s i ɴ z oː	toky1238			Japonic	118
513	52_heart	heart	Amami	Amami	siɴdo	s.i.ɴ.d.o	s i ɴ d o	naze1238			Japonic	118
514	52_heart	heart	Kyoto	Kyōto	siɴzoː	s.i.ɴ.z.oː	s i ɴ z oː	kyot1238			Japonic	118
515	52_heart	heart	Hachijo	Hachijō	siɴzoː	s.i.ɴ.z.oː	s i ɴ z oː	hach1238			Japonic	118
516	52_heart	heart	Shuri	Shuri	ʨimu	ʨ.i.m.u	tɕ i m u	shur1243			Japonic	117
517	52_heart	heart	Kochi	Kōchi	kimo	k.i.m.o	k i m o	shik1243			Japonic	117
518	52_heart	heart	Sado	Sado	siɴzoː	s.i.ɴ.z.oː	s i ɴ z oː	sado1237			Japonic	118
519	52_heart	heart	Oki	Oki	siɴzoː	s.i.ɴ.z.oː	s i ɴ z oː	okin1246	27.3738	128.619	Japonic	118
520	52_heart	heart	Kagoshima	Kagoshima	siɴizoː	s.i.ɴ.i.z.oː	s i ɴ i z oː	kyus1238			Japonic	118
1591	161_heavy	heavy	Miyako	Miyako	ivu	i.v.u	i v u	miya1259	24.7564	125.363	Japonic	361
1592	161_heavy	heavy	Tokyo	Tōkyō	omoi	o.m.oi	o m o i	toky1238			Japonic	361
1593	161_heavy	heavy	Amami	Amami	ʔubusari	ʔ.u.b.u.s.a.r.i	ʔ u b u s a r i	naze1238			Japonic	361
1594	161_heavy	heavy	Kyoto	Kyōto	omotai	o.m.o.t.ai	o m o t a i	kyot1238			Japonic	361
1595	161_heavy	heavy	Hachijo	Hachijō	omokʲa	o.m.o.kʲ.a	o m o kʲ a	hach1238			Japonic	361
