COGID	Eryuan	Heqing	Jianchuan	Lanping	Luobenzhuo	Qiliqiao	Xiangyun	Yunlong	Zhoucheng
1644-5					Ø Ø ɯ ⁵⁵				
2435-5					ɲ ɯ ⁴⁴				
1676-5					t w a Ø				
6281-5					tɕʰ ɔ ⁵⁵				
5915-5					ts ɯ ⁵⁵				
1560-5					Ø i ³³				
575-5					t ɔ ²¹				
5319-5					Ø e ⁴²				
2797-5					tɕʰ Ø ³⁵				
6991-5					Ø Ø ɯ ²¹				
3513-5					ts ɔ ²¹				
5205-5					ts ɯ ⁵⁵				
6109-5					ts ɤ ⁵⁵				
2056-5					m ɔ ⁴²				
6099-5					tɕʰ ɯ ³³				
6119-5					p ɔ Ø				
1978-5					t w Ø ³³				
3973-5					tɕ i ³⁵				
2046-5					Ø ɤ ³³				
5622-5					Ø Ø ɔ ⁵⁵				
648-5					Ø ɔ ⁵⁵				
6789-5					p Ø Ø				
618-5					x ɯ ⁴⁴				
2384-5					m a ³³				
1124-5					tɕʰ Ø ⁵⁵				
1125-5					tɕ ɯ Ø				
4178-5					tɕʰ ɤ ³³				
1686-5					tɕʰ Ø ³⁵				
1495-5					ts ɯ ³³				
4090-5					Ø ɯ ⁵⁵				
4802-5					x Ø ⁵⁵				
1764-5					ts ɤ ³³				
3270-5					m e ³³				
1884-5					tɕʰ ɛ Ø				
1203-5					tɕʰ ɯ ³⁵				
6645-5					w ɔ ³⁵				
608-5					Ø ɤ ³³				
2889-5					ts ɯ ⁵⁵				
5350-5					ts ɤ ⁴²				
6158-5					Ø a ⁴⁴				
4306-5					Ø Ø ⁴²				
4891-5					tɕʰ ɔ ²¹				
6436-5					tɕʰ o ³³				
6213-5					Ø Ø ⁵⁵				
2320-5					Ø i ⁴⁴				
5253-5					Ø ɤ ⁴⁴				
5108-5					ts i ⁴⁴				
4100-5					tɕ ɯ ³³				
6018-5					ts ɯ Ø				
1352-5					ŋ ɯ ²¹				
4228-5					p Ø ⁴⁴				
4247-5					ts ɯ ⁵⁵				
75-5					ts ɯ ³³				
118-5					tɕʰ w a ⁴⁴				
2866-5					m Ø ³³				
64-5					Ø ɔ ³³				
43-5					Ø ɔ ⁵⁵				
128-5					ŋ ɔ ⁴²				
7023-5					n ɔ ⁴²				
7012-5					n a ⁵⁵				
4497-5					t e Ø				
2928-5					tɕ i ⁵⁵				
148-5					Ø ɯ ³³				
1623-5					Ø w o ³³				
2648-5					Ø ɔ ⁵⁵				
2649-5					l ɔ ⁵⁵				
6242-5					l ɔ ²¹				
3943-5					s ɤ ³³				
1026-5					tɕʰ e ³⁵				
6404-5					tɕʰ ɯ ⁵⁵				
585-5					ts ɤ ⁴⁴				
1731-5					w a Ø				
5510-5					l ɔ ³⁵				
5360-5					Ø ɤ ³³				
879-5					tɕʰ ɤ ⁵⁵				
880-5					l ɛ ⁴⁴				
271-5					p i ²¹				
3565-5					Ø i ⁴⁴				
3896-5					m ɔ ⁴⁴				
3897-5					ts ɿ ³³				
1816-5					tsʰ i ²¹				
3343-5					tɕ i ⁴⁴				
1864-5					s ɿ Ø				
2026-5					m a ²¹				
6223-5					x Ø ⁵⁵				
6224-5					m Ø ²¹				
337-5					ts ɤ ⁴⁴				
4295-5					tɕʰ ɔ ²¹				
384-5					m i ³⁵				
385-5					Ø o ²¹				
869-5					tɕʰ ɤ ²¹				
2745-5					s ɿ ³³				
4423-5					s ɤ ³⁵				
5380-5					Ø w e ⁴⁴				
4436-5					ts ɯ ²¹				
4975-5					m i Ø				
2599-5					t Ø ɯ ²¹				
2600-5					m a ³⁵				
1913-5					ts Ø ³³				
6336-5					ts ɯ ³³				
4065-5					tɕʰ i Ø				
3114-5					ts e ⁴⁴				
1474-5					n ɤ ³³				
6531-5					ɲ ɯ ⁴⁴				
4517-5					tsʰ ɯ ³³				
6730-5					tɕ i ⁴²				
6380-5					tɕ i ⁵⁵				
1799-5					tɕ i ⁴²				
5465-5					x ɔ ⁵⁵				
170-5					tsʰ Ø ³³				
1706-5					ts i ³⁵				
1103-5					tsʰ ɤ ⁴²				
5925-5					ts Ø ³⁵				
1215-5					s i ³⁵				
6947-5					t Ø ²¹				
5429-5					m Ø ²¹				
2949-5					m i Ø				
3009-5					p ɯ ²¹				
4988-5					Ø ɯ Ø				
530-5					Ø ɯ ³³				
1854-5					ɲ ɯ ⁴⁴				
4812-5					Ø ɯ Ø				
6426-5					ɕ w ɤ ⁴⁴				
5243-5					tɕʰ ɤ Ø				
6578-5					Ø Ø Ø ⁵⁵				
4559-5					ts ɤ Ø				
5651-5					tsʰ ɤ ³³				
4507-5					tsʰ Ø ³³				
3575-5					tɕʰ ɔ ²¹				
6148-5					m i ³³				
5058-5					w Ø ⁴⁴				
2453-5					ts i ⁵⁵				
1483-5					ɲ ɯ ⁴⁴				
6282-5					ɲ ɯ ⁴⁴				
1380-5					m Ø ²¹				
6992-5					ɲ ɯ ⁴⁴				
1519-5					ɲ ɯ ⁴⁴				
2718-5					tsʰ ɤ ³³				
1496-5					ɲ ɯ ⁴⁴				
1885-5					t ɔ Ø				
4216-5					ɲ i ⁴⁴				
95-5					ɲ ɯ ⁴²				
33-5					t Ø Ø ²¹				
5263-6						x e ⁵⁵			
452-6						t ɯ ²¹			
4342-6						t ɯ ²¹			
4344-6						Ø ɯ ³¹			
5487-6						t ɯ ²¹			
1401-6						pʰ ɔ ⁴⁴			
6496-6						tsʰ ɯ ³¹			
1064-6						l a ³⁵			
1065-6						ts ɿ ³¹			
6617-6						t ɔ ²¹			
4367-6						t a ²¹			
4378-6						ɕ y ⁵⁵			
4379-6						l i ⁵⁵			
3984-6						s ɛ ³³			
5086-6						ts ɤ ³³			
3333-6						s e ⁴⁴			
2226-6						x ɔ ³⁵			
2373-6						kʰ ɔ ³³			
2363-6						s o ⁵⁵			
672-6						tsʰ ɿ ⁵⁵			
673-6						k ɯ ³¹			
2690-6						p o ²¹			
6337-6						p a ⁴⁴			
6319-6						ts e ⁴²			
2617-6						s ɯ ³³			
2066-6						s ɯ ³³			
2094-6						s ɯ ³³			
2096-6						k ɛ ⁴⁴			
798-6						p a ³²			
6668-6						ɕ y ³³			
4028-6						t e ⁴⁴			
6555-6						k w a ⁴⁴			
2281-6						k o ⁴⁴			
701-6						k w a ⁴⁴			
628-6						s w a ⁴⁴			
3096-6						ts ɿ ³³			
3021-6						ts o ²¹			
2708-6						ɕ i ⁵⁵			
3462-6						k a ³⁵			
1932-6						s ɿ ³³			
6469-6						s ɿ ³¹			
4454-6						ɲ i ²¹			
4455-6						k ɛ ³⁵			
6926-6						ɲ ɤ ³³			
6927-6						ɲ i ²¹			
3916-6						m ɔ ³³			
6822-6						ɲ i ²¹			
5417-6						ts ɿ ³³			
1959-6						x a ⁴²			
1960-6						t ɤ ⁵⁵			
2899-6						x ɔ ²¹			
3651-6						ts ɿ ³³			
811-6						k u ²¹			
1633-6						m e ²¹			
1775-6						k ɤ ²¹			
5801-6						k ɛ ⁴²			
4769-6						l ɔ ³¹			
3720-6						k a ³⁵			
6446-6						m e ³³			
1255-6						pʰ ɛ ⁵⁵			
3595-6						ɲ i ⁴⁴			
1600-6						p e ³³			
242-6						ts ɿ ³⁵			
3739-6						k ɛ ²¹			
5984-6						ts ɔ ²¹			
838-6						s ɔ ³⁵			
839-6						t o ²¹			
3149-6						j i ³⁵			
2829-6						ts ɤ ²¹			
4602-6						kʲ i ³⁵			
5225-6						l ɔ ²¹			
3933-6						s ɤ ³²			
5763-6						ts ɔ ³²			
2134-6						ɕ i ⁵⁵			
5724-6						t ɯ ³⁵			
5704-6						ts o ⁴²			
5705-6						kʰ w e ⁵⁵			
5037-6						tɕʰ i ²¹			
5038-6						t a ³⁵			
4332-6						ts ɿ ³³			
5447-6						tɕʰ ɛ ⁵⁵			
3702-6						s ɿ ⁴²			
1549-6						z ɛ ³¹			
2394-6						k ɤ ³³			
1-6						w e ⁴²			
2947-6						t ɯ ³¹			
4653-6						k ɛ ³²			
4989-6						k ɛ ⁴²			
3749-6						j a ⁴⁴			
3452-6						tɕʰ ɛ ⁵⁵			
598-6						ŋ a ⁴⁴			
638-6						pʰ ɯ ⁵⁵			
2819-6						p ɔ ⁴⁴			
4477-6						kʰ w a ⁴⁴			
4487-6						ts ɿ ⁴²			
4666-6						ts i ³³			
5661-6						t a ³²			
4923-6						ts a ³¹			
4913-6						k ɯ ²¹			
1143-6						m ɛ ⁴⁴			
4864-6						ɕ ɔ ³⁵			
3184-6						s ɯ ³³			
4591-6						ts ɔ ⁵⁵			
1431-6						s ɛ ⁴⁴			
3323-6						kʰ e ⁵⁵			
6709-6						ts ɯ ⁴⁴			
903-6						m ɛ ³²			
5098-6						k ɯ ²¹			
5994-6						k a ³⁵			
6971-6						s w a ⁴⁴			
763-6						ts e ³⁵			
691-6						x w a ⁴⁴			
1083-6						t ɔ ⁴²			
1421-6						k ɛ ³²			
6699-6						t ɯ ⁴²			
2628-6						s o ⁵⁵			
1696-6						x ɔ ³¹			
6179-6						k ɛ ⁵⁵			
6180-6						ts ɿ ⁵⁵			
6658-6						s e ³³			
1231-6						s ɤ ²¹			
4265-6						kʰ ɯ ⁵⁵			
2787-6						ts o ²¹			
3247-6						ts ɿ ⁵⁵			
252-6						t a ³⁵			
6004-6						k a ³¹			
4728-6						s ɔ ⁵⁵			
3843-6						ŋ w a ⁴⁴			
4965-6						tɕʰ a ²¹			
5641-6						t a ²¹			
3280-6						s ɔ ³¹			
1390-6						kʰ ɔ ⁴⁴			
2156-6						ŋ w a ⁴⁴			
3433-6						ɕ i ³¹			
552-6						ɕ i ³¹			
4845-6						ts ɯ ⁴⁴			
4846-6						t ɯ ⁴⁴			
2292-6						m a ³¹			
6635-6						ɲ o ⁴⁴			
3994-6						t ɯ ⁴⁴			
3031-6						ts ɔ ³³			
6078-6						ts ɯ ³³			
1644-6						tʰ ɯ ⁵⁵			
2435-6						ɲ i ⁴⁴			
1676-6						t w a ⁴²			
6281-6						k a ⁵⁵			
5915-6						tsʰ ɿ ⁵⁵			
1560-6						ɕ i ³³			
575-6						t ɔ ³¹			
5319-6						s e ³¹			
2797-6						k a ³⁵			
6991-6						ts i ²¹			
3513-6						ts ɔ ²¹			
5205-6						tsʰ ɯ ⁵⁵			
6109-6						tsʰ u ⁵⁵			
2056-6						m ɔ ³²			
6099-6						k ɯ ³³			
6119-6						p ɔ ³²			
1978-6						t w e ³³			
3973-6						tɕ i ³⁵			
2046-6						ɕ o ³³			
5622-6						ɕ ɛ ⁵⁵			
648-6						tɕʰ ɛ ⁵⁵			
6789-6						p ɛ ³²			
618-6						x ɯ ⁴⁴			
2384-6						m a ³³			
1124-6						k a ³⁵			
1125-6						ts e ³²			
4178-6						k u ³³			
1686-6						k a ³⁵			
1495-6						ts ɿ ³³			
4090-6						ɕ i ⁵⁵			
4802-6						x ɛ ⁵⁵			
1764-6						ts u ³³			
3270-6						m e ³³			
1884-6						k ɛ ³²			
1203-6						k ɯ ³⁵			
6645-6						w e ³⁵			
608-6						kʰ u ³³			
2889-6						tɕʰ i ⁵⁵			
5350-6						tsʰ u ³¹			
6158-6						kʰ a ⁴⁴			
4306-6						s ɤ ³¹			
4891-6						k ɔ ²¹			
6436-6						k o ³³			
6213-6						s a ⁵⁵			
2320-6						ɕ i ⁴⁴			
5253-6						f ɤ ⁴⁴			
5108-6						tɕʰ i ⁴⁴			
4100-6						ts ɯ ³³			
6018-6						ts ɿ ⁴²			
1352-6						ŋ ɯ ²¹			
4228-6						p ɛ ⁴⁴			
4247-6						tɕʰ i ⁵⁵			
75-6						ts ɯ ³³			
118-6						k w a ⁴⁴			
2866-6						m ɛ ³³			
64-6						kʰ ɔ ³³			
43-6						kʰ o ⁵⁵			
128-6						ŋ ɔ ³¹			
7023-6						n ɔ ³¹			
7012-6						n a ⁵⁵			
4497-6						t e ⁴²			
2928-6						tɕ i ⁵⁵			
148-6						ɯ ³³			
1623-6						kʰ w a ³³			
2648-6						tʰ ɔ ⁵⁵			
2649-6						l ɔ ⁴⁴			
6242-6						l ɔ ²¹			
3943-6						s ɤ ³³			
1026-6						k e ⁵⁵			
6404-6						k ɯ ⁵⁵			
585-6						ts ɔ ⁴⁴			
1731-6						w a ⁴²			
5510-6						l ɔ ³⁵			
5360-6						kʰ ɤ ³³			
879-6						k ɔ ⁵⁵			
880-6						l a ⁴⁴			
271-6						p i ²¹			
3565-6						ɕ i ⁴⁴			
3896-6						m ɔ ⁴⁴			
3897-6						ts ɿ ³³			
1816-6						ts ɤ ²¹			
3343-6						ts ɯ ⁴⁴			
1864-6						s e ⁴²			
2026-6						m a ²¹			
6223-6						x e ⁵⁵			
6224-6						m ɛ ²¹			
337-6						ts ɤ ⁴⁴			
4295-6						k ɔ ²¹			
384-6						m i ³⁵			
385-6						z ɔ ²¹			
869-6						k ɤ ²¹			
2745-6						s ɿ ³³			
4690-6						k w ɔ ⁵⁵			
4436-6						ts ɿ ²¹			
2519-6						Ø u ³³			
4975-6						m e ⁵⁵			
4548-6						w a ⁴²			
4397-6						p e ²¹			
6203-6						tɕʰ i ³¹			
2689-6						t ɯ ²¹			
2599-6						t ɯ ²¹			
2600-6						m a ³⁵			
1913-6						ts y ³³			
1914-6						w e ³³			
1903-6						w e ³³			
6336-6						ts ɿ ³³			
473-6						u ²¹			
4065-6						k ɤ ³³			
6554-6						j i ³⁵			
3114-6						ts e ⁵⁵			
4942-6						k ɤ ³⁵			
3615-6						pʰ j a ⁴⁴			
4197-6						k u ³³			
4198-6						ɲ i ²¹			
1474-6						ɲ ɤ ³³			
4954-6						tʰ u ³³			
4517-6						ts ɯ ³³			
1173-6						j i ⁵⁵			
6365-6						k w a ³⁵			
6730-6						ts i ³¹			
6380-6						ts i ³⁵			
924-6						m ɔ ⁴⁴			
752-6						tɕ i ²¹			
4316-6						p ɿ ³¹			
5181-6						ŋ e ²¹			
5785-6						pʰ u ³¹			
4770-6						p ɔ ³¹			
2755-6						pʰ ɔ ³¹			
1298-6						x ɛ ⁵⁵			
784-6						Ø a ⁵⁵			
3596-6						t ɯ ²¹			
1799-6						ts i ³¹			
5007-6						p i ⁵⁵			
5465-6						x ɛ ⁵⁵			
170-6						ts ɤ ³³			
3150-6						t a ³⁵			
3780-6						w e ³²			
1706-6						ts i ³⁵			
403-6						p ɔ ³¹			
5329-6						k e ⁴²			
1103-6						ts ɤ ³¹			
1113-6						z e ²¹			
232-6						tɕʰ i ⁵⁵			
5925-6						ts ɛ ³⁵			
5926-6						ts ɿ ³³			
5723-6						p a ³²			
3064-6						ts ɔ ³²			
3065-6						k ɯ ³⁵			
3793-6						k ɛ ⁴²			
1215-6						s ɤ ³⁵			
4409-6						f ɤ ⁴⁴			
720-6						s ɤ ³⁵			
721-6						tɕʰ w ɛ ⁴⁴			
2266-6						kʰ ɤ ⁴⁴			
5743-6						k u ³¹			
2124-6						x w e ³³			
6947-6						t ɔ ²¹			
5448-6						tsʰ i ⁴⁴			
4016-6						m j ɛ ⁵⁵			
5813-6						tɕʰ i ⁴⁴			
2949-6						m i ³²			
3813-6						ts e ²¹			
3009-6						p ɯ ²¹			
1153-6						m i ⁵⁵			
3355-6						p i ³⁵			
6426-6						Ø ɔ ⁴⁴			
5027-6						s a ⁴⁴			
4707-6						m a ³⁵			
3139-6						k ɤ ²¹			
6595-6						p e ⁴⁴			
5243-6						k ɤ ³²			
5274-6						tsʰ ɛ ³³			
6578-6						ɕ ɛ ⁵⁵			
1612-6						ts ɿ ⁵⁵			
3183-6						ts ɔ ³²			
4559-6						ts ɤ ⁴²			
4718-6						x a ⁵⁵			
2036-6						w e ⁴²			
3853-6						m ɯ ⁵⁵			
3854-6						w a ⁴⁴			
4275-6						w a ⁴⁴			
6961-6						w ɛ ⁴²			
5651-6						ts ɤ ³³			
5682-6						Ø u ³³			
5118-6						ts e ³⁵			
1411-6						tsʰ w a ³³			
4507-6						ts w e ³³			
4824-6						s ɯ ³⁵			
3246-6						n a ²¹			
317-6						p j ɛ ⁴⁴			
2215-6						m o ²¹			
2016-6						k ɛ ³⁵			
2155-6						ts a ⁵⁵			
3575-6						k ɔ ²¹			
3434-6						x w a ³⁵			
3168-6						s e ³³			
2291-6						pʰ ɛ ³³			
6148-6						m i ³³			
5058-6						w a ⁴⁴			
6271-6						pʰ j a ⁴⁴			
2453-6						tɕʰ i ⁴⁴			
1483-6						ɲ i ⁴⁴			
5370-6						ts e ³²			
3684-6						t ɛ ⁴⁴			
3685-6						f ɛ ⁴⁴			
3664-6						v ɤ ³³			
440-6						p ɛ ³¹			
5167-6						j u ³¹			
6282-6						ɲ i ⁴⁴			
1380-6						m ɛ ²¹			
3585-6						p ɯ ³³			
6992-6						ɲ i ⁴⁴			
5623-6						kʰ ɔ ³³			
1519-6						ɲ i ⁴⁴			
3385-6						Ø ɛ ⁵⁵			
2718-6						ts ɤ ³³			
6300-6						m e ⁵⁵			
1496-6						ɲ i ⁴⁴			
5128-6						j i ³¹			
1885-6						t ɔ ³¹			
3873-6						kʰ ɛ ⁵⁵			
996-6						pʰ i ⁵⁵			
997-6						j i ⁴⁴			
1570-6						n a ³¹			
5475-6						s w a ⁵⁵			
5017-6						Ø o ³¹			
2330-6						ɕ ɔ ³⁵			
6252-6						s ɔ ³⁵			
6253-6						kʰ u ³³			
4216-6						j i ⁴⁴			
1874-6						p j a ⁴⁴			
4227-6						a ³¹			
4246-6						a ³¹			
6028-6						a ³¹			
95-6						ɲ i ²¹			
22-6						p e ²¹			
33-6						t ɯ ²¹			
6678-6						ŋ a ⁵⁵			
5263-7							x e ⁵⁵		
452-7							t ɯ ³¹		
4342-7							t ɯ ³¹		
4344-7							tsʰ ɯ ³¹		
5487-7							t ɯ ³¹		
1401-7							pʰ ɔ ⁴⁴		
6496-7							tsʰ ɯ ³¹		
1064-7							l a ³⁵		
1065-7							ts ɿ ³¹		
6617-7							t ɔ ²¹		
4367-7							t a ²¹		
4378-7							ɕ y ⁵⁵		
4379-7							l ɯ ⁵⁵		
3984-7							s Ø ³³		
5086-7							ts ɤ ³³		
3333-7							s e ⁴⁴		
2226-7							x ɔ ³⁵		
2373-7							kʰ ɔ ³³		
2363-7							s ɯ ⁵⁵		
672-7							tsʰ ɿ ⁵⁵		
673-7							k ɯ ³¹		
2690-7							p ɔ ²¹		
6337-7							p a ⁴⁴		
6319-7							ts e ⁴²		
2617-7							s ɯ ³³		
2066-7							s ɯ ³³		
2094-7							s ɯ ³³		
2096-7							k ɛ ⁴⁴		
798-7							p a ⁴²		
6668-7							ɕ y ³³		
4028-7							t e ⁴⁴		
6555-7							k w a ⁴⁴		
2281-7							k o ⁴⁴		
701-7							k w a ⁴⁴		
628-7							s w a ⁴⁴		
3096-7							ts ɿ ³³		
3021-7							ts ɯ ²¹		
2708-7							ɕ Ø ⁵⁵		
3462-7							k a ³⁵		
1932-7							s ɿ ³³		
6469-7							s ɿ ³¹		
4454-7							ɲ i ²¹		
4455-7							k Ø ³⁵		
6926-7							ɲ ɤ ³³		
6927-7							ɲ i ²¹		
3916-7							m ɔ ³³		
6822-7							ɲ i ²¹		
5417-7							ts ɿ ³³		
1959-7							x ɔ ³¹		
1960-7							t ɤ ⁵⁵		
2899-7							x ɔ ²¹		
3651-7							ts ɿ ³³		
811-7							k Ø ²¹		
1633-7							m Ø ²¹		
1775-7							k ɤ ²¹		
5801-7							tɕʰ ɛ ⁴²		
4769-7							l ɔ ³¹		
3720-7							k a ³⁵		
6446-7							m e ³³		
1255-7							pʰ ɛ ⁵⁵		
3595-7							ɲ i ⁴⁴		
1600-7							p e ³³		
242-7							ts ɿ ³⁵		
3739-7							k ɛ ²¹		
5984-7							ts ɔ ²¹		
838-7							s ɔ ³⁵		
839-7							t ɔ ²¹		
3149-7							j ɯ ⁵⁵		
2829-7							ts ɤ ²¹		
4602-7							Ø ɯ ³⁵		
5225-7							l ɔ ²¹		
3933-7							s ɤ ⁴²		
5763-7							ts ɔ Ø		
2134-7							ɕ i ⁵⁵		
5724-7							t ɯ ³⁵		
5704-7							ts o ⁴²		
5705-7							kʰ w e ⁵⁵		
5037-7							tɕʰ i ²¹		
5038-7							t a ³⁵		
4332-7							ts ɿ ³³		
5447-7							tsʰ Ø ⁵⁵		
3702-7							s ɿ ³¹		
1549-7							z ɿ ²¹		
2394-7							k ɤ ³³		
1-7							w Ø ⁴²		
2947-7							t ɯ ³¹		
4653-7							k ɛ Ø		
4989-7							k ɛ ⁴²		
3749-7							j o ⁴⁴		
3452-7							tɕʰ Ø ⁵⁵		
598-7							ŋ a ⁴⁴		
638-7							pʰ ɯ ⁵⁵		
2819-7							p o ⁴⁴		
4477-7							kʰ w a ⁴⁴		
4487-7							ts ɿ ⁴²		
4666-7							kʲ i ³³		
5661-7							t a ⁴²		
4923-7							ts Ø ⁴²		
4913-7							k ɯ ²¹		
1143-7							m ɛ ⁴⁴		
4864-7							ɕ a ³⁵		
3184-7							s ɯ ³³		
4591-7							ts o ⁴⁴		
1431-7							s ɛ ⁴⁴		
3323-7							kʰ e ⁵⁵		
6709-7							ts ɯ ⁴⁴		
903-7							m ɛ Ø		
5098-7							k ɯ ²¹		
5994-7							k a ³⁵		
6971-7							s w a ⁴⁴		
763-7							ts ɯ ³⁵		
691-7							x w a ⁴⁴		
1083-7							t ɔ ⁴²		
1421-7							k ɛ ⁴²		
6699-7							t ɯ ⁴²		
2628-7							s ɯ ⁵⁵		
1696-7							x ɔ ³¹		
6179-7							k ɛ ⁵⁵		
6180-7							ts ɿ ⁵⁵		
6658-7							s e ³³		
1231-7							s ɤ ³¹		
4265-7							kʰ ɯ ⁵⁵		
2787-7							ts Ø ²¹		
3247-7							ts ɿ ⁵⁵		
252-7							t a ³⁵		
6004-7							k a ³¹		
4728-7							s a ⁵⁵		
3843-7							ŋ w a ⁴⁴		
4965-7							ts a ³¹		
5641-7							t a ³¹		
3280-7							s ɔ ³¹		
1390-7							kʰ ɔ ⁴⁴		
2156-7							ŋ w a ⁴⁴		
3433-7							ɕ ɯ ³¹		
552-7							ɕ i ³¹		
4845-7							ts ɯ ⁴⁴		
4846-7							t ɯ ⁴⁴		
2292-7							m e ³¹		
6635-7							ɲ Ø ⁴⁴		
3994-7							t ɯ ⁴⁴		
3031-7							ts ɔ ³³		
6078-7							ts ɯ ³³		
1644-7							tʰ ɯ ⁵⁵		
2435-7							ɲ i ⁴⁴		
1676-7							t w a ⁴²		
6281-7							k Ø ⁵⁵		
5915-7							tsʰ ɿ ⁵⁵		
1560-7							ɕ ɯ ³³		
575-7							t ɔ ³¹		
5319-7							s e ³¹		
2797-7							k a ³⁵		
6991-7							ts i ³¹		
3513-7							ts ɔ ²¹		
5205-7							tsʰ ɯ ⁵⁵		
6109-7							tsʰ Ø ⁵⁵		
2056-7							m ɔ Ø		
6099-7							k ɯ ³³		
6119-7							p ɔ ⁴²		
1978-7							t w e ³³		
3973-7							ts ɯ ³⁵		
2046-7							ɕ o ³³		
5622-7							ɕ Ø ⁵⁵		
648-7							tɕʰ Ø ⁵⁵		
6789-7							p ɛ ⁴²		
618-7							x ɯ ⁴⁴		
2384-7							m a ³³		
1124-7							k a ³⁵		
1125-7							ts ɯ ⁴²		
4178-7							k Ø ³³		
1686-7							k a ³⁵		
1495-7							ts ɿ ³³		
4090-7							ɕ Ø ⁵⁵		
4802-7							x Ø ⁵⁵		
1764-7							ts Ø ³³		
3270-7							m e ³³		
1884-7							k ɛ ⁴²		
1203-7							k ɯ ³⁵		
6645-7							w e ³⁵		
608-7							kʰ Ø ³³		
2889-7							tɕʰ i ⁵⁵		
5350-7							tsʰ Ø ³¹		
6158-7							kʰ a ⁴⁴		
4306-7							s ɤ ³¹		
4891-7							k ɔ ²¹		
6436-7							k Ø ³³		
6213-7							s a ⁵⁵		
2320-7							ɕ ɯ ⁴⁴		
5253-7							f ɤ ⁴⁴		
5108-7							tɕʰ ɯ ⁴⁴		
4100-7							ts ɯ ³³		
6018-7							ts ɿ ⁴²		
1352-7							ŋ ɯ ²¹		
4228-7							p ɛ ⁴⁴		
4247-7							tɕʰ i ⁵⁵		
75-7							ts ɿ ³³		
118-7							k w a ⁴⁴		
2866-7							m ɛ ³³		
64-7							kʰ ɔ ³³		
43-7							kʰ o ⁵⁵		
128-7							ŋ ɔ ³¹		
7023-7							n ɔ ³¹		
7012-7							n a ⁵⁵		
4497-7							t e ⁴²		
2928-7							ts ɯ ⁵⁵		
148-7							ɣ ɯ ³³		
1623-7							kʰ w a ³³		
2648-7							tʰ ɔ ⁵⁵		
2649-7							l ɔ ⁴⁴		
6242-7							l ɔ ²¹		
3943-7							s ɤ ³³		
1026-7							k e ³⁵		
6404-7							k ɯ ⁵⁵		
585-7							ts o ⁴⁴		
1731-7							w a ⁴²		
5510-7							l ɔ ³⁵		
5360-7							kʰ ɤ ³³		
879-7							k ɔ ⁵⁵		
880-7							l Ø ⁴⁴		
271-7							p i ²¹		
3565-7							ɕ ɯ ⁴⁴		
3896-7							m ɯ ⁴⁴		
3897-7							ts ɿ ³³		
1816-7							ts ɤ ²¹		
3343-7							ts ɯ ⁴⁴		
1864-7							s e ⁴²		
2026-7							m a ²¹		
6223-7							x e ⁵⁵		
6224-7							m ɛ ²¹		
337-7							ts ɤ ⁴⁴		
4295-7							k ɔ ²¹		
384-7							m i ³⁵		
385-7							z ɔ ²¹		
869-7							k ɤ ²¹		
2745-7							s ɿ ³³		
4690-7							k w a ⁵⁵		
4423-7							s o ³⁵		
5380-7							s w e ⁴⁴		
4436-7							ts ɿ ⁴⁴		
2519-7							tsʰ Ø ³³		
4975-7							m i ⁴⁴		
4548-7							w a ⁴²		
4397-7							p e ²¹		
6203-7							ts i ³¹		
2689-7							t ɯ ²¹		
2599-7							t ɯ ²¹		
2600-7							m a ³⁵		
1914-7							ŋ w e ³³		
1903-7							ŋ w e ³³		
6336-7							ts ɿ ³³		
473-7							w Ø ²¹		
4065-7							k ɛ Ø		
6554-7							j i ³⁵		
3114-7							ts e ⁴⁴		
4942-7							k ɤ ³⁵		
3615-7							pʰ j a ⁴⁴		
4197-7							k Ø ³³		
4198-7							ɲ i ²¹		
1474-7							ɲ ɤ ³³		
6531-7							j ɯ ⁴⁴		
4954-7							tʰ Ø ³³		
1173-7							j i ³⁵		
6365-7							k w a ³⁵		
6380-7							ts i ³⁵		
924-7							m ɔ ⁴⁴		
752-7							ts i ²¹		
4316-7							p i ³¹		
5181-7							ŋ Ø ²¹		
5785-7							pʰ o ³¹		
4770-7							p ɔ ³¹		
2755-7							p o ⁴²		
1298-7							x ɛ ⁵⁵		
784-7							tsʰ a ⁵⁵		
3596-7							t ɯ ³¹		
5007-7							p i ³⁵		
3150-7							t a ⁵⁵		
3780-7							ŋ w ɛ Ø		
1706-7							ts i ³⁵		
403-7							p a ²¹		
5329-7							k Ø ⁴²		
1113-7							z ɿ ²¹		
232-7							ts i ⁵⁵		
5925-7							ts e ³⁵		
5926-7							ts ɿ ³³		
5723-7							p a ⁴²		
3064-7							ts o ⁴²		
3065-7							k ɯ ³⁵		
3793-7							tɕʰ ɛ ⁴²		
1215-7							s ɤ ³⁵		
4409-7							f ɤ ⁴⁴		
720-7							s ɿ ³⁵		
721-7							tsʰ w ɛ ⁴⁴		
2266-7							kʰ ɤ ⁴⁴		
5743-7							k Ø ³¹		
2124-7							x w e ³³		
6947-7							t o ²¹		
5448-7							tɕʰ i ⁴⁴		
4016-7							m j ɛ ³⁵		
5429-7							m Ø ³¹		
5813-7							tɕʰ i ⁴⁴		
2949-7							m i Ø		
3813-7							ts e ³¹		
3009-7							p ɯ ²¹		
4988-7							ɯ ⁴²		
1153-7							m i ³⁵		
530-7							ɯ ³³		
1854-7							j ɯ ⁴⁴		
4812-7							ɯ Ø		
3355-7							p i ³⁵		
6426-7							tsʰ o ⁴⁴		
