COGID	Eryuan	Heqing	Jianchuan	Lanping	Luobenzhuo	Qiliqiao	Xiangyun	Yunlong	Zhoucheng
784-6						tsʰ a ⁵⁵			
3596-6						t ɯ ²¹			
1799-6						ts i ³¹			
5007-6						p i ³⁵			
5465-6						x ɛ ⁵⁵			
170-6						ts ɤ ³³			
3150-6						t a ³⁵			
3780-6						w e ⁴²			
1706-6						ts i ³⁵			
403-6						p ɔ ³¹			
5329-6						k e ⁴²			
1103-6						ts ɤ ³¹			
1113-6						z a ²¹			
232-6						ɕ i ⁵⁵			
5925-6						ts ɛ ³⁵			
5926-6						ts ɿ ³³			
5723-6						p a ⁴²			
5263-7							x e ⁵⁵		
452-7							t ɯ ³¹		
4342-7							t ɯ ³¹		
4344-7							tsʰ ɯ ³¹		
5487-7							t ɯ ³¹		
1401-7							pʰ ɔ ⁴⁴		
6496-7							tsʰ ɯ ³¹		
1064-7							l a ³⁵		
1065-7							ts ɿ ³¹		
6617-7							t ɔ ²¹		
4367-7							t a ²¹		
4378-7							ɕ y ⁵⁵		
4379-7							l ɯ ⁵⁵		
3984-7							s ɛ ³³		
5086-7							ts ɤ ³³		
3333-7							s e ⁴⁴		
2226-7							x ɔ ³⁵		
2373-7							kʰ ɔ ³³		
2363-7							s ɯ ⁵⁵		
672-7							tsʰ ɿ ⁵⁵		
673-7							k ɯ ³¹		
2690-7							p ɔ ²¹		
6337-7							p a ⁴⁴		
6319-7							ts e ⁴²		
2617-7							s ɯ ³³		
2066-7							s ɯ ³³		
2094-7							s ɯ ³³		
2096-7							k ɛ ⁴⁴		
798-7							p a ⁴²		
6668-7							ɕ y ³³		
4028-7							t e ⁴⁴		
6555-7							k w a ⁴⁴		
2281-7							k o ⁴⁴		
701-7							k w a ⁴⁴		
628-7							s w a ⁴⁴		
3096-7							ts ɿ ³³		
3021-7							ts ɯ ²¹		
2708-7							ɕ Ø ⁵⁵		
3462-7							k a ³⁵		
1932-7							s ɿ ³³		
6469-7							s ɿ ³¹		
4454-7							ɲ i ²¹		
4455-7							k ɛ ³⁵		
6926-7							ɲ ɤ ³³		
6927-7							ɲ i ²¹		
3916-7							m ɔ ³³		
6822-7							ɲ i ²¹		
5417-7							ts ɿ ³³		
1959-7							x e ³¹		
1960-7							t ɤ ⁵⁵		
2899-7							x ɔ ²¹		
3651-7							ts ɿ ³³		
811-7							k u ²¹		
1633-7							m Ø ²¹		
1775-7							k ɤ ²¹		
5801-7							tɕʰ ɛ ⁴²		
4769-7							l o ³¹		
3720-7							k a ³⁵		
6446-7							m e ³³		
1255-7							pʰ ɛ ⁵⁵		
3595-7							ɲ i ⁴⁴		
1600-7							p e ³³		
242-7							ts ɿ ³⁵		
3739-7							k ɛ ²¹		
5984-7							ts o ²¹		
838-7							s ɔ ³⁵		
839-7							t ɔ ²¹		
3149-7							j ɯ ⁵⁵		
2829-7							ts ɤ ²¹		
4602-7							Ø ɯ ³⁵		
5225-7							l ɔ ²¹		
3933-7							s ɤ ⁴²		
5763-7							ts ɔ ⁴²		
2134-7							ɕ i ⁵⁵		
5724-7							t ɯ ³⁵		
5704-7							ts o ⁴²		
5705-7							kʰ w e ⁵⁵		
5037-7							tɕʰ i ³¹		
5038-7							t a ³⁵		
4332-7							ts ɿ ³³		
5447-7							tsʰ Ø ⁵⁵		
3702-7							s ɿ ³¹		
1549-7							z ɿ ³³		
2394-7							k ɤ ³³		
1-7							w e ⁴²		
2947-7							t ɯ ³¹		
4653-7							k ɛ ⁴²		
4989-7							k ɛ ⁴²		
3749-7							j o ⁴⁴		
3452-7							tsʰ ɛ ⁵⁵		
598-7							ŋ a ⁴⁴		
638-7							pʰ ɯ ⁵⁵		
2819-7							p o ⁴⁴		
4477-7							kʰ w a ⁴⁴		
4487-7							ts ɿ ⁴²		
4666-7							kʲ i ³³		
5661-7							t a ⁴²		
4923-7							ts ɛ ⁴²		
4913-7							k ɯ ²¹		
1143-7							m ɛ ⁴⁴		
4864-7							ɕ a ³⁵		
3184-7							s ɯ ³³		
4591-7							ts o ⁴⁴		
1431-7							s ɛ ⁴⁴		
3323-7							kʰ e ⁵⁵		
6709-7							ts ɯ ⁴⁴		
903-7							m ɛ ³²		
5098-7							k ɯ ²¹		
5994-7							k a ³⁵		
6971-7							s w a ⁴⁴		
763-7							ts ɯ ³⁵		
691-7							x w a ⁴⁴		
1083-7							t ɯ ⁴²		
1421-7							k ɛ ⁴²		
6699-7							t ɯ ⁴²		
2628-7							s ɯ ⁵⁵		
1696-7							x ɔ ³¹		
6179-7							k ɛ ⁵⁵		
6180-7							ts ɿ ⁵⁵		
6658-7							s e ³³		
1231-7							s ɤ ³¹		
4265-7							kʰ ɯ ⁵⁵		
2787-7							ts o ²¹		
3247-7							ts ɿ ⁵⁵		
252-7							t a ³⁵		
6004-7							k a ³¹		
4728-7							s a ⁵⁵		
3843-7							w a ⁴⁴		
4965-7							ts a ³¹		
5641-7							t a ³¹		
3280-7							s ɔ ³¹		
1390-7							kʰ o ⁴⁴		
2156-7							w a ⁴⁴		
3433-7							ɕ ɯ ³¹		
552-7							ɕ i ³¹		
4845-7							ts ɯ ⁴⁴		
4846-7							t ɯ ⁴⁴		
2292-7							m ɛ ³¹		
6635-7							ɲ Ø ⁴⁴		
3994-7							t ɯ ⁴⁴		
3031-7							ts o ³³		
6078-7							ts ɯ ³³		
1644-7							tʰ ɯ ⁵⁵		
2435-7							ɲ i ⁴⁴		
1676-7							t w a ⁴²		
6281-7							k Ø ⁵⁵		
5915-7							tsʰ ɿ ⁵⁵		
1560-7							ɕ ɯ ³³		
575-7							t ɔ ³¹		
5319-7							s e ³¹		
2797-7							k a ³⁵		
6991-7							ts i ²¹		
3513-7							ts o ²¹		
5205-7							tsʰ ɯ ⁵⁵		
6109-7							tsʰ u ⁵⁵		
2056-7							m ɔ ⁴²		
6099-7							k ɯ ³³		
6119-7							p o ⁴²		
1978-7							t w e ³³		
3973-7							ts ɯ ³⁵		
2046-7							ɕ o ³³		
5622-7							ɕ ɛ ⁵⁵		
648-7							tɕʰ ɛ ⁵⁵		
6789-7							p ɛ ⁴²		
618-7							x ɯ ⁴⁴		
2384-7							m a ³³		
1124-7							k a ³⁵		
1125-7							ts ɯ ⁴²		
4178-7							k u ³³		
1686-7							k a ³⁵		
1495-7							ts ɿ ³³		
4090-7							ɕ Ø ⁵⁵		
4802-7							x ɛ ⁵⁵		
1764-7							ts u ³³		
3270-7							m e ³³		
1884-7							k ɛ ³²		
1203-7							k ɯ ³⁵		
6645-7							w e ³⁵		
608-7							kʰ u ³³		
2889-7							tɕʰ i ⁵⁵		
5350-7							tsʰ u ³¹		
6158-7							kʰ a ⁴⁴		
4306-7							s ɤ ³¹		
4891-7							k ɔ ²¹		
6436-7							k Ø ³³		
6213-7							s a ⁵⁵		
2320-7							ɕ ɯ ⁴⁴		
5253-7							f ɤ ⁴⁴		
5108-7							tɕʰ ɯ ⁴⁴		
4100-7							ts ɯ ³³		
6018-7							ts ɿ ⁴²		
1352-7							ŋ ɯ ²¹		
4228-7							p ɛ ⁴⁴		
4247-7							tɕʰ i ⁵⁵		
75-7							ts ɿ ³³		
118-7							k w a ⁴⁴		
2866-7							m ɛ ³³		
64-7							kʰ ɔ ³³		
43-7							kʰ o ⁵⁵		
128-7							ŋ ɔ ³¹		
7023-7							n ɔ ³¹		
7012-7							n a ⁵⁵		
4497-7							t e ⁴²		
2928-7							ts ɯ ⁵⁵		
148-7							ɣ ɯ ³³		
1623-7							kʰ w a ³³		
2648-7							tʰ ɔ ⁵⁵		
2649-7							l ɔ ⁴⁴		
6242-7							l ɔ ²¹		
3943-7							s ɤ ³³		
1026-7							k e ³⁵		
6404-7							k ɯ ⁵⁵		
585-7							ts o ⁴⁴		
1731-7							w a ⁴²		
5510-7							l ɔ ³⁵		
5360-7							kʰ ɤ ³³		
879-7							k ɔ ⁵⁵		
880-7							l ɛ ⁴⁴		
271-7							p i ²¹		
3565-7							ɕ ɯ ⁴⁴		
3896-7							m ɯ ⁴⁴		
3897-7							ts ɿ ³³		
1816-7							ts ɤ ²¹		
3343-7							ts i ⁴⁴		
1864-7							s e ⁴²		
2026-7							m a ²¹		
6223-7							x e ⁵⁵		
6224-7							m ɛ ²¹		
337-7							ts ɤ ⁴⁴		
4295-7							k ɔ ²¹		
384-7							m ɿ ³⁵		
385-7							z ɔ ²¹		
869-7							k ɤ ²¹		
2745-7							s ɿ ³³		
4690-7							k w a ⁵⁵		
4423-7							s o ³⁵		
5380-7							s w e ⁴⁴		
4436-7							ts ɿ ⁴⁴		
2519-7							tsʰ u ³³		
4975-7							m i ⁴⁴		
4548-7							w a ⁴²		
4397-7							p e ²¹		
6203-7							ts i ³¹		
2689-7							t ɯ ²¹		
2599-7							t ɯ ²¹		
2600-7							m a ³⁵		
1914-7							w e ³³		
1903-7							w e ³³		
6336-7							ts ɿ ³³		
473-7							u ²¹		
4065-7							k a ³²		
6554-7							j i ³⁵		
3114-7							ts e ⁴⁴		
4942-7							k ɤ ³⁵		
3615-7							pʰ j a ⁴⁴		
4197-7							k u ³³		
4198-7							ɲ i ²¹		
1474-7							ɲ e ³³		
6531-7							j ɯ ⁴⁴		
4954-7							tʰ u ³³		
1173-7							j i ³⁵		
6365-7							k w a ³⁵		
6380-7							ts i ³⁵		
924-7							m ɔ ⁴⁴		
752-7							ts i ²¹		
4316-7							p i ³¹		
5181-7							ŋ e ²¹		
5785-7							pʰ o ³¹		
4770-7							p ɔ ³¹		
2755-7							p ɔ ⁴²		
1298-7							x ɛ ⁵⁵		
784-7							tsʰ a ⁵⁵		
3596-7							t ɯ ³¹		
5007-7							p i ³⁵		
3150-7							t a ⁵⁵		
3780-7							w e ³²		
1706-7							ts i ³⁵		
403-7							p ɔ ³¹		
5329-7							k e ⁴²		
1113-7							z ɿ ²¹		
232-7							ts i ⁵⁵		
5925-7							ts ɛ ³⁵		
5926-7							ts ɿ ³³		
5723-7							p a ⁴²		
5263-8								x e ⁵⁵	
452-8								t ɯ ³¹	
4342-8								t ɯ ³¹	
4344-8								tsʰ ɯ ³¹	
5487-8								t ɯ ³¹	
1401-8								pʰ ɯ ⁴⁴	
6496-8								tsʰ ɯ ³¹	
1064-8								l a ³⁵	
1065-8								ts ɿ ³¹	
6617-8								t ɔ ²¹	
4367-8								t a ²¹	
4378-8								ɕ y ⁵⁵	
4379-8								l i ⁵⁵	
3984-8								s ɛ ³³	
5086-8								ts ɤ ³³	
3333-8								s e ⁴⁴	
2226-8								x ɔ ³⁵	
2373-8								kʰ ɔ ³³	
2363-8								s o ⁵⁵	
672-8								tsʰ ɿ ⁵⁵	
673-8								k ɯ ³¹	
2690-8								p o ²¹	
6337-8								p a ⁴⁴	
6319-8								Ø e ⁴²	
2617-8								s ɯ ³³	
2066-8								s ɯ ³³	
2094-8								s ɯ ³³	
2096-8								kʲ ɛ ⁴⁴	
798-8								p a ³²	
6668-8								ɕ y ³³	
4028-8								t e ⁴⁴	
6555-8								k w a ⁴⁴	
2281-8								k o ⁴⁴	
701-8								k w a ⁴⁴	
628-8								s w a ⁴⁴	
3096-8								ts ɿ ³³	
3021-8								ts o ²¹	
2708-8								ɕ i ⁵⁵	
3462-8								k a ³⁵	
1932-8								s ɿ ³³	
6469-8								s ɿ ³¹	
4454-8								ɲ i ²¹	
4455-8								Ø ɛ ³⁵	
6926-8								ɲ ɤ ³³	
6927-8								ɲ i ²¹	
3916-8								m ɔ ³³	
6822-8								ɲ i ²¹	
5417-8								ts ɿ ³³	
1959-8								x o ³¹	
1960-8								t ɤ ³⁵	
2899-8								x ɔ ³¹	
3651-8								ts ɿ ³³	
811-8								k u ²¹	
1633-8								m e ²¹	
1775-8								k ɤ ³¹	
5801-8								kʲ ɛ ⁴²	
4769-8								l ɔ ³¹	
3720-8								k a ³⁵	
6446-8								m e ³³	
1255-8								pʰ ɛ ⁵⁵	
3595-8								ɲ i ⁴⁴	
1600-8								p e ³³	
242-8								ts ɿ ³⁵	
3739-8								kʲ ɛ ²¹	
5984-8								ts o ²¹	
838-8								s o ³⁵	
839-8								t o ²¹	
3149-8								j i ³⁵	
2829-8								ts ɤ ²¹	
4602-8								tɕ i ³⁵	
5225-8								l ɔ ²¹	
3933-8								s ɤ ⁴²	
5763-8								ts ɔ ⁴²	
2134-8								ɕ i ³⁵	
5724-8								t ɯ ³⁵	
5704-8								ts o ⁴²	
5705-8								kʰ w e ⁵⁵	
5037-8								tsʰ i ³¹	
5038-8								t a ³⁵	
4332-8								ts ɿ ³³	
5447-8								tsʰ ɛ ⁵⁵	
3702-8								s ɿ ³¹	
1549-8								z ɿ ³³	
2394-8								k ɤ ³³	
1-8								w e ⁴²	
2947-8								t ɯ ³¹	
4653-8								kʲ ɛ ⁴²	
4989-8								kʲ ɛ ⁴²	
3749-8								j ɯ ⁴⁴	
3452-8								tsʰ ɛ ⁵⁵	
598-8								ŋ a ⁴⁴	
638-8								pʰ ɯ ⁵⁵	
2819-8								p a ⁴⁴	
4477-8								kʰ w a ⁴⁴	
4487-8								ts ɿ ⁴²	
4666-8								tɕ i ⁵⁵	
5661-8								t a ³²	
4923-8								ts ɛ ⁴²	
4913-8								k ɯ ²¹	
1143-8								m ɛ ⁴⁴	
4864-8								ɕ a ³⁵	
3184-8								s ɯ ³³	
4591-8								ts ɔ ⁴⁴	
1431-8								s ɛ ⁴⁴	
3323-8								kʰ e ⁵⁵	
6709-8								ts ɯ ³³	
903-8								m ɛ ³²	
5098-8								k ɯ ²¹	
5994-8								k a ³⁵	
6971-8								s w a ⁴⁴	
763-8								ts ɯ ³⁵	
691-8								x w a ⁴⁴	
1083-8								t w ɔ ⁴²	
1421-8								kʲ ɛ ³²	
6699-8								t ɯ ⁴²	
2628-8								s o ⁵⁵	
1696-8								x ɔ ³¹	
6179-8								kʲ ɛ ⁵⁵	
6180-8								ts ɿ ⁵⁵	
6658-8								s e ³³	
1231-8								s ɤ ³¹	
4265-8								kʰ ɯ ⁵⁵	
2787-8								ts Ø ²¹	
3247-8								ts ɿ ⁵⁵	
252-8								t a ³⁵	
6004-8								k a ³¹	
4728-8								s a ⁵⁵	
3843-8								w a ⁴⁴	
4965-8								tsʰ a ³¹	
5641-8								t a ³¹	
3280-8								s ɔ ³¹	
1390-8								kʰ ɔ ⁴⁴	
2156-8								w a ⁴⁴	
3433-8								ɕ i ³¹	
552-8								ɕ i ³¹	
4845-8								Ø ɯ ⁴⁴	
4846-8								t ɯ ⁴⁴	
2292-8								m i ³¹	
6635-8								w ɲ o ⁴⁴	
3994-8								t ɯ ⁴⁴	
3031-8								Ø o ³³	
6078-8								ts ɯ ³³	
1644-8								tʰ ɯ ⁵⁵	
2435-8								ɲ i ⁴⁴	
1676-8								t w a ⁴²	
6281-8								kʲ e ⁵⁵	
5915-8								tsʰ ɿ ⁵⁵	
1560-8								ɕ i ³³	
575-8								t ɔ ³¹	
5319-8								s e ³¹	
2797-8								k a ³⁵	
6991-8								tɕ i ²¹	
3513-8								ts o ²¹	
5205-8								tsʰ ɯ ⁵⁵	
6109-8								tsʰ u ⁵⁵	
2056-8								m u ⁴²	
6099-8								k ɯ ³³	
6119-8								p o ³²	
1978-8								t w e ³³	
3973-8								tɕ i ³⁵	
2046-8								ɕ o ³³	
5622-8								ɕ ɛ ⁵⁵	
648-8								tsʰ ɛ ⁵⁵	
6789-8								p ɛ ³²	
618-8								x ɯ ⁴⁴	
2384-8								m a ³³	
1124-8								k a ³⁵	
1125-8								tɕ ɯ ⁴²	
4178-8								k u ³³	
1686-8								k a ³⁵	
1495-8								ts ɿ ³³	
4090-8								ɕ i ⁵⁵	
4802-8								x ɛ ⁵⁵	
1764-8								ts u ³³	
3270-8								m e ³³	
1884-8								kʲ ɛ ³²	
1203-8								k ɯ ³⁵	
6645-8								w e ³⁵	
608-8								kʰ u ³³	
2889-8								tsʰ i ⁵⁵	
5350-8								tsʰ u ³¹	
6158-8								kʰ a ⁴⁴	
4306-8								s ɤ ³¹	
4891-8								k ɔ ²¹	
6436-8								k o ³³	
6213-8								s a ⁵⁵	
2320-8								ɕ i ⁴⁴	
5253-8								f ɤ ⁴⁴	
5108-8								tsʰ i ⁴⁴	
4100-8								tɕ ɯ ³³	
6018-8								ts ɿ ⁴²	
1352-8								ŋ ɯ ²¹	
4228-8								p ɛ ⁴⁴	
4247-8								tsʰ i ⁵⁵	
75-8								ts ɿ ³³	
118-8								k w a ⁴⁴	
2866-8								m ɛ ³³	
64-8								kʰ ɔ ³³	
43-8								kʰ Ø ⁵⁵	
128-8								ŋ ɔ ³¹	
7023-8								n ɔ ³¹	
7012-8								n a ⁵⁵	
4497-8								t e ⁴²	
2928-8								tɕ i ⁵⁵	
148-8								ɣ ɯ ³³	
1623-8								kʰ w a ³³	
2648-8								tʰ o ⁵⁵	
2649-8								l o ⁴⁴	
6242-8								l ɔ ²¹	
3943-8								s ɤ ⁵⁵	
1026-8								kʲ e ³⁵	
6404-8								k ɯ ⁵⁵	
585-8								ts ɔ ⁴⁴	
1731-8								w a ⁴²	
5510-8								l o ³⁵	
5360-8								kʰ ɤ ³³	
879-8								k ɔ ³⁵	
880-8								l e ⁴⁴	
271-8								p i ²¹	
3565-8								ɕ i ⁴⁴	
3896-8								m ɯ ⁴⁴	
3897-8								ts ɿ ³³	
1816-8								ts ɤ ²¹	
3343-8								tɕ i ⁴⁴	
1864-8								s e ⁴²	
2026-8								m a ²¹	
6223-8								x e ⁵⁵	
6224-8								m ɛ ²¹	
337-8								ts ɤ ⁴⁴	
4295-8								k ɔ ²¹	
384-8								m i ³⁵	
385-8								z ɔ ²¹	
869-8								k ɤ ²¹	
2745-8								s ɿ ³³	
4690-8								k w a ⁵⁵	
4423-8								s u ³⁵	
5380-8								s w e ⁴⁴	
2519-8								tsʰ u ³³	
4548-8								w a ⁴²	
4397-8								p e ²¹	
6203-8								tsʰ i ³¹	
2689-8								t ɯ ²¹	
2599-8								t ɯ ²¹	
2600-8								m a ³⁵	
1913-8								tɕ y ³³	
1914-8								w e ³³	
1903-8								w e ³³	
6336-8								ts ɿ ³³	
473-8								u ²¹	
4065-8								Ø Ø ³²	
6554-8								j i ³⁵	
3114-8								t e ⁴⁴	
4942-8								k e ³⁵	
3615-8								pʰ j a ⁴⁴	
4197-8								k u ³³	
4198-8								ɲ i ²¹	
1474-8								ɲ ɤ ³³	
6531-8								j ɯ ⁴⁴	
4954-8								tʰ u ³³	
4517-8								Ø ɯ ³³	
1173-8								j i ³⁵	
6365-8								k w a ³⁵	
6730-8								tɕ i ³¹	
924-8								m o ⁵⁵	
752-8								tɕ i ²¹	
4316-8								p i ³¹	
5181-8								ŋ e ²¹	
5785-8								pʰ u ³¹	
4770-8								p ɔ ³¹	
2755-8								p n o ⁴²	
1298-8								x ɛ ⁵⁵	
784-8								tsʰ a ⁵⁵	
3596-8								t ɯ ³¹	
1799-8								tɕ i ³¹	
5007-8								p i ³⁵	
5465-8								x e ⁵⁵	
170-8								ts ɤ ³³	
3150-8								t a ³⁵	
3780-8								w e ³²	
1706-8								tɕ i ³⁵	
403-8								p a ³¹	
5329-8								kʲ e ⁴²	
1103-8								Ø ɤ ³¹	
1113-8								z ɿ ²¹	
232-8								tsʰ i ⁵⁵	
5926-8								ts ɿ ³³	
5723-8								p a ⁴²	
5263-9									x e ⁵⁵
452-9									t ɯ ³¹
4342-9									t ɯ ³¹
4344-9									tsʰ ɯ ³¹
5487-9									t ɯ ³¹
1401-9									pʰ ɔ ⁴⁴
6496-9									tsʰ ɯ ³¹
1064-9									l a ³⁵
1065-9									ts ɿ ³¹
6617-9									t ɔ ²¹
4367-9									t a ²¹
4378-9									ɕ Ø ⁵⁵
4379-9									l i ⁵⁵
3984-9									s ɛ ³³
5086-9									ts ɤ ³³
3333-9									s e ⁴⁴
2226-9									x ɔ ³⁵
2373-9									kʰ ɔ ³³
2363-9									s o ⁵⁵
672-9									tsʰ ɿ ⁵⁵
673-9									k ɯ ³¹
2690-9									p ɔ ²¹
6337-9									p a ⁴⁴
6319-9									ts e ³²
2617-9									s ɯ ³³
2066-9									s ɯ ³³
2094-9									s ɯ ³³
2096-9									k ɛ ⁴⁴
798-9									p a ⁴²
6668-9									ɕ Ø ³³
4028-9									t e ⁴⁴
6555-9									k w a ⁴⁴
2281-9									k o ⁴⁴
701-9									k w a ⁴⁴
628-9									s w a ⁴⁴
3096-9									ts ɿ ³³
3021-9									ts o ²¹
2708-9									ɕ i ⁵⁵
3462-9									k a ³⁵
1932-9									s ɿ ³³
6469-9									s ɿ ³¹
4454-9									ɲ i ²¹
4455-9									k ɛ ³⁵
6926-9									ɲ ɤ ³³
6927-9									ɲ i ²¹
3916-9									m ɔ ³³
6822-9									ɲ i ²¹
5417-9									ts ɿ ³³
1959-9									x a ³¹
1960-9									t ɤ ³⁵
2899-9									x ɔ ²¹
3651-9									ts ɿ ³³
811-9									k u ²¹
1633-9									m e ²¹
1775-9									k ɤ ³¹
5801-9									k ɛ ⁴²
4769-9									l ɔ ³¹
3720-9									k a ³⁵
6446-9									m e ³³
1255-9									pʰ ɛ ⁵⁵
3595-9									ɲ i ⁴⁴
1600-9									p e ³³
242-9									ts ɿ ³⁵
3739-9									k ɛ ²¹
5984-9									ts ɔ ²¹
838-9									s ɔ ³⁵
839-9									t ɔ ²¹
3149-9									j i ³⁵
2829-9									ts ɤ ²¹
4602-9									tɕ i ³⁵
5225-9									l ɔ ²¹
3933-9									s ɤ ⁴²
5763-9									ts ɔ ⁴²
2134-9									ɕ i ⁵⁵
5724-9									t ɯ ³⁵
5704-9									ts o ⁴²
5705-9									kʰ w e ⁵⁵
5037-9									ts i ³¹
5038-9									t a ³⁵
4332-9									ts ɿ ³³
5447-9									tsʰ ɛ ⁵⁵
3702-9									s ɿ ³¹
1549-9									z ɛ ³¹
2394-9									k ɤ ³³
1-9									w e ⁴²
2947-9									t ɯ ³¹
4653-9									k ɛ ⁴²
4989-9									k ɛ ⁴²
3749-9									j ɔ ⁴⁴
3452-9									tɕʰ ɛ ⁵⁵
598-9									ŋ a ⁴⁴
638-9									pʰ ɯ ⁵⁵
2819-9									p ɔ ⁴⁴
4477-9									kʰ w a ⁴⁴
4487-9									ts ɿ ⁴²
4666-9									tɕ ɯ ³³
5661-9									t a ⁴²
4923-9									ts ɛ ⁴²
4913-9									k ɯ ²¹
1143-9									m ɛ ⁴⁴
4864-9									ɕ a ³⁵
3184-9									s ɯ ³³
4591-9									ts o ⁵⁵
1431-9									s ɛ ⁴⁴
3323-9									kʰ e ⁵⁵
6709-9									ts ɯ ³²
903-9									m ɛ ⁴²
5098-9									k ɯ ²¹
5994-9									k a ³⁵
6971-9									s w a ⁴⁴
763-9									ts ɯ ³⁵
691-9									x w a ⁴⁴
1083-9									t w ɔ ⁴²
1421-9									k ɛ ⁴²
6699-9									t ɯ ⁴²
2628-9									s o ⁵⁵
1696-9									x ɔ ³¹
6179-9									k ɛ ⁵⁵
6180-9									ts ɿ ⁵⁵
6658-9									s e ³³
1231-9									s ɤ ³¹
4265-9									kʰ ɯ ⁵⁵
2787-9									ts o ²¹
3247-9									ts ɿ ⁵⁵
252-9									t a ³⁵
6004-9									k a ³¹
4728-9									s a ⁵⁵
3843-9									w a ⁴⁴
4965-9									tɕʰ a ³¹
5641-9									t a ³¹
3280-9									s ɔ ³¹
1390-9									kʰ o ⁴⁴
2156-9									w a ⁴⁴
3433-9									ɕ i ³¹
552-9									ɕ i ³¹
4845-9									ts ɯ ⁴⁴
4846-9									t ɯ ⁴⁴
2292-9									m ɛ ³¹
6635-9									ɲ o ⁴⁴
3994-9									t ɯ ⁴⁴
3031-9									ts ɔ ³³
6078-9									ts ɯ ³³
1644-9									tʰ ɯ ⁵⁵
2435-9									ɲ i ³³
1676-9									t w a ⁴²
6281-9									k e ⁵⁵
5915-9									tsʰ ɿ ⁵⁵
1560-9									ɕ i ³³
575-9									t ɔ ³¹
5319-9									s e ³¹
2797-9									k a ³⁵
6991-9									tɕ i ³¹
3513-9									ts o ²¹
5205-9									tsʰ ɯ ⁵⁵
6109-9									tsʰ u ⁵⁵
2056-9									m o ³²
6099-9									k ɯ ³³
6119-9									p ɔ ⁴²
1978-9									t w e ³³
3973-9									tɕ i ³⁵
2046-9									ɕ o ³³
5622-9									ɕ ɛ ⁵⁵
648-9									tɕʰ ɛ ⁵⁵
6789-9									p ɛ ⁴²
618-9									x ɯ ⁴⁴
2384-9									m a ³³
1124-9									k a ³⁵
1125-9									tɕ ɯ ³²
4178-9									k u ³³
1686-9									k a ³⁵
1495-9									ts ɿ ³³
4090-9									ɕ i ⁵⁵
4802-9									x ɛ ⁵⁵
1764-9									ts u ³³
3270-9									m e ³³
1884-9									k ɛ ³²
1203-9									k ɯ ³⁵
6645-9									w e ³⁵
608-9									kʰ u ³³
2889-9									tɕʰ i ⁵⁵
5350-9									tsʰ u ³¹
6158-9									kʰ a ⁴⁴
4306-9									s ɤ ³¹
4891-9									k ɔ ²¹
6436-9									k ɔ ³³
6213-9									s a ⁵⁵
2320-9									ɕ i ⁴⁴
5253-9									f ɤ ⁴⁴
5108-9									tɕʰ i ⁴⁴
4100-9									tɕ ɯ ³³
6018-9									ts ɿ ⁴²
1352-9									ŋ ɯ ²¹
4228-9									p ɛ ⁴⁴
4247-9									tɕʰ i ⁵⁵
75-9									ts ɯ ³³
118-9									k w a ⁴⁴
2866-9									m ɛ ³³
64-9									kʰ ɔ ³³
43-9									kʰ o ⁵⁵
128-9									ŋ ɔ ³¹
7023-9									n ɔ ³¹
7012-9									n a ⁵⁵
4497-9									t e ⁴²
2928-9									tɕ i ⁵⁵
148-9									ɣ ɯ ³³
1623-9									kʰ w a ³³
2648-9									tʰ ɔ ⁵⁵
2649-9									l ɔ ⁴⁴
6242-9									l ɔ ²¹
3943-9									s ɤ ³³
1026-9									k e ³⁵
6404-9									k ɯ ⁵⁵
585-9									ts o ⁴⁴
1731-9									w a ³²
5510-9									l ɔ ³⁵
5360-9									kʰ ɤ ³³
879-9									k ɔ ⁵⁵
880-9									l a ⁵⁵
271-9									p i ²¹
3565-9									ɕ i ⁴⁴
3896-9									m ɔ ⁴⁴
3897-9									ts ɿ ³³
1816-9									ts ɤ ²¹
3343-9									tɕ i ⁴⁴
1864-9									s e ⁴²
2026-9									m a ²¹
6223-9									x e ⁵⁵
6224-9									m ɛ ²¹
337-9									ts ɤ ⁴⁴
4295-9									k ɔ ²¹
384-9									m ɿ ³⁵
385-9									z ɔ ²¹
869-9									k ɤ ²¹
2745-9									s ɿ ³¹
4690-9									k w a ⁵⁵
4423-9									s u ³⁵
5380-9									s w e ⁴⁴
4436-9									ts ɿ ²¹
2519-9									tsʰ u ³³
4975-9									m i ⁵⁵
4548-9									w a ⁴²
4397-9									p e ²¹
6203-9									tɕʰ i ³¹
2689-9									t ɯ ²¹
2599-9									t ɯ ²¹
2600-9									m a ³⁵
1913-9									tɕ ɯ ³³
1914-9									w e ³³
1903-9									w e ³³
6336-9									ts ɿ ³³
473-9									u ²¹
4065-9									k a ³²
6554-9									j i ³⁵
3114-9									ts e ⁴⁴
4942-9									k ɤ ³⁵
3615-9									pʰ j a ⁵⁵
4197-9									k u ³³
4198-9									ɲ i ²¹
1474-9									ɲ ɤ ³³
6531-9									j ɯ ⁴⁴
4954-9									tʰ u ³³
4517-9									ts ɯ ³³
1173-9									j i ³⁵
6365-9									k w a ³⁵
6730-9									tɕ i ³¹
6380-9									tɕ i ³⁵
924-9									m ɔ ⁵⁵
752-9									tɕ i ²¹
4316-9									p i ³¹
5181-9									ŋ e ²¹
5785-9									pʰ u ³¹
4770-9									p ɔ ³¹
2755-9									p ɔ ⁴²
1298-9									x ɛ ⁵⁵
784-9									tsʰ a ⁵⁵
3596-9									t ɯ ³¹
1799-9									tɕ i ³¹
