COGID	Eryuan	Heqing	Jianchuan	Lanping	Luobenzhuo	Qiliqiao	Xiangyun	Yunlong	Zhoucheng
4247-4				tɕʰ ɛ̃ ⁵⁵					
75-4				ts ɿ ³³					
118-4				k w a ⁴⁴					
2866-4				m ɛ ⁴⁴					
64-4				kʰ w u ⁴⁴					
43-4				kʰ u ⁵⁵					
128-4				ŋ o ³¹					
7023-4				n ɔ ³¹					
7012-4				n a ⁵⁵					
4497-4				t ẽ ⁴²					
2928-4				tɕ i ⁵⁵					
148-4				ɣ ɯ ⁴⁴					
1623-4				kʰ w ã ⁴⁴					
2648-4				t u ⁵⁵					
2649-4				l o ⁴⁴					
6242-4				l o ²¹					
3943-4				s ɛ ⁴⁴					
1026-4				k e ⁵⁵					
6404-4				k ɯ ⁵⁵					
585-4				ts u ⁴⁴					
1731-4				w a ⁴²					
5510-4				l o ⁵⁵					
5360-4				kʰ u ⁴⁴					
879-4				k u ⁵⁵					
880-4				l ɛ ⁴⁴					
271-4				p i ²¹					
3565-4				ɕ i ⁴⁴					
3896-4				m ɯ ⁴⁴					
3897-4				ts ɿ ³³					
1816-4				tɕ ĩ ³¹					
3343-4				tɕ ĩ ⁴⁴					
1864-4				s ẽ ⁴²					
2026-4				m a ²¹					
6223-4				x ẽ ⁵⁵					
6224-4				m æ ²¹					
337-4				ts u ⁴⁴					
4295-4				k u ²¹					
384-4				m i ⁵⁵					
385-4				s u ²¹					
869-4				k u ²¹					
2745-4				s ɿ ³³					
4690-4				k w a ⁵⁵					
4423-4				s u ⁵⁵					
5380-4				s w ẽ ⁴⁴					
4436-4				ts ɿ ²¹					
2519-4				k a ⁴⁴					
4975-4				m i ⁴⁴					
4548-4				w a ⁴²					
4397-4				p ẽ ²¹					
6203-4				ʐ ɛ ³¹					
2689-4				t j ɯ ²¹					
2599-4				t j ɯ ²¹					
2600-4				m a ⁵⁵					
1913-4				tɕ i ⁴⁴					
1914-4				w ẽ ⁴⁴					
1903-4				w ẽ ⁴⁴					
473-4				u ²¹					
4065-4				k u ⁵⁵					
6554-4				j i ⁵⁵					
4942-4				k u ⁵⁵					
3615-4				pʰ j a ⁴⁴					
4197-4				k u ³³					
4198-4				n i ²¹					
6531-4				j ɯ ⁴⁴					
4954-4				tʰ u ³³					
4517-4				ts ɯ ⁴⁴					
1173-4				j i ⁵⁵					
6365-4				k w ã ⁵⁵					
6730-4				tɕ i ³¹					
6380-4				tɕ i ⁵⁵					
924-4				m u ⁵⁵					
752-4				tɕ i ²¹					
4316-4				p i ³³					
5181-4				ŋ ɛ ²¹					
5785-4				pʰ o ³¹					
4770-4				p o ³¹					
2755-4				p u ⁴²					
1298-4				x w e ⁴⁴					
784-4				k a ⁴⁴					
3596-4				t j ɯ ²¹					
1799-4				tɕ i ³¹					
5007-4				p i ⁵⁵					
5465-4				x w e ⁴⁴					
170-4				ts ɿ ³³					
3150-4				t ã ⁵⁵					
3780-4				w ẽ ⁴²					
1706-4				tɕ ĩ ⁵⁵					
403-4				p a ⁴²					
5329-4				k ɛ ⁴²					
1103-4				ts u ³¹					
1113-4				ʐ ɛ ³¹					
232-4				tɕʰ i ⁵⁵					
5925-4				ts ɿ ⁵⁵					
5926-4				ts ɿ ³³					
5723-4				p a ⁴²					
3064-4				ts ɔ ³³					
3065-4				k ɯ ⁵⁵					
3793-4				k ɛ ⁴²					
1215-4				s ɿ ⁵⁵					
4409-4				f ɛ ⁴⁴					
720-4				s ɿ ⁵⁵					
721-4				tsʰ w ɛ ⁴⁴					
2266-4				kʰ u ⁴⁴					
5743-4				k u ³¹					
2124-4				x w e ⁴⁴					
6947-4				t u ²¹					
5448-4				tɕʰ i ⁴⁴					
4016-4				m j ɛ ⁵⁵					
5429-4				m æ ²¹					
5813-4				tɕʰ i ⁴⁴					
2949-4				m i ³³					
3813-4				ts ẽ ⁵⁵					
3009-4				p ɯ ²¹					
4988-4				ɣ ɯ ⁴²					
1153-4				m i ⁵⁵					
530-4				ɣ ɯ ⁴⁴					
1854-4				j ɯ ⁴⁴					
4812-4				ɣ ɯ ⁴²					
3355-4				p i ⁵⁵					
6426-4				tsʰ u ⁴⁴					
5027-4				s a ⁴⁴					
4707-4				m a ⁵⁵					
3139-4				k u ³¹					
6595-4				p ẽ ⁴⁴					
5274-4				k e ⁴⁴					
6578-4				ɕ j ɛ̃ ⁵⁵					
1612-4				ts ɿ ⁵⁵					
3183-4				ts u ³¹					
4559-4				ts ao ⁴²					
4718-4				x w e ⁴⁴					
2036-4				w ẽ ⁴²					
3853-4				m i ⁵⁵					
3854-4				w ã ⁴⁴					
4275-4				w ã ⁴⁴					
6961-4				w u ³¹					
5651-4				ts u ⁴⁴					
5682-4				k a ⁴⁴					
5118-4				ts ẽ ⁵⁵					
1411-4				ts w ã ⁴⁴					
4507-4				ts ẽ ⁴⁴					
4824-4				s ɯ ⁵⁵					
3246-4				n a ²¹					
317-4				p j a ⁴⁴					
2215-4				m u ²¹					
2016-4				k e ⁵⁵					
2155-4				ts ɿ ⁵⁵					
3575-4				k u ²¹					
3434-4				x w ã ⁴⁴					
3168-4				s ɯ ⁴⁴					
2291-4				pʰ e ⁴⁴					
6148-4				m i ³³					
5058-4				w ã ⁴⁴					
6271-4				pʰ j a ⁴⁴					
2453-4				ʐ ɯ ⁴⁴					
1483-4				j ɯ ⁴⁴					
5370-4				ts ẽ ⁴²					
3684-4				t e ⁴⁴					
3685-4				f e ⁴⁴					
3664-4				v ɛ ⁴⁴					
440-4				p ɛ ³¹					
5167-4				j ɔ ²¹					
6282-4				j ɯ ⁴⁴					
1380-4				m æ ²¹					
3585-4				p i ³³					
6992-4				j ɯ ⁴⁴					
5623-4				kʰ u ⁴⁴					
1519-4				j ɯ ⁴⁴					
3385-4				k e ⁵⁵					
2718-4				ts u ⁴⁴					
6300-4				m ɯ̃ ³³					
1496-4				j ɯ ⁴⁴					
5128-4				j i ²¹					
1885-4				t o ³¹					
3873-4				kʰ ɯ ⁴⁴					
996-4				pʰ i ⁵⁵					
997-4				j i ⁴⁴					
1570-4				n a ²¹					
5475-4				s w ã ⁵⁵					
5017-4				k u ³¹					
2330-4				ɕ u ⁵⁵					
6252-4				s u ⁵⁵					
6253-4				kʰ u ³³					
4216-4				j i ⁴⁴					
1874-4				p j a ⁴⁴					
4227-4				a ⁴²					
4246-4				a ⁴²					
6028-4				a ⁴²					
95-4				j i ²¹					
22-4				p ẽ ²¹					
33-4				t j ɯ ²¹					
6678-4				ŋ a ⁵⁵					
6688-4				j a ⁵⁵					
4004-4				ŋ ɯ ⁵⁵					
7033-4				n i ⁵⁵					
5149-4				j ɔ̃ ²¹					
2929-4				ɕ i ⁴⁴					
5299-4				ɕ i ⁵⁵					
160-4				ts e ⁴⁴					
3824-4				s w ã ⁵⁵					
6858-4				p i ⁵⁵					
5853-4				ts ɿ ³³					
5511-4				ts ɿ ³³					
518-4				f u ⁵⁵					
3486-4				s ã ⁴²					
3488-4				k e ⁵⁵					
497-4				s ɿ ⁵⁵					
2236-4				s ɯ ²¹					
2979-4				ts ao ⁴²					
2856-4				k u ⁴⁴					
5947-4				t u ⁵⁵					
6355-4				ts ɯ ²¹					
6841-4				ɣ ɯ ⁴⁴					
5966-4				p i ²¹					
5967-4				t u ⁵⁵					
4435-4				t a ⁴⁴					
5194-4				ŋ ɛ ²¹					
2248-4				k ɯ ⁴²					
3954-4				y ³³					
3955-4				k e ⁵⁵					
2067-4				t j ɯ ²¹					
2095-4				t j ɯ ³¹					
3112-4				kʰ w ɛ ³¹					
3113-4				t j ɯ ²¹					
5878-4				ŋ ɛ ²¹					
1040-4				ts ɿ ³³					
196-4				p u ⁵⁵					
3234-4				k u ²¹					
2502-4				n ẽ ⁵⁵					
2000-4				t j ɛ̃ ³³					
6821-4				v ɛ ⁴⁴					
4620-4				p ɯ ⁴⁴					
5612-4				w a ⁴²					
6729-4				ɕ y ³³					
6379-4				s ɯ ⁴⁴					
3721-4				tɕ i ³¹					
1299-4				s ɿ ³³					
6506-4				j ɯ ²¹					
5829-4				j ɯ ⁴⁴					
5830-4				pʰ ĩ ³¹					
1286-4				ts ɯ ²¹					
822-4				ts w e ⁴⁴					
3472-4				s ɔ̃ ³³					
3794-4				m i ³³					
3523-4				a ⁴⁴					
5076-4				k ẽ ⁴²					
5341-4				tsʰ u ⁵⁵					
1015-4				ts ɔ ³³					
5567-4				ts ɿ ⁵⁵					
3182-4				ts ɿ ⁵⁵					
1094-4				ts u ⁴⁴					
4678-4				m a ²¹					
913-4				tɕʰ j y ⁴⁴					
5390-4				ts ɯ ²¹					
5138-4				tɕ i ³¹					
3375-4				k ẽ ⁴²					
2728-4				t a ⁴²					
5057-4				ʐ ɛ ³¹					
6457-4				ts ɔ ³³					
374-4				p j a ⁴²					
1518-4				ts ɔ̃ ³³					
2638-4				ŋ ɛ ⁴²					
4835-4				tsʰ ɛ ⁴⁴					
6301-4				j ɯ ⁴⁴					
2529-4				l u ⁴⁴					
2469-4				x u ³³					
327-4				x w e ⁴⁴					
4111-4				t j ɯ ²¹					
85-4				tɕ ĩ ⁴⁴					
6751-4				x ɛ ³¹					
5148-4				ts ɿ ⁵⁵					
6769-4				a ⁵⁵					
2144-4				t j ɯ ²¹					
5298-4				kʰ w ã ⁴⁴					
5263-5					x ẽ ⁵⁵				
452-5					ts ɯ ³¹				
4342-5					ts ɯ ³¹				
4344-5					tɕ i ³¹				
5487-5					ts ɯ ³¹				
1401-5					pʰ u ⁵⁵				
6496-5					tɕ i ³¹				
1064-5					l a ⁵⁵				
1065-5					tɕ ɯ̃ ³¹				
6617-5					t ɔ ³¹				
4367-5					t a ³¹				
4378-5					s y ⁵⁵				
4379-5					l ao ⁵⁵				
3984-5					s ĩ ³³				
5086-5					tɕ o ³¹				
3333-5					s æ ⁵⁵				
2226-5					x ɔ ⁵⁵				
2373-5					qʰ o ⁵⁵				
2363-5					s ao ⁵⁵				
672-5					tɕ i ⁵⁵				
673-5					q ɯ ³¹				
2690-5					p ɔ ³¹				
6337-5					p a ⁵⁵				
6319-5					ʈ ɯ ²¹				
2617-5					ʂ ʅ ³³				
2066-5					ʂ ʅ ³³				
2094-5					ʂ ʅ ³³				
2096-5					tɕ a ⁵⁵				
798-5					p a ⁴²				
6668-5					ɖʐ y ³³				
4028-5					t ẽ ⁵⁵				
6555-5					q w a ⁵⁵				
2281-5					q u ⁵⁵				
701-5					q w a ⁵⁵				
628-5					ʈʰ w a ⁵⁵				
3096-5					tɕ ɯ̃ ³¹				
3021-5					tɕ o ³¹				
2708-5					s ao ⁵⁵				
3462-5					q a ⁵⁵				
1932-5					s æ̃ ³³				
6469-5					s ao ⁴²				
4454-5					ɲ i ³¹				
4455-5					q ẽ ⁵⁵				
6926-5					n ɤ̃ ³³				
6927-5					ɲ i ³¹				
3916-5					m ɔ ³³				
6822-5					ɲ i ³¹				
5417-5					tɕ ɯ̃ ³¹				
1959-5					x a ⁴²				
1960-5					t o ⁵⁵				
2899-5					x ɔ ³¹				
3651-5					tɕ ɯ̃ ³¹				
811-5					tɕ i ³¹				
1633-5					m ɛ ³³				
1775-5					q u ³¹				
5801-5					tɕ a ⁴²				
4769-5					l ao ³¹				
3720-5					q a ⁵⁵				
6446-5					m ɔ ³³				
1255-5					pʰ ã ⁵⁵				
3595-5					ɲ i ⁵⁵				
1600-5					p ɔ ³³				
242-5					ʈʂ ɛ̃ ⁵⁵				
3739-5					tɕ a ⁴²				
5984-5					tɕ ɔ ³¹				
838-5					s ao ⁵⁵				
839-5					t ɔ ³¹				
3149-5					j a ⁵⁵				
2829-5					tɕ o ³¹				
4602-5					ts a ⁵⁵				
5225-5					l ɔ ³¹				
3933-5					s ao ⁴²				
5763-5					d ao ⁴²				
2134-5					ʂ æ ⁵⁵				
5724-5					t ɯ ⁵⁵				
5704-5					ts u ⁵⁵				
5705-5					qʰ a ã ⁵⁵				
5037-5					tɕ i ³¹				
5038-5					t a ⁵⁵				
4332-5					tɕ ɯ̃ ³¹				
5447-5					tɕ i ³³				
3702-5					ʐ a ⁴²				
1549-5					ʐ a ³¹				
2394-5					q o ³³				
1-5					v æ ⁴²				
2947-5					ts ɯ ³¹				
4653-5					tɕ a ⁴²				
4989-5					tɕ a ⁴²				
3749-5					j u ⁵⁵				
3452-5					d a ⁵⁵				
598-5					ŋ a ⁵⁵				
638-5					pʰ a ⁵⁵				
2819-5					p ɤ ⁵⁵				
4477-5					qʰ ɔ̃ ³³				
4487-5					tɕ i ⁵⁵				
4666-5					tɕ i ³³				
5661-5					t a ⁴⁴				
4923-5					tɕ a ⁴²				
4913-5					q ɯ ³¹				
1143-5					m a ⁵⁵				
4864-5					s ao ⁵⁵				
3184-5					s ɯ ³³				
4591-5					ts u ⁵⁵				
1431-5					s a ⁵⁵				
3323-5					tɕ æ ⁵⁵				
6709-5					ʈʂ ɛ̃ ⁵⁵				
903-5					m a ⁴⁴				
5098-5					q ɯ ³¹				
5994-5					q a ⁵⁵				
6971-5					ʈʰ w a ⁵⁵				
763-5					tɕ i ⁵⁵				
691-5					x w a ⁵⁵				
1083-5					d ao ⁴²				
1421-5					q ɔ ⁵⁵				
6699-5					t ɯ ⁴²				
2628-5					ʈʰ u ⁵⁵				
1696-5					x ɔ ³¹				
6179-5					tɕ a ⁵⁵				
6180-5					tɕ ɛ̃ ⁵⁵				
6658-5					s æ ³³				
1231-5					s õ ³¹				
4265-5					qʰ ɯ ⁵⁵				
2787-5					ts u ³¹				
3247-5					tɕ ɛ̃ ⁵⁵				
252-5					t a ⁵⁵				
6004-5					q a ⁴²				
4728-5					s ao ⁵⁵				
3843-5					ɔ̃ ⁵⁵				
4965-5					tɕ a ⁴²				
5641-5					t a ³¹				
3280-5					s ao ⁴²				
1390-5					qʰ u ⁵⁵				
2156-5					ɔ̃ ⁵⁵				
3433-5					ɖʐ ʅ ³³				
552-5					ɖʐ ʅ ³³				
4845-5					tɕ i ⁵⁵				
4846-5					t ɯ ⁵⁵				
2292-5					m ɯ ²¹				
6635-5					ɲ ʅ ³³				
3994-5					t ɯ ⁵⁵				
3031-5					tɕ ɯ̃ ³¹				
6078-5					ɖ ɯ ³¹				
1644-5					ʈ ɯ ⁵⁵				
2435-5					ɲ i ⁵⁵				
1676-5					t w a ⁴⁴				
6281-5					tɕ a ⁵⁵				
5915-5					ʈʂʰ ʅ ³³				
1560-5					ɖʐ ʅ ³³				
575-5					d ao ⁴²				
5319-5					ʂ æ ⁴²				
2797-5					q a ⁵⁵				
6991-5					tɕ i ³¹				
3513-5					ts u ³¹				
5205-5					tɕ i ⁵⁵				
6109-5					ʈʰ u ⁵⁵				
2056-5					m ã ⁵⁵				
6099-5					q ɯ ³³				
6119-5					p ɤ ⁵⁵				
1978-5					t w ẽ ⁵⁵				
3973-5					ts a ⁵⁵				
2046-5					ʐ u ³¹				
5622-5					ɖʐ ɔ ⁵⁵				
648-5					d a ⁵⁵				
6789-5					p a ⁴²				
618-5					x ɯ ⁵⁵				
2384-5					m a ³³				
1124-5					q a ⁵⁵				
1125-5					ts ɯ ⁴⁴				
4178-5					q u ⁵⁵				
1686-5					q a ⁵⁵				
1495-5					tɕ ɯ̃ ³¹				
4090-5					s ao ⁵⁵				
4802-5					χ a ⁵⁵				
1764-5					ʈʂʰ ʅ ³³				
3270-5					m ɔ ³³				
1884-5					tɕ a ⁴²				
1203-5					q ɯ ⁵⁵				
6645-5					w ẽ ⁵⁵				
608-5					qʰ ɤ ³³				
2889-5					tɕ i ⁵⁵				
5350-5					tɕʰ o ³¹				
6158-5					qʰ a ⁵⁵				
4306-5					s õ ³¹				
4891-5					q u ⁵⁵				
6436-5					k ɔ ³³				
6213-5					s ao ⁵⁵				
2320-5					s ao ⁵⁵				
5253-5					f ʊ ⁵⁵				
5108-5					tɕ i ⁵⁵				
4100-5					ts ɯ ³³				
6018-5					tɕ a ⁴²				
1352-5					ŋ o ³¹				
4228-5					p a ⁵⁵				
4247-5					tɕ i ⁵⁵				
75-5					tɕ ɯ̃ ³¹				
118-5					q w a ⁵⁵				
2866-5					m ɯ ³¹				
64-5					qʰ ʅ ³³				
43-5					qʰ ɤ ⁵⁵				
128-5					ŋ o ⁵⁵				
7023-5					n ɔ ⁴⁴				
7012-5					n a ⁵⁵				
4497-5					t ẽ ³³				
2928-5					ts a ⁵⁵				
148-5					ɣ ɯ ³³				
1623-5					qʰ ɔ̃ ³³				
2648-5					ʈ u ⁵⁵				
2649-5					l ao ⁵⁵				
6242-5					l ao ³¹				
3943-5					s ao ⁵⁵				
1026-5					q ẽ ⁵⁵				
6404-5					tɕ i ⁵⁵				
585-5					ts u ⁵⁵				
1731-5					w a ⁴⁴				
5510-5					l ao ⁵⁵				
5360-5					qʰ ã ⁵⁵				
879-5					q u ⁵⁵				
880-5					l o ⁵⁵				
271-5					p ɯ ⁵⁵				
3565-5					s ao ⁵⁵				
3896-5					m ɔ ⁵⁵				
3897-5					tɕ ɯ̃ ³¹				
1816-5					tɕ a ⁴²				
3343-5					ts a ⁵⁵				
1864-5					s æ ⁴²				
2026-5					m a ³¹				
6223-5					x ẽ ⁵⁵				
6224-5					m a ⁴²				
337-5					tɕ o ⁵⁵				
4295-5					q u ³¹				
384-5					m ao ⁵⁵				
385-5					ʐ u ³¹				
869-5					q o ³¹				
2745-5					s ao ⁵⁵				
4423-5					s ao ⁵⁵				
5380-5					s w ɛ ⁵⁵				
4436-5					tɕ ɯ̃ ³¹				
4975-5					m æ̃ ³¹				
2599-5					t ɯ ³¹				
2600-5					m a ⁵⁵				
1913-5					tɕ i ³³				
6336-5					tɕ ɯ̃ ³¹				
4065-5					q ẽ ⁵⁵				
3114-5					tɕ æ ⁵⁵				
1474-5					n ɤ̃ ³³				
6531-5					j ɯ ⁵⁵				
4517-5					ɖ ɯ ³³				
6730-5					tɕ a ⁴²				
6380-5					ts a ⁵⁵				
1799-5					tɕ a ⁴²				
5465-5					x ã ⁵⁵				
170-5					tɕ ɯ̃ ³¹				
1706-5					tɕ i ⁵⁵				
1103-5					tɕ o ³¹				
5925-5					ʈʂ ɛ̃ ⁵⁵				
1215-5					s ao ⁵⁵				
6947-5					t ɔ ³¹				
5429-5					m ã ⁵⁵				
2949-5					m u ⁵⁵				
3009-5					p ɯ ³¹				
4988-5					ɣ ɯ ⁴⁴				
530-5					ɣ ɯ ³³				
1854-5					j ɯ ⁵⁵				
4812-5					ɣ ɯ ⁴²				
6426-5					ʈʰ u ⁵⁵				
5243-5					tɕ ã ⁴²				
6578-5					s ao ⁵⁵				
4559-5					tɕ a ⁴²				
5651-5					tɕ o ³³				
4507-5					ts ẽ ⁵⁵				
3575-5					q ɔ ³¹				
6148-5					m i ³¹				
5058-5					ɔ̃ ⁵⁵				
2453-5					tɕʰ a ⁵⁵				
1483-5					ɲ i ⁵⁵				
6282-5					ɲ i ⁵⁵				
1380-5					m a ⁴²				
6992-5					ɲ i ⁵⁵				
1519-5					ɲ i ⁵⁵				
2718-5					tɕ o ³³				
1496-5					ɲ i ⁵⁵				
1885-5					d ao ⁴²				
4216-5					j a ⁵⁵				
95-5					ɲ i ³¹				
33-5					ts ɯ ³¹				
4004-5					ŋ ɯ ⁵⁵				
7033-5					n ɔ ⁵⁵				
5299-5					s ao ⁵⁵				
5853-5					tɕ ɯ̃ ³¹				
497-5					s ao ⁵⁵				
2979-5					tɕ o ³¹				
6874-5					j ao ⁵⁵				
2856-5					q ɔ ⁵⁵				
6355-5					ɖ ɯ ³¹				
5194-5					ŋ ɔ ³¹				
2248-5					q ɔ ³¹				
3955-5					q ẽ ⁵⁵				
2095-5					ts ɯ ³¹				
5878-5					ŋ a ³¹				
1040-5					tɕ ɯ̃ ³¹				
196-5					p ɔ ⁵⁵				
4620-5					p ɔ ³³				
6379-5					s ɯ ⁵⁵				
3721-5					tɕ a ⁴²				
5829-5					ɲ i ³³				
1286-5					tɕ i ³¹				
822-5					tɕ w ẽ ⁵⁵				
3472-5					s ao ⁵⁵				
3703-5					v ɤ ³¹				
1666-5					ɯ ³³				
2728-5					t a ⁴⁴				
1518-5					ts ʅ ³³				
2469-5					x u ⁵⁵				
3301-5					p a ⁴²				
2679-5					p o ³³				
6088-5					p a ⁵⁵				
2807-5					p ɯ ⁵⁵				
6751-5					x ẽ ⁵⁵				
5148-5					tɕ ɛ̃ ⁵⁵				
6769-5					a ⁵⁵				
2144-5					ts ɯ ³¹				
5263-6						x a ⁴²			
452-6						t ɯ ²¹			
4342-6						t ɯ ²¹			
4344-6						ts ɿ ³³			
5487-6						t ɯ ²¹			
1401-6						pʰ ɔ ⁴⁴			
6496-6						tsʰ ɯ ³¹			
1064-6						l a ³⁵			
1065-6						ts ɿ ³³			
6617-6						t ɔ ²¹			
4367-6						t a ²¹			
4378-6						ɕ y ⁵⁵			
4379-6						l i ³¹			
3984-6						s ɿ ³³			
5086-6						ts ɤ ³³			
3333-6						s e ⁴⁴			
2226-6						x w ɔ ³⁵			
2373-6						kʰ w ɔ ³³			
2363-6						s ɯ ⁵⁵			
672-6						tsʰ ɿ ⁵⁵			
673-6						k ɯ ³¹			
2690-6						p ɔ ²¹			
6337-6						p a ⁴⁴			
6319-6						t ɯ ²¹			
2617-6						s ɯ ³³			
2066-6						s ɯ ³³			
2094-6						s ɯ ³³			
2096-6						k e ⁴⁴			
798-6						p a ⁴²			
6668-6						ɕ y ³³			
4028-6						t e ⁴⁴			
6555-6						k w a ⁴⁴			
2281-6						k o ⁴⁴			
701-6						k w a ⁴⁴			
628-6						ʃ w a ⁴⁴			
3096-6						ts ɿ ³³			
3021-6						ts o ²¹			
2708-6						ɕ i ³⁵			
3462-6						k a ³⁵			
1932-6						s ɿ ³³			
6469-6						s ɿ ³⁵			
4454-6						ɲ i ²¹			
4455-6						k ɛ ³⁵			
6926-6						n ɤ ³³			
6927-6						ɲ i ²¹			
3916-6						m ɔ ³³			
6822-6						ɲ i ²¹			
5417-6						ts ɿ ³³			
1959-6						x a ³¹			
1960-6						t ɔ ³⁵			
2899-6						x ɔ ³¹			
3651-6						ts ɿ ³³			
811-6						k u ²¹			
1633-6						m e ²¹			
1775-6						k ɤ ³¹			
5801-6						k e ⁵⁵			
4769-6						l ɔ ³¹			
3720-6						k a ³⁵			
6446-6						m e ³³			
1255-6						pʰ ɛ ⁵⁵			
3595-6						ɲ i ⁴⁴			
1600-6						p e ³³			
242-6						ts ɿ ³⁵			
3739-6						k ɛ ²¹			
5984-6						ts o ²¹			
838-6						s ɿ ³⁵			
839-6						t ɔ ²¹			
3149-6						j i ⁵⁵			
2829-6						ts o ²¹			
4602-6						tɕ i ³¹			
5225-6						l ɔ ²¹			
3933-6						s ɤ ⁴²			
5763-6						ts o ³¹			
2134-6						ɕ i ⁵⁵			
5724-6						t ɯ ³⁵			
5704-6						ts o ³¹			
5705-6						kʰ w e ³⁵			
5037-6						tɕ i ²¹			
5038-6						t a ³⁵			
4332-6						ts ɿ ³³			
5447-6						tsʰ ɛ ⁵⁵			
3702-6						s ɿ ³¹			
1549-6						s ɿ ²¹			
2394-6						k ɤ ³³			
1-6						w e ⁴²			
2947-6						t ɯ ²¹			
4653-6						k e ⁵⁵			
4989-6						k e ⁵⁵			
3749-6						j ɔ ⁴⁴			
3452-6						tsʰ ɛ ⁵⁵			
598-6						ŋ a ⁴⁴			
638-6						pʰ ɯ ⁵⁵			
2819-6						p o ⁴⁴			
4477-6						kʰ w a ⁴⁴			
4487-6						ts ɿ ⁴²			
4666-6						tɕ i ³³			
5661-6						t a ³²			
4923-6						ts ɛ ³²			
4913-6						k ɯ ²¹			
1143-6						m ɛ ⁴⁴			
4864-6						ɕ ɔ ³⁵			
3184-6						s ɯ ³³			
4591-6						ts o ⁴⁴			
1431-6						s e ⁴⁴			
3323-6						k e ⁵⁵			
6709-6						ts ɯ ⁴⁴			
903-6						m ɛ ³²			
5098-6						k ɯ ²¹			
5994-6						k a ³⁵			
6971-6						ʃ w a ⁴⁴			
763-6						ts ɯ ³⁵			
691-6						x w a ⁴⁴			
1083-6						t ɔ ³¹			
1421-6						k e ⁵⁵			
6699-6						t ɯ ⁴²			
2628-6						s ɔ ⁵⁵			
1696-6						x ɔ ³¹			
6179-6						k ɛ ⁵⁵			
6180-6						ts ɿ ⁵⁵			
6658-6						s e ³³			
1231-6						s ɤ ³¹			
4265-6						kʰ ɯ ⁵⁵			
2787-6						ts o ²¹			
3247-6						ts ɿ ⁵⁵			
252-6						t a ³⁵			
6004-6						k ɯ ³¹			
4728-6						s a ⁵⁵			
3843-6						w a ⁴⁴			
4965-6						tɕʰ a ²¹			
5641-6						t a ³¹			
3280-6						s ɔ ³¹			
1390-6						k w ɔ ³⁵			
2156-6						w a ⁴⁴			
3433-6						ɕ i ³¹			
552-6						ɕ i ³¹			
4845-6						tɕ i ⁴⁴			
4846-6						t ɯ ⁴⁴			
2292-6						m i ³¹			
6635-6						j o ⁴⁴			
3994-6						t ɯ ⁴⁴			
3031-6						ts ɿ ³³			
6078-6						ts ɿ ³³			
1644-6						tʰ ɯ ⁵⁵			
2435-6						ɲ i ⁴⁴			
1676-6						t w a ⁴⁴			
6281-6						k ɛ ⁵⁵			
5915-6						tsʰ ɿ ⁵⁵			
1560-6						ɕ i ³³			
575-6						t ɔ ³¹			
5319-6						s e ³¹			
2797-6						k a ³⁵			
6991-6						tɕ i ²¹			
3513-6						ts o ²¹			
5205-6						tsʰ ɿ ⁵⁵			
6109-6						ts o ⁵⁵			
2056-6						m ɔ ³²			
6099-6						k ɯ ³³			
6119-6						p ɔ ³²			
1978-6						t w e ³³			
3973-6						tɕ i ⁵⁵			
2046-6						ɕ o ³³			
5622-6						ɕ ɛ ⁵⁵			
648-6						tɕʰ ɛ ⁵⁵			
6789-6						p ɛ ³²			
618-6						x ɯ ⁴⁴			
2384-6						m a ³³			
1124-6						k a ³⁵			
1125-6						tɕ ɯ ³¹			
4178-6						k u ³³			
1686-6						k a ³⁵			
1495-6						ts ɿ ³³			
4090-6						ɕ i ³⁵			
4802-6						x ɛ ⁵⁵			
1764-6						ts u ³³			
3270-6						m e ³³			
1884-6						tɕ i ³²			
1203-6						k ɤ ³⁵			
6645-6						w e ³⁵			
608-6						kʰ ɯ ³³			
2889-6						tɕʰ i ⁵⁵			
5350-6						tsʰ ɤ ³¹			
6158-6						kʰ a ⁴⁴			
4306-6						s ɤ ³¹			
4891-6						k ɤ ³¹			
6436-6						k ɔ ³³			
6213-6						s a ⁵⁵			
2320-6						ɕ i ⁴⁴			
5253-6						f ɤ ⁴⁴			
5108-6						tɕʰ i ⁴⁴			
4100-6						tɕ ɯ ³³			
6018-6						ts ɿ ⁴²			
1352-6						ŋ ɯ ²¹			
4228-6						p e ⁴⁴			
4247-6						tɕʰ i ⁵⁵			
75-6						ts ɿ ³³			
118-6						k w a ⁴⁴			
2866-6						m ɛ ³³			
64-6						kʰ w ɔ ³³			
43-6						kʰ ɔ ⁵⁵			
128-6						ŋ ɔ ³¹			
7023-6						n ɔ ³¹			
7012-6						n a ⁵⁵			
4497-6						t e ³²			
2928-6						tɕ i ⁵⁵			
148-6						x ɯ ⁴⁴			
1623-6						kʰ w a ⁴⁴			
2648-6						tʰ a ⁵⁵			
2649-6						l a ⁴⁴			
6242-6						l ɔ ²¹			
3943-6						s ɤ ³³			
1026-6						k e ³⁵			
6404-6						k ɯ ⁵⁵			
585-6						ts o ⁴⁴			
1731-6						w a ⁴⁴			
5510-6						l ɔ ³⁵			
5360-6						kʰ ɤ ³³			
879-6						k w ɔ ³⁵			
880-6						l a ⁴⁴			
271-6						p i ²¹			
3565-6						ɕ i ⁴⁴			
3896-6						m ɯ ⁴⁴			
3897-6						ts ɿ ³³			
1816-6						ts ɤ ²¹			
3343-6						tɕ i ⁴⁴			
1864-6						s e ⁴²			
