COGID	Eryuan	Heqing	Jianchuan	Lanping	Luobenzhuo	Qiliqiao	Xiangyun	Yunlong	Zhoucheng
4265-9									kʰ ɯ ⁵⁵
2787-9									ts o ²¹
3247-9									ts ɿ ⁵⁵
252-9									t a ³⁵
6004-9									k a ³¹
4728-9									s a ³⁵
3843-9									w a ⁴⁴
4965-9									tsʰ a ³¹
5641-9									t a ³¹
3280-9									s o ³¹
1390-9									kʰ o ⁴⁴
2156-9									w a ⁴⁴
3433-9									ɕ i ³¹
552-9									ɕ i ³¹
4845-9									ts ɯ ⁴⁴
4846-9									t ɯ ⁴⁴
2292-9									m ɛ ³¹
6635-9									ɲ o ⁴⁴
3994-9									t ɯ ⁴⁴
3031-9									ts ɔ ³³
6078-9									ts ɯ ³³
1644-9									tʰ ɯ ⁵⁵
2435-9									ɲ i ⁴⁴
1676-9									t a ⁴²
6281-9									k e ⁵⁵
5915-9									tsʰ ɛ ⁵⁵
1560-9									ɕ i ³³
575-9									t ɔ ³¹
5319-9									s e ³¹
2797-9									k a ³⁵
6991-9									tɕ i ²¹
3513-9									ts o ²¹
5205-9									tsʰ ɛ ⁵⁵
6109-9									tsʰ o ⁵⁵
2056-9									m o ⁴²
6099-9									k ɯ ³³
6119-9									p ɔ ³¹
1978-9									ts e ³³
3973-9									tɕ i ³⁵
2046-9									ɕ o ³³
5622-9									ɕ i ⁵⁵
648-9									tsʰ ɛ ⁵⁵
6789-9									p ɛ ⁴²
618-9									x ɯ ⁴⁴
2384-9									m a ³³
1124-9									k a ³⁵
1125-9									kʲ ɯ ⁴²
4178-9									k u ³³
1686-9									k a ³⁵
1495-9									ts ɿ ³³
4090-9									ɕ i ³⁵
4802-9									x ɛ ⁵⁵
1764-9									ts u ³³
3270-9									m e ³³
1884-9									kʲ i ⁴²
1203-9									k ɯ ³⁵
6645-9									w e ³⁵
608-9									kʰ u ³³
2889-9									tɕʰ i ⁵⁵
5350-9									tsʰ u ³¹
6158-9									kʰ a ⁴⁴
4306-9									s ɿ ³¹
4891-9									k ɔ ²¹
6436-9									k ɔ ³³
6213-9									s a ⁵⁵
2320-9									ɕ i ⁴⁴
5253-9									f ɤ ⁴⁴
5108-9									tɕʰ i ⁴⁴
4100-9									tɕ ɯ ³³
6018-9									ts ɿ ³²
1352-9									ŋ ɯ ²¹
4228-9									p ɛ ⁴⁴
4247-9									ts ɿ ⁵⁵
