COGID	Bankan_Tey	Ben_Tey	Bunoge	Jamsay	Mombo	Najamba	Nanga	Penange	Perge_Tegu	Tebul_Ure	Tiranige_Diga	Togo_Kan	Tommo_So	Toro_Tegu	Yanda_Dom	Yorno_So
2957-15															m a r̃ d i	
3048-15															b i Ø	
3251-15															s a a	
3885-15															d ɛː Ø ɛː	
5081-15															b ɛ n a i i ɛː	
43-15															s Ø b	
135-15															t u Ø r ɔ	
221-15															ɛ s u	
650-15															b o Ø i	
716-15															j ɔ	
1152-15															t i w ɛː	
1789-15															n u w̃ ɔː	
1862-15															i Ø ɛ	
2636-15															w̃ Ø	
2880-15															k ɔ r̃ Ø i i ɛ	
2924-15															p o l a	
2941-15															b ɛ l ɛ	
3113-15															t iː g iː	
3136-15															j a l a	
3405-15															Ø ɛ m ɛ Ø	
3572-15															b ɛː r u	
3751-15															p ɛ m	
3811-15															l Ø	
3959-15															t o l u	
4066-15															g ɔ j ɔ	
4535-15															s u g ɔ	
5180-15															s ɛ w̃ ɛː	
5751-15															t i j ɛ	
5981-15															a Ø a a	
25-15															b a a s ɛ g ɛ	
114-15															d ɔ Ø l	
702-15															ɔ g ɔ a ɔː ŋ oː	
872-15															ɛ n dʒ ɛ	
952-15															k u l u	
1941-15															k ɛ l ɛ	
2179-15															Ø d i	
2351-15															p a Ø a	
2442-15															r̃ u w̃ ɔː	
2496-15															r̃ ɔ Ø	
3448-15															b u d u	
3482-15															m i s i d ɛː	
3588-15															k ɔ l ɔ	
4101-15															a Ø a	
4293-15															Ø ɔ b ɔ	
4520-15															p iː Ø u	
4740-15															g u n ɔ Ø	
5982-15															k u i Ø u	
196-15															k u Ø a	
408-15															o w̃ b u	
789-15															g a Ø iː	
1070-15															l Ø g o	
1298-15															g u r Ø w̃ b u	
1942-15															j iː	
1989-15															w̃ ɛ n ɛ	
2306-15															a w̃ a	
2514-15															d Ø Ø u	
2817-15															a m g Ø	
3015-15															n a n a	
3132-15															d u m Ø Ø	
3905-15															r̃ ɛ a	
3976-15															s i	
4039-15															d ɔ r̃ u	
4152-15															k ɛ iː Ø	
4278-15															k u Ø Ø u	
4334-15															Ø s o r̃	
4648-15															j ɛː	
715-16																d ɛ
1089-16																n a a a
1319-16																n ɛː
1398-16																s u r̃ u l a u
1557-16																g i r ɛ
1626-16																w a g a
1840-16																t i r̃
2247-16																g o
4677-16																k u l j a
5162-16																w̃ i r̃ ɛ
5406-16																t a n u
359-16																g a l u
1577-16																g i r e
2196-16																n a l a
2230-16																s i g o
2533-16																b a r a a
3605-16																k a n a
3866-16																ɔ dʒ u
4553-16																t a g a
4822-16																k u m o
5254-16																d u l ɔ
503-16																k i r̃ ɛ
1356-16																w̃ a ɛ
1881-16																n u m ɔ
2084-16																j a b ɛ
2420-16																k u l
3218-16																p u a a dʒ u
3372-16																ɲ a w̃ a
3718-16																a r a
4135-16																b a r̃
4694-16																g u dʒ u
807-16																k oː m
2320-16																k a ŋ ɛ
2476-16																k u m m
2842-16																d i g u
3719-16																w̃ a
4081-16																d a m b a ɛ
4313-16																n ɛ m a
4460-16																s u ɛ
5514-16																n ɛ n ɛ
5810-16																p i l ɛ
93-16																d ɔ
260-16																b ɛ r ɛ
890-16																a a m ɛ l u
1336-16																t g iː
1703-16																b aː a
1769-16																t ɛ w̃ b ɛ
2162-16																b ɛ l ɛ
2635-16																s o
2735-16																d aː n ɛ
3031-16																d ɛ g ɛ
4591-16																t o r a
5301-16																p ɛ l u
5605-16																t i w̃ ɛ
63-16																k a r a
296-16																dʒ a m a
463-16																d u m u
1432-16																t a l u
1474-16																t ɔ r̃
1788-16																s a
2044-16																d i m e
3219-16																p aː dʒ u
3425-16																j ɔ
4120-16																k o l o
4184-16																ɲ a ɛ
4423-16																d ɔ r̃ ɔ
4960-16																dʒ i n a dʒ u
4980-16																t ɔ
5059-16																g u l o
5125-16																a ɔ ɲ ɔ
5339-16																p a g a
5549-16																t a b a a
5771-16																dʒ u g u ɛ
5905-16																t i r̃ u
5922-16																b i r ɛ
1-16																p ɛː
483-16																g o dʒ u
629-16																d ɔː a
667-16																ɛ b ɛ
1254-16																dʒ a m d u l u
1683-16																s ɛ r̃
2551-16																l ɛ
2901-16																t u ŋ ɔ
3251-16																p a r a
3885-16																d ɛ r ɛ
4402-16																j i
5081-16																b i n d a r a
5622-16																p iː ɛ ɛ l ɛ j
6006-16																p i r̃ i
43-16																s a
158-16																m ɛ ɔ dʒ u
194-16																b ɛ
221-16																ɛ dʒ u
650-16																b ɛ dʒ i
716-16																j ɛ
1374-16																k ɔ ŋ ɔː
1452-16																g a r a
1862-16																i dʒ u
2083-16																k a ɲ a
2108-16																n a
2618-16																k ɛ l ɛ
2636-16																m
2924-16																p o l a
2941-16																b i l a
3113-16																t e g e
3136-16																j a r a
3572-16																b ɛ r u
3751-16																p ɛ m
3811-16																l iː
3959-16																t o l u
4066-16																g aː r̃ ɔ
4888-16																s a w̃ ɛ n a
5180-16																s ɛ w̃ ɛ
5583-16																t a ŋ a
5981-16																a r̃ a
25-16																a s ɛ g ɛ
702-16																ɔ g ɔ ɲ ɔ m ɔ
851-16																g ɔ m ɔ
872-16																ɛ ɲ ɛ
952-16																k u l ɔ
1941-16																k ɛ l ɛ
3448-16																b ɔː d u
3482-16																m i s ɛ d ɛ
3497-16																a n aː
3588-16																k ɔ l ɔ
4101-16																a r̃ a
4202-16																g o l ɔ ɛ a
4293-16																dʒ ɔ b ɔ
4520-16																p e dʒ u
4609-16																k ɔ r ɔ
4740-16																g u n ɔ
4781-16																s dʒ a
5982-16																k u dʒ u
526-16																a l a g a
545-16																i r u
789-16																g a n a
931-16																b ɛ
1052-16																n a m u
1070-16																l u g o
1298-16																g u u m b aː
1989-16																w̃ ɛ n ɛ
2145-16																dʒ o
2306-16																a w̃ a
2666-16																dʒ ɛ ɛ
2817-16																a ŋ g
3015-16																n aː n a
3639-16																t a b a
3774-16																t u r u
3905-16																n e a
3976-16																ɛ s
4039-16																d ɔ
4260-16																ɔ m u
4278-16																k u ɲ dʒ u
4361-16																t ɛ g e
