COGID	Bankan_Tey	Ben_Tey	Bunoge	Jamsay	Mombo	Najamba	Nanga	Penange	Perge_Tegu	Tebul_Ure	Tiranige_Diga	Togo_Kan	Tommo_So	Toro_Tegu	Yanda_Dom	Yorno_So
1898-8								Ø Ø Ø Ø Ø								
2551-8								Ø Ø								
2957-8								Ø Ø Ø Ø Ø								
3048-8								Ø Ø Ø Ø								
6006-8								Ø Ø Ø Ø								
135-8								Ø Ø Ø Ø Ø								
716-8								Ø Ø								
1152-8								Ø Ø Ø Ø								
2083-8								Ø Ø Ø Ø Ø								
2618-8								Ø Ø Ø Ø								
2636-8								Ø Ø								
2880-8								Ø Ø Ø Ø Ø Ø Ø								
2941-8								Ø Ø Ø Ø								
3405-8								Ø Ø Ø Ø Ø								
3811-8								Ø Ø								
4535-8								Ø Ø Ø Ø								
4888-8								Ø Ø Ø Ø Ø Ø								
5751-8								Ø Ø Ø Ø								
851-8								Ø Ø Ø Ø								
4202-8								Ø Ø Ø Ø Ø Ø								
4781-8								Ø Ø Ø Ø Ø								
4921-8								Ø Ø Ø Ø Ø								
196-8								Ø Ø Ø Ø								
408-8								Ø Ø Ø Ø Ø								
789-8								Ø Ø Ø Ø								
1942-8								Ø Ø								
2145-8								Ø Ø Ø								
2456-8								Ø Ø Ø Ø								
3639-8								Ø Ø Ø Ø								
3977-8								Ø Ø Ø Ø Ø Ø								
3978-8								Ø Ø Ø Ø Ø Ø								
4278-8								Ø Ø Ø Ø Ø								
5532-8								Ø Ø Ø Ø								
521-8								Ø Ø Ø Ø								
1124-8								Ø Ø Ø								
1579-8								Ø Ø Ø Ø Ø Ø								
2774-8								Ø Ø Ø Ø								
3198-8								Ø Ø Ø Ø								
3534-8								Ø Ø Ø Ø								
3550-8								Ø Ø Ø Ø Ø Ø								
3684-8								Ø Ø Ø Ø Ø								
3812-8								Ø Ø Ø Ø Ø								
4611-8								Ø Ø Ø Ø								
4738-8								Ø Ø Ø Ø Ø								
4983-8								Ø Ø Ø Ø Ø								
5656-8								Ø Ø Ø Ø Ø								
5830-8								Ø Ø								
1026-8								Ø Ø Ø Ø								
1074-8								Ø Ø Ø Ø Ø								
1170-8								Ø Ø Ø Ø Ø								
1187-8								Ø Ø Ø Ø								
1454-8								Ø Ø Ø Ø Ø								
1841-8								Ø Ø								
1970-8								Ø Ø Ø Ø								
2671-8								Ø Ø Ø								
2977-8								Ø Ø Ø Ø Ø								
3301-8								Ø Ø Ø Ø								
3463-8								Ø Ø Ø								
3498-8								Ø Ø								
4363-8								Ø Ø Ø Ø								
4479-8								Ø Ø								
5038-8								Ø Ø Ø Ø Ø								
5391-8								Ø Ø								
5715-8								Ø Ø Ø Ø								
5793-8								Ø Ø Ø Ø Ø Ø								
5888-8								Ø Ø								
6007-8								Ø Ø Ø Ø								
568-8								Ø Ø Ø Ø Ø Ø Ø								
569-8								Ø Ø Ø Ø Ø Ø Ø								
1257-8								Ø Ø Ø Ø Ø Ø								
1433-8								Ø Ø Ø Ø								
1501-8								Ø Ø Ø Ø								
1787-8								Ø Ø								
1864-8								Ø Ø Ø Ø Ø Ø								
1923-8								Ø Ø Ø Ø								
1988-8								Ø Ø Ø Ø Ø Ø								
2046-8								Ø Ø Ø Ø Ø								
2067-8								Ø Ø Ø								
2109-8								Ø Ø Ø Ø Ø								
2127-8								Ø Ø Ø Ø								
2441-8								Ø Ø								
2599-8								Ø Ø Ø Ø								
2756-8								Ø Ø Ø Ø								
2775-8								Ø Ø Ø Ø Ø Ø								
3254-8								Ø Ø Ø Ø Ø Ø								
3358-8								Ø Ø								
3622-8								Ø Ø Ø Ø								
4008-8								Ø Ø Ø Ø Ø								
4205-8								Ø Ø Ø Ø Ø Ø Ø								
4630-8								Ø Ø								
4848-8								Ø Ø Ø Ø Ø Ø Ø								
4905-8								Ø Ø								
4985-8								Ø Ø								
5467-8								Ø Ø Ø Ø								
5569-8								Ø Ø Ø Ø Ø								
5606-8								Ø Ø Ø Ø Ø Ø Ø								
5640-8								Ø Ø Ø Ø Ø								
5906-8								Ø Ø Ø Ø Ø								
2-8								Ø Ø Ø Ø Ø								
3-8								Ø Ø Ø Ø								
21-8								Ø Ø Ø Ø								
42-8								Ø Ø Ø Ø								
64-8								Ø Ø Ø Ø								
117-8								Ø Ø								
224-8								Ø Ø Ø Ø								
241-8								Ø Ø Ø Ø								
242-8								Ø Ø								
312-8								Ø Ø Ø								
361-8								Ø Ø Ø Ø								
651-8								Ø Ø Ø Ø Ø								
743-8								Ø Ø Ø Ø								
891-8								Ø Ø								
1053-8								Ø Ø Ø Ø Ø								
1207-8								Ø Ø								
715-9									d ɛ g g							
1089-9									n aː Ø g							
1319-9									n g g Ø							
1398-9									s u g u Ø g u							
1557-9									dʒ ɛ r̃ ɛ							
1626-9									w o g Ø							
1840-9									Ø ɛ Ø ɛ							
2247-9									g o g							
4677-9									Ø u r̃ o Ø g							
5162-9									Ø ɛ g dʒ ɛ							
5406-9									Ø aː n dʒ u							
359-9									g Ø r̃ u g							
1577-9									g ɛ r̃ ɛ							
2196-9									n Ø Ø Ø							
2230-9									s u g o							
2533-9									b Ø r̃ g Ø							
3605-9									Ø Ø n dʒ Ø							
3866-9									g o dʒ u							
4553-9									Ø Ø g g g Ø							
4822-9									Ø u Ø b o							
5254-9									d u g ɔ							
503-9									Ø ɛ n aː g							
1356-9									Ø Ø g g							
1881-9									n u Ø ɛ g g							
2084-9									Ø aː g b ɛ							
2420-9									Ø u g ɔ							
3218-9									Ø u g g dʒ ɛ							
3372-9									n Ø Ø aː							
3718-9									g o r̃ o							
4135-9									b Ø n ɛ g							
4694-9									g u dʒ g g u							
807-9									g o Ø g g							
2320-9									Ø Ø Ø Ø							
2476-9									Ø u g g							
2842-9									d ɛ g u g							
4081-9									d Ø Ø b g Ø							
4313-9									n o Ø g g							
4460-9									s u Ø g							
5810-9									Ø ɛ g l u							
93-9									d ɔ							
260-9									b o g r̃ aː							
385-9									dʒ o Ø b o g							
890-9									g Ø Ø b ɛ r̃ u							
1336-9									Ø ɛ g ɛ							
1703-9									b Ø g							
1769-9									Ø o Ø b ɛ							
2162-9									b o r̃ o							
2635-9									s o							
2735-9									d Ø n g g g Ø							
3031-9									d ɛ g o							
4591-9									Ø ɛː g Ø							
5301-9									Ø o l u							
5605-9									Ø ɛ Ø o g							
63-9									Ø Ø r̃ Ø							
296-9									dʒ Ø Ø g u							
463-9									d u Ø b u							
762-9									b Ø n Ø g Ø ɛ g							
1432-9									Ø Ø r̃ u							
1474-9									Ø ɔ g g g							
1788-9									s Ø Ø Ø							
2044-9									d ɛ Ø b ɛ							
2713-9									Ø ɛː Ø g g g d ɛ r̃ o							
3219-9									Ø aː dʒ u							
3425-9									Ø ɔ							
4120-9									Ø o g o							
4184-9									n aː g g							
4423-9									d u r̃ ɔ							
4629-9									n u Ø o							
4759-9									n ɛ g g g							
4904-9									n g u Ø ɛ							
4960-9									dʒ ɛ Ø aː dʒ o							
4980-9									Ø ɔ g g							
5059-9									g u r̃ o							
5125-9									g ɔ n g ɔ							
5339-9									Ø Ø g Ø							
5549-9									Ø Ø w g Ø							
5771-9									dʒ u g Ø g							
5905-9									Ø ɛ Ø u							
5922-9									b ɛ r̃ aː							
1-9									Ø ɛː							
483-9									g ɛ d u							
629-9									Ø ɔ Ø g							
667-9									o w o							
1254-9									dʒ Ø n d u l u							
1415-9									dʒ g ɛː							
1542-9									n g Ø g							
1683-9									s ɛ g g							
1898-9									Ø u Ø o g							
2551-9									r̃ ɛ							
2901-9									Ø u n dʒ ɛ							
3251-9									s Ø r̃ Ø							
3885-9									Ø o r̃ o							
4402-9									Ø u							
5081-9									b Ø n dʒ Ø Ø u							
5622-9									Ø ɛ g g Ø ɛ Ø							
43-9									s aː g g							
158-9									Ø g ɔ dʒ u							
194-9									b ɛ g							
221-9									o dʒ u							
716-9									Ø ɔ							
1374-9									Ø ɔ Ø Ø ɔ							
1452-9									g aː r̃ Ø							
1789-9									n u Ø o							
1862-9									Ø dʒ u							
2108-9									n o g g Ø							
2618-9									Ø u Ø Ø							
2636-9									Ø g							
2941-9									b ɛ n u							
3113-9									Ø ɛ g ɛ							
3136-9									Ø Ø r̃ Ø							
3572-9									b o Ø u							
3811-9									l g							
3959-9									Ø Ø l ɛ							
4066-9									g ɔ Ø ɔ							
4888-9									s Ø Ø g n Ø							
5180-9									s ɛ Ø b ɛ							
5583-9									Ø Ø Ø g u							
5981-9									Ø Ø Ø g							
25-9									g g Ø s ɛ g ɛ							
114-9									d ɔ g ɔ							
702-9									ɔ g ɔ dʒ o Ø ɔ							
851-9									g u Ø Ø							
872-9									ɛ n dʒ ɛ							
952-9									Ø u r̃ g g ɛ							
1941-9									Ø ɛ l ɛ							
2442-9									n u Ø ɛ							
3448-9									b ɛ g d u							
3497-9									g n aː g g							
3588-9									Ø ɔ g ɔ							
4101-9									Ø Ø g g Ø							
4202-9									g ɛ r̃ ɛ Ø Ø							
4293-9									Ø ɔ b ɔ							
4520-9									Ø ɛ d g							
4609-9									Ø ɔ r̃ ɔ g g g g							
4740-9									g u n ɔ g							
4921-9									Ø ɔ Ø b g aː							
5982-9									Ø u g Ø u							
978-9									Ø o Ø Ø							
1052-9									n aː Ø b ɛ							
1070-9									l u g u							
1942-9									Ø o							
1989-9									Ø ɛ n ɛ							
2145-9									dʒ Ø g							
2306-9									Ø Ø b Ø							
2456-9									g ɔ r̃ ɔ							
2514-9									d u dʒ u							
2666-9									s u g o							
3132-9									d u Ø g u							
3300-9									ɛ w ɛ							
3774-9									Ø u r̃ u							
3976-9									g g s Ø							
4039-9									d Ø n u							
4152-9									Ø ɛ n ɔ g							
4260-9									ɔ Ø Ø u							
4278-9									Ø u n dʒ u							
4361-9									Ø ɛ g ɛ							
4570-9									g u g ɔ g g							
5673-9									d ɛ g g o							
5752-9									Ø ɛː							
66-9									Ø Ø							
521-9									Ø Ø dʒ u g							
685-9									b ɔ Ø ɔ							
744-9									l Ø b Ø							
1108-9									g g Ø ɔ							
1745-9									dʒ ɛ Ø ɛ							
2066-9									n Ø Ø o							
2216-9									Ø Ø g g							
2265-9									u r̃ ɛ							
2392-9									g Ø Ø Ø u							
2902-9									Ø ɛ							
2958-9									Ø ɔ Ø g							
3197-9									Ø aː							
3943-9									Ø Ø l u							
4219-9									Ø ɛ Ø g ɛ							
4337-9									Ø ɔ Ø g g							
5197-9									ɛ r̃ u							
5531-9									g ɛ Ø ɛ							
5733-9									n Ø							
348-9									Ø u Ø u							
409-9									Ø ɛ g u							
562-9									Ø u g g ɔ							
1022-9									Ø u n u							
1170-9									Ø ɔ n Ø Ø							
1238-9									ɛ dʒ u							
1578-9									n ɛ Ø g g							
1612-9									n u Ø g g							
2288-9									Ø Ø Ø							
2334-9									ɛ Ø u							
2396-9									n u							
2759-9									ɛ g Ø							
2978-9									Ø u l ɔ							
3088-9									Ø ɛ Ø u							
3252-9									ɛ Ø b ɛ Ø							
3287-9									Ø Ø r̃ u							
3407-9									ɛ Ø							
3790-9									Ø ɛ w							
4052-9									b Ø Ø Ø							
4220-9									Ø u							
4383-9									Ø o g g							
4440-9									Ø Ø u							
4651-9									d ɛ Ø ɛ							
4711-9									Ø Ø r̃ u							
4778-9									s ɔ Ø Ø Ø ɔ							
4821-9									Ø ɛ							
5228-9									b Ø n g ɛ							
5272-9									Ø ɛ g u							
5319-9									d Ø Ø u							
5375-9									Ø aː n g g Ø							
5465-9									Ø u Ø o							
5497-9									ɛ w							
5641-9									l Ø Ø							
5692-9									Ø n Ø							
5715-9									g ɛ Ø o							
389-9									n Ø							
448-9									n Ø g							
563-9									Ø ɛ g Ø							
613-9									Ø ɛ g							
787-9									n ɛ Ø ɛ							
915-9									Ø							
1126-9									n Ø							
1208-9									g Ø Ø o							
1502-9									d Ø d Ø							
1669-9									Ø ɛ Ø g u r̃ ɛ							
1969-9									Ø ɛ g ɛ Ø ɔ							
1971-9									g g Ø u Ø ɔ							
2030-9									Ø Ø Ø ɔ							
2354-9									Ø ɛ r̃ o							
2500-9									o g Ø							
3011-9									b Ø n g Ø g							
3159-9									Ø o Ø o							
3199-9									Ø ɔ r̃ u Ø							
3319-9									b ɛ s Ø Ø							
3395-9									Ø o g							
3535-9									Ø Ø							
3640-9									g aː r̃ g g Ø							
3706-9									n Ø n							
3813-9									Ø u							
4011-9									d Ø Ø Ø							
4498-9									Ø r̃ u g							
4843-9									Ø r̃ ɛ							
4986-9									Ø u g ɔ n Ø							
5036-9									Ø o r̃ o							
5109-9									l Ø g Ø							
5361-9									Ø ɛ d Ø							
5390-9									Ø u Ø Ø							
5425-9									Ø ɔ Ø ɔ							
5790-9									ɔ Ø ɛ							
5847-9									Ø dʒ o							
136-9									Ø Ø l Ø							
197-9									b ɛ w							
334-9									Ø Ø Ø Ø							
652-9									b ɛ Ø Ø							
786-9									n Ø							
951-9									Ø Ø r̃							
715-10										Ø Ø Ø Ø						
1089-10										n a Ø Ø						
1319-10										Ø Ø Ø ɔ						
1398-10										Ø Ø Ø Ø r Ø Ø						
1557-10										g Ø r u						
1626-10										b u g Ø						
1840-10										Ø Ø Ø Ø						
2247-10										g Ø Ø						
4677-10										Ø Ø Ø e Ø Ø						
5162-10										Ø Ø n r i						
5406-10										Ø u n Ø Ø						
359-10										g a Ø Ø Ø						
1577-10										g Ø Ø u						
2230-10										Ø Ø g Ø						
2533-10										b a r Ø Ø						
3605-10										Ø a n Ø a						
3866-10										Ø Ø Ø Ø						
4822-10										Ø Ø Ø b Ø						
5254-10										Ø Ø Ø ɔ						
503-10										Ø Ø r a Ø						
1356-10										Ø u Ø a						
1881-10										n Ø Ø Ø Ø Ø						
2084-10										Ø u Ø Ø Ø						
2420-10										Ø Ø Ø i						
3218-10										b Ø Ø Ø Ø Ø						
3372-10										n a Ø a						
4135-10										b a n Ø Ø						
4694-10										g Ø Ø Ø						
807-10										Ø Ø Ø b Ø						
2320-10										Ø a n i						
2476-10										Ø ɔ Ø Ø						
2842-10										Ø Ø g Ø Ø						
3719-10										Ø Ø						
4081-10										Ø a Ø b Ø Ø						
4313-10										n ɛ Ø Ø Ø						
4460-10										Ø Ø Ø Ø						
5514-10										n i n Ø i						
5810-10										Ø Ø Ø Ø i						
93-10										Ø ɔ						
260-10										Ø Ø n Ø i						
385-10										Ø ɛ Ø b i Ø						
890-10										Ø a Ø b Ø Ø Ø						
1336-10										Ø e g i						
1703-10										b u Ø						
1769-10										Ø i Ø b i						
2162-10										b ɛ Ø i						
2635-10										Ø Ø						
2735-10										Ø a n Ø u Ø a						
3031-10										Ø ɛ g i						
4591-10										Ø i Ø a						
5301-10										Ø i Ø Ø						
5605-10										Ø Ø Ø i Ø						
63-10										g u Ø u						
296-10										Ø a Ø b Ø						
463-10										Ø Ø Ø b Ø						
762-10										b u Ø u Ø Ø Ø Ø Ø						
1432-10										Ø a Ø Ø						
1474-10										Ø ɔ Ø Ø Ø						
2044-10										Ø Ø Ø b i						
2713-10										Ø i Ø Ø i Ø Ø i Ø i						
3219-10										Ø u Ø Ø						
3425-10										Ø Ø						
4120-10										Ø Ø Ø Ø						
4423-10										Ø Ø Ø ɔ						
4629-10										Ø Ø Ø g ɔ						
4759-10										n i Ø Ø a						
4904-10										Ø Ø Ø n Ø u						
4960-10										g Ø n Ø Ø Ø						
4980-10										Ø Ø Ø Ø						
5059-10										g Ø Ø Ø						
5125-10										Ø ɔ n Ø Ø						
5339-10										Ø a g a						
5549-10										Ø a Ø Ø a						
5905-10										Ø Ø Ø i						
5922-10										b Ø r a						
5938-10										Ø a Ø Ø n Ø Ø u						
1-10										Ø i						
483-10										g Ø Ø Ø						
629-10										Ø ɔ Ø Ø						
667-10										i b i						
1254-10										Ø Ø Ø Ø Ø Ø Ø						
1415-10										Ø Ø i						
1542-10										Ø Ø Ø Ø						
1683-10										Ø Ø Ø Ø						
1898-10										Ø Ø r Ø g						
2551-10										Ø Ø						
2901-10										Ø Ø Ø g i						
2957-10										Ø a n Ø Ø						
3048-10										b Ø Ø a						
3251-10										b a Ø u						
3885-10										Ø i Ø ɔ						
4402-10										Ø Ø						
5622-10										Ø i Ø Ø Ø i Ø						
43-10										Ø a Ø Ø						
135-10										Ø Ø Ø Ø Ø						
221-10										i Ø Ø						
1152-10										Ø Ø b i						
1374-10										Ø ɔ Ø Ø ɔ						
1452-10										g u r a						
1789-10										n Ø Ø u						
1862-10										Ø Ø Ø						
2636-10										Ø						
2880-10										Ø Ø n Ø Ø g ɔ						
2924-10										Ø Ø Ø Ø						
3113-10										Ø a g a						
3136-10										Ø Ø Ø Ø						
3572-10										b ɛ r Ø						
3751-10										b i Ø						
3811-10										Ø i						
3959-10										Ø Ø Ø Ø						
4066-10										g Ø Ø ɔ						
4535-10										Ø Ø Ø ɔ						
5180-10										Ø i Ø b i						
5583-10										Ø a Ø g Ø						
5981-10										a Ø a Ø						
25-10										a r Ø Ø a g a						
114-10										Ø ɔ Ø ɔ						
702-10										ɔ g ɔ Ø Ø n ɔ						
851-10										g ɔ Ø Ø						
872-10										i n Ø i						
2179-10										n Ø i						
2351-10										b a b Ø						
2442-10										n Ø Ø a						
2496-10										n Ø Ø						
3448-10										Ø Ø Ø Ø Ø						
3482-10										Ø Ø Ø Ø Ø ɔ Ø g i						
3497-10										Ø Ø u Ø u						
4101-10										a Ø Ø n a						
4293-10										Ø ɔ b ɔ						
4520-10										b ɛ Ø Ø						
4609-10										Ø ɔ r ɔ Ø g ɔ Ø						
5982-10										g Ø n Ø Ø						
196-10										Ø Ø Ø e						
526-10										Ø a Ø a g a						
931-10										b ɛ Ø						
2306-10										u Ø Ø u						
2514-10										Ø Ø Ø Ø						
2666-10										Ø Ø g Ø						
2817-10										a n g Ø						
3015-10										n Ø n Ø ɔ						
3132-10										Ø Ø n g Ø						
3774-10										Ø Ø r Ø						
3905-10										n u Ø						
4334-10										Ø Ø ɔ n						
4570-10										Ø Ø g ɔ Ø						
5200-10										Ø Ø Ø						
5318-10										Ø ɔ Ø ɔ						
5532-10										Ø Ø n Ø						
5752-10										Ø ɛ						
5866-10										Ø Ø Ø Ø Ø Ø						
5887-10										Ø a Ø Ø						
66-10										Ø Ø						
432-10										Ø a Ø Ø						
685-10										Ø ɔ Ø ɔ						
744-10										Ø Ø b Ø						
1124-10										e Ø Ø Ø e						
1237-10										Ø Ø n Ø i						
1646-10										ɔ g Ø						
1823-10										g i Ø i						
2143-10										b a						
2216-10										Ø Ø Ø Ø						
3197-10										Ø Ø						
3812-10										n Ø Ø g Ø						
3943-10										b a Ø Ø						
4024-10										Ø i Ø u						
4259-10										g ɔ Ø i						
4738-10										g Ø n Ø u						
5447-10										g Ø Ø a						
5828-10										Ø u g g						
5868-10										g Ø Ø Ø						
245-10										Ø ɔ Ø ɔ						
285-10										Ø u						
998-10										Ø ɔ						
1172-10										g Ø Ø Ø						
1578-10										Ø Ø Ø						
1668-10										b Ø n Ø						
2063-10										Ø Ø i						
2288-10										ɛ Ø a						
2978-10										Ø Ø Ø Ø						
3252-10										Ø Ø Ø i Ø						
3551-10										Ø Ø Ø						
3683-10										Ø Ø Ø Ø						
4052-10										Ø u Ø u						
4440-10										Ø i Ø						
5229-10										b Ø n Ø Ø						
5391-10										Ø Ø Ø						
5423-10										ɔ Ø Ø						
178-10										Ø Ø Ø b Ø Ø Ø						
347-10										Ø ɛ Ø Ø						
568-10										Ø a Ø Ø Ø Ø a						
569-10										Ø a Ø Ø Ø Ø Ø						
1204-10										Ø Ø Ø Ø						
1923-10										g Ø Ø i						
2109-10										Ø Ø Ø i Ø						
2268-10										Ø e Ø e						
2338-10										Ø Ø Ø Ø						
2619-10										Ø Ø r a						
2773-10										b a Ø Ø Ø Ø i						
2999-10										Ø Ø g Ø						
3176-10										Ø ɔ Ø ɔ						
3199-10										Ø ɔ Ø ɔ Ø						
3283-10										u Ø u						
3465-10										Ø Ø Ø Ø						
3640-10										Ø u r Ø Ø a						
3658-10										Ø Ø Ø Ø						
3706-10										Ø Ø Ø						
3851-10										Ø Ø Ø Ø Ø						
4205-10										Ø Ø n Ø Ø Ø Ø						
4986-10										Ø Ø Ø ɔ Ø Ø						
5043-10										Ø Ø Ø Ø Ø Ø Ø						
5078-10										Ø Ø Ø i						
5233-10										Ø Ø g Ø						
5467-10										Ø Ø g Ø						
5963-10										Ø Ø Ø Ø						
600-10										Ø Ø Ø Ø Ø						
616-10										Ø n Ø Ø						
1184-10										Ø Ø ɔ						
715-11											Ø Ø Ø Ø					
1089-11											Ø Ø Ø Ø					
1319-11											Ø Ø Ø Ø					
1398-11											Ø Ø Ø Ø Ø Ø Ø					
1557-11											Ø Ø Ø Ø					
1626-11											Ø Ø Ø Ø					
1840-11											t Ø Ø Ø					
2247-11											Ø Ø Ø					
4677-11											Ø Ø Ø e Ø Ø					
5162-11											Ø Ø Ø Ø Ø					
5406-11											t Ø Ø Ø Ø					
1577-11											Ø Ø Ø Ø					
2196-11											Ø Ø Ø Ø					
2230-11											Ø Ø Ø Ø					
2533-11											Ø Ø Ø Ø Ø					
3605-11											Ø Ø Ø Ø Ø					
3866-11											Ø Ø Ø Ø					
4553-11											t Ø Ø Ø e					
4822-11											Ø Ø Ø Ø Ø					
5254-11											Ø Ø Ø Ø					
503-11											Ø Ø Ø Ø Ø					
1356-11											Ø Ø Ø Ø					
1881-11											Ø Ø Ø Ø Ø Ø					
2084-11											Ø Ø Ø Ø Ø					
2420-11											Ø Ø Ø Ø					
3218-11											Ø Ø Ø Ø Ø Ø					
3372-11											Ø Ø Ø Ø					
3718-11											Ø Ø Ø Ø					
4135-11											Ø Ø Ø Ø Ø					
807-11											Ø Ø Ø Ø Ø					
2320-11											Ø Ø Ø e					
2476-11											Ø Ø Ø Ø					
2842-11											Ø Ø Ø Ø Ø					
3719-11											Ø Ø					
4081-11											Ø Ø Ø Ø Ø Ø					
4313-11											Ø Ø Ø Ø Ø					
4460-11											Ø Ø Ø Ø					
5514-11											Ø Ø Ø Ø Ø					
5810-11											Ø Ø Ø Ø Ø					
260-11											Ø Ø Ø Ø Ø					
890-11											Ø Ø Ø Ø Ø Ø Ø					
1336-11											Ø Ø Ø Ø					
1703-11											Ø Ø Ø					
2735-11											Ø Ø Ø Ø Ø Ø Ø					
4591-11											t e Ø e					
63-11											Ø Ø Ø Ø					
463-11											Ø Ø Ø Ø e					
762-11											Ø Ø Ø Ø Ø Ø Ø Ø Ø					
1788-11											Ø Ø Ø Ø					
2713-11											t Ø Ø Ø Ø Ø Ø Ø Ø Ø					
3425-11											Ø Ø					
4120-11											Ø Ø Ø Ø					
4184-11											Ø Ø Ø Ø					
4423-11											Ø Ø Ø Ø					
4759-11											Ø Ø Ø Ø Ø					
4980-11											Ø Ø Ø Ø					
5125-11											Ø Ø Ø Ø Ø					
5339-11											Ø Ø Ø Ø					
5549-11											t Ø Ø Ø Ø					
5771-11											Ø Ø Ø Ø Ø					
5938-11											Ø Ø Ø Ø Ø Ø Ø Ø					
1415-11											Ø Ø Ø					
1542-11											Ø Ø Ø Ø					
1683-11											Ø Ø Ø Ø					
2957-11											Ø Ø Ø Ø Ø					
3048-11											Ø Ø Ø Ø					
4402-11											Ø Ø					
5081-11											Ø Ø Ø Ø Ø Ø Ø					
6006-11											Ø Ø Ø Ø					
135-11											t Ø Ø Ø Ø					
158-11											Ø Ø Ø Ø Ø					
650-11											Ø Ø Ø Ø					
716-11											Ø Ø					
1152-11											t Ø Ø Ø					
1374-11											Ø Ø Ø Ø Ø					
1789-11											Ø Ø Ø Ø					
2083-11											Ø Ø Ø Ø Ø					
2618-11											Ø Ø Ø Ø					
2880-11											Ø Ø Ø Ø Ø Ø Ø					
3405-11											Ø Ø Ø Ø Ø					
3572-11											Ø Ø Ø Ø					
3751-11											Ø Ø Ø					
3811-11											Ø Ø					
4535-11											Ø Ø Ø Ø					
4888-11											Ø Ø Ø Ø Ø Ø					
5583-11											t Ø Ø Ø Ø					
5751-11											t Ø Ø Ø					
2179-11											Ø Ø Ø					
2442-11											Ø Ø Ø Ø					
2496-11											Ø Ø Ø					
4781-11											Ø Ø Ø Ø Ø					
196-11											Ø Ø Ø Ø					
408-11											Ø Ø Ø Ø Ø					
526-11											Ø Ø Ø Ø Ø Ø					
789-11											Ø Ø Ø e					
978-11											Ø Ø Ø Ø					
999-11											Ø Ø					
1298-11											Ø Ø Ø Ø Ø Ø Ø					
3015-11											Ø Ø Ø Ø Ø					
3132-11											Ø Ø Ø Ø Ø					
3300-11											Ø Ø Ø					
3639-11											t Ø Ø Ø					
3977-11											Ø Ø Ø Ø Ø Ø					
3978-11											Ø Ø Ø Ø e					
4648-11											Ø Ø					
5532-11											Ø Ø Ø Ø					
432-11											Ø Ø Ø Ø					
446-11											Ø Ø Ø Ø Ø Ø Ø Ø e					
1124-11											Ø Ø Ø Ø Ø					
1237-11											Ø Ø Ø Ø Ø					
1579-11											Ø Ø Ø Ø Ø Ø					
1748-11											Ø e					
2774-11											Ø Ø Ø Ø					
2902-11											Ø Ø					
3198-11											Ø Ø Ø Ø					
3550-11											Ø Ø Ø Ø Ø Ø					
3943-11											Ø Ø Ø Ø					
4219-11											Ø Ø Ø Ø Ø					
4259-11											Ø Ø Ø Ø					
4611-11											Ø Ø Ø Ø					
4983-11											Ø Ø Ø Ø Ø					
5656-11											Ø Ø Ø Ø Ø					
5830-11											Ø Ø					
285-11											Ø Ø					
1023-11											Ø Ø					
1074-11											Ø Ø Ø e Ø					
1172-11											Ø Ø Ø Ø					
1187-11											Ø Ø Ø Ø					
1205-11											Ø Ø					
1454-11											Ø Ø Ø Ø Ø					
1524-11											Ø Ø Ø Ø					
1612-11											Ø Ø Ø Ø Ø					
1668-11											Ø Ø Ø Ø					
1841-11											Ø Ø					
1970-11											Ø Ø Ø Ø					
2671-11											Ø Ø Ø					
2977-11											Ø Ø Ø Ø Ø					
3287-11											Ø Ø Ø					
3772-11											Ø Ø Ø Ø					
4363-11											Ø Ø Ø Ø					
4442-11											t Ø Ø Ø					
4479-11											Ø Ø					
5038-11											Ø Ø Ø Ø					
5424-11											Ø Ø Ø Ø					
5793-11											Ø Ø Ø Ø Ø Ø					
6007-11											Ø Ø Ø Ø					
347-11											Ø Ø Ø Ø					
1057-11											Ø Ø Ø Ø					
1257-11											Ø Ø Ø Ø Ø Ø					
1433-11											Ø Ø Ø Ø					
1501-11											Ø Ø Ø Ø					
1727-11											Ø Ø					
1899-11											Ø Ø Ø Ø					
2067-11											Ø Ø Ø Ø					
2268-11											Ø Ø Ø Ø					
2372-11											Ø Ø Ø e					
2599-11											Ø Ø Ø Ø					
2756-11											Ø Ø Ø Ø					
2775-11											Ø Ø Ø Ø Ø Ø					
2863-11											Ø Ø Ø Ø					
3254-11											Ø Ø Ø Ø Ø Ø					
3318-11											Ø Ø Ø Ø Ø					
3427-11											Ø Ø Ø					
4025-11											Ø Ø Ø Ø					
4037-11											Ø Ø Ø Ø Ø					
4053-11											Ø Ø Ø Ø Ø					
4280-11											Ø Ø Ø Ø Ø Ø					
4630-11											Ø Ø					
4905-11											Ø Ø					
5569-11											Ø Ø Ø Ø e					
5606-11											t Ø Ø Ø Ø Ø Ø Ø					
5640-11											Ø Ø Ø Ø Ø					
5906-11											t Ø Ø Ø Ø					
26-11											Ø Ø Ø Ø					
64-11											Ø Ø Ø Ø					
117-11											Ø Ø					
224-11											Ø Ø Ø Ø					
239-11											Ø Ø Ø Ø Ø					
242-11											Ø Ø					
312-11											Ø Ø Ø					
600-11											Ø Ø Ø Ø Ø					
616-11											Ø Ø Ø Ø					
687-11											Ø Ø Ø Ø Ø					
743-11											Ø Ø Ø Ø					
873-11											Ø Ø Ø Ø					
1001-11											Ø Ø					
1434-11											Ø Ø Ø					
715-12												d Ø j Ø				
1089-12												n a Ø a				
