ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	LATITUDE	LONGITUDE	LANGUAGE_FAMILY
1	2_age	AGE	Bangime	Bangime	ɡwìì	ɡwìì	gʷ ìì/iː	bang1363	14.8	-3.76	Bangime
2944	141_knee	KNEE	Yorno_So	Yorno_So	yúŋóló	yúŋóló	j ú/u ŋ ó/o l ó/o	yorn1234	14.56	-3.24	Dogon	6 7 4 7 5 7	AXBYBZ	JYNULU	16	16.J.C 16.Y.V 16.N.C 16.U.V 16.L.C 16.U.V	2.0 1.5 1.75 1.3 1.75 0.8	jú/uŋó/oló/o	0	2888
2945	142_kneel	KNEEL	Bambara	Bambara	ɲɔ̰̀gírí	ɲɔ̰̀gírí	ɲ ɔ̰̀/ɔ g í/i r í/i	bamb1269	14.53	-4.1	Mande
2946	142_kneel	KNEEL	Bangime	Bangime	kìŋɡò	kìŋɡò	k ì/i ŋ g ò/o	bang1363	14.8	-3.76	Bangime
2947	142_kneel	KNEEL	Bankan_Tey	Bankan_Tey	túŋgí:	túŋgí:	t ú/u ŋ g í:/iː	bank1259	15.07	-2.91	Dogon	1 7 4 1 7	AXMBZ	TYNKI	1	1.T.C 1.Y.V 1.N.c 1.K.C 1.I.V	2.0 1.5 1.1 1.75 0.8	tú/uŋgí:/iː	0	2901
2948	142_kneel	KNEEL	Ben_Tey	Ben_Tey	túŋgú-yú	túŋgú-yú	t ú/u ŋ g ú/u + j ú/u	bent1238	14.85	-2.95	Dogon	1 7 4 1 7 9 6 7	AXMBZ_AX	TYNKY_JY	2	2.T.C 2.Y.V 2.N.c 2.K.C 2.Y.V 2._._ 2.J.C 2.Y.V	2.0 1.5 1.1 1.75 0.8 0.0 2.0 1.5	tú/uŋgú/u+jú/u	0	2901 2902
2949	142_kneel	KNEEL	Bunoge	Bunoge	kúndè	kúndè	k ú/u n d è/e	buno1241	14.65	-3.79	Dogon	1 7 4 1 7	AXMBZ	KYNTE	3	3.K.C 3.Y.V 3.N.c 3.T.C 3.E.V	2.0 1.5 1.1 1.75 0.8	kú/undè/e	0	2901
2950	142_kneel	KNEEL	Fulfulde	Fulfulde	hofu-de	hofu-de	h o f u + d e	maas1239	14.8	-3.84	Atlantic
2951	142_kneel	KNEEL	Jamsay	Jamsay	téwé	téwé	t é/e w é/e	jams1239	14.64	-3.1	Dogon	1 7 6 7	AXBZ	TEWE	4	4.T.C 4.E.V 4.W.C 4.E.V	2.0 1.5 1.75 0.8	té/ewé/e	0	2903
2952	142_kneel	KNEEL	Mombo	Mombo	sómbá	sómbá	s ó/o m b á/a	momb1254	14.51	-3.91	Dogon	3 7 4 1 7	AXMBZ	SUMPA	5	5.S.C 5.U.V 5.M.c 5.P.C 5.A.V	2.0 1.5 1.1 1.75 0.8	só/ombá/a	0	2904
2953	142_kneel	KNEEL	Najamba	Najamba	ɲàŋí-yɛ́	ɲàŋí-yɛ́	ɲ à/a ŋ í/i + j ɛ́/ɛ	bond1248	14.9	-3.42	Dogon	4 7 4 7 9 6 7	AXBZ_AX	NANI_JE	6	6.N.C 6.A.V 6.N.C 6.I.V 6._._ 6.J.C 6.E.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5	ɲà/aŋí/i+jɛ́/ɛ	0	2905 2902
2954	142_kneel	KNEEL	Nanga	Nanga	túŋí-yí	túŋí-yí	t ú/u ŋ í/i + j í/i	nang1261	14.72	-3.02	Dogon	1 7 4 7 9 6 7	AXBZ_AX	TYNI_JI	7	7.T.C 7.Y.V 7.N.C 7.I.V 7._._ 7.J.C 7.I.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5	tú/uŋí/i+jí/i	0	2901 2902
2955	142_kneel	KNEEL	Perge_Tegu	Perge_Tegu	túŋgú-yɔ́	túŋgú-yɔ́	t ú/u ŋ g ú/u + j ɔ́/ɔ	perg1234	14.85	-3.02	Dogon	1 7 4 1 7 9 6 7	AXMBZ_AX	TYNKY_JU	9	9.T.C 9.Y.V 9.N.c 9.K.C 9.Y.V 9._._ 9.J.C 9.U.V	2.0 1.5 1.1 1.75 0.8 0.0 2.0 1.5	tú/uŋgú/u+jɔ́/ɔ	0	2901 2902
2956	142_kneel	KNEEL	Songhai_Kiini	Songhai_Kiini	káŋgíré-y	káŋgíré-y	k á/a ŋ g í/i r é/e + j	koyr1240	15.21	-2.75	Songhay
2957	142_kneel	KNEEL	Songhai_Senni	Songhai_Senni	káŋgárí	káŋgárí	k á/a ŋ g á/a r í/i	humb1243	15.28	-1.7	Songhay
2958	142_kneel	KNEEL	Tebul_Ure	Tebul_Ure	túnjí:	túnjí:	t ú/u n dʒ í:/iː	tebu1239	14.69	-3.11	Dogon	1 7 4 1 7	AXMBZ	TYNTI	10	10.T.C 10.Y.V 10.N.c 10.T.C 10.I.V	2.0 1.5 1.1 1.75 0.8	tú/undʒí:/iː	0	2901
2959	142_kneel	KNEEL	Tiranige_Diga	Tiranige_Diga	yáŋ-yó	yáŋ-yó	j á/a ŋ + j ó/o	tira1258	14.8	-3.72	Dogon	6 7 4 9 6 7	AXN_AX	JAN_JU	11	11.J.C 11.A.V 11.N.c 11._._ 11.J.C 11.U.V	2.0 1.5 0.8 0.0 2.0 1.5	já/aŋ+jó/o	0	2906 2902
2960	142_kneel	KNEEL	Togo_Kan	Togo_Kan	túŋì:	túŋì:	t ú/u ŋ ì:/iː	togo1254	14.16	-3.38	Dogon	1 7 4 7	AXBZ	TYNI	12	12.T.C 12.Y.V 12.N.C 12.I.V	2.0 1.5 1.75 0.8	tú/uŋì:/iː	0	2901
2961	142_kneel	KNEEL	Tommo_So	Tommo_So	túŋí-yɛ́	túŋí-yɛ́	t ú/u ŋ í/i + j ɛ́/ɛ	tomm1242	14.67	-3.51	Dogon	1 7 4 7 9 6 7	AXBZ_AX	TYNI_JE	13	13.T.C 13.Y.V 13.N.C 13.I.V 13._._ 13.J.C 13.E.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5	tú/uŋí/i+jɛ́/ɛ	0	2901 2902
2962	142_kneel	KNEEL	Toro_Tegu	Toro_Tegu	gùrù-kú	gùrù-kú	g ù/u r ù/u + k ú/u	toro1253	15.01	-2.4	Dogon	1 7 5 7 9 1 7	AXBZ_AX	KYRY_KY	14	14.K.C 14.Y.V 14.R.C 14.Y.V 14._._ 14.K.C 14.Y.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5	gù/urù/u+kú/u	0	2907 2908
2963	142_kneel	KNEEL	Yanda_Dom	Yanda_Dom	túnjɔ́	túnjɔ́	t ú/u n dʒ ɔ́/ɔ	yand1257	14.63	-3.15	Dogon	1 7 4 1 7	AXMBZ	TYNTU	15	15.T.C 15.Y.V 15.N.c 15.T.C 15.U.V	2.0 1.5 1.1 1.75 0.8	tú/undʒɔ́/ɔ	0	2901
2964	142_kneel	KNEEL	Yorno_So	Yorno_So	túŋɛ́:	túŋɛ́:	t ú/u ŋ ɛ́:/ɛː	yorn1234	14.56	-3.24	Dogon	1 7 4 7	AXBZ	TYNE	16	16.T.C 16.Y.V 16.N.C 16.E.V	2.0 1.5 1.75 0.8	tú/uŋɛ́:/ɛː	0	2901
2965	143_knife	KNIFE	Bambara	Bambara	págá	págá	p á/a g á/a	bamb1269	14.53	-4.1	Mande
2966	143_knife	KNIFE	Bangime	Bangime	bààⁿ	bààⁿ	b ààⁿ/ãː	bang1363	14.8	-3.76	Bangime
2967	143_knife	KNIFE	Bankan_Tey	Bankan_Tey	pǒ:	pǒ:	p ǒ:/oː	bank1259	15.07	-2.91	Dogon	1 7	AX	PU	1	1.P.C 1.U.V	2.0 1.5	pǒ:/oː	0	2924
2968	143_knife	KNIFE	Ben_Tey	Ben_Tey	pǒ:	pǒ:	p ǒ:/oː	bent1238	14.85	-2.95	Dogon	1 7	AX	PU	2	2.P.C 2.U.V	2.0 1.5	pǒ:/oː	0	2924
2969	143_knife	KNIFE	Bunoge	Bunoge	dólì	dólì	d ó/o l ì/i	buno1241	14.65	-3.79	Dogon	1 7 5 7	AXBZ	TULI	3	3.T.C 3.U.V 3.L.C 3.I.V	2.0 1.5 1.75 0.8	dó/olì/i	0	2925
2970	143_knife	KNIFE	Fulfulde	Fulfulde	laɓi	laɓi	l a ɓ i	maas1239	14.8	-3.84	Atlantic
2971	143_knife	KNIFE	Jamsay	Jamsay	sìrú	sìrú	s ì/i r ú/u	jams1239	14.64	-3.1	Dogon	3 7 5 7	AXBZ	SIRY	4	4.S.C 4.I.V 4.R.C 4.Y.V	2.0 1.5 1.75 0.8	sì/irú/u	0	2926
2972	143_knife	KNIFE	Jenaama	Jenaama	dɔ̀	dɔ̀	d ɔ̀/ɔ	jena1242	14.79	-3.78	Mande
2973	143_knife	KNIFE	Mombo	Mombo	tálá	tálá	t á/a l á/a	momb1254	14.51	-3.91	Dogon	1 7 5 7	AXBZ	TALA	5	5.T.C 5.A.V 5.L.C 5.A.V	2.0 1.5 1.75 0.8	tá/alá/a	0	2927
2974	143_knife	KNIFE	Najamba	Najamba	pòlé	pòlé	p ò/o l é/e	bond1248	14.9	-3.42	Dogon	1 7 5 7	AXBZ	PULE	6	6.P.C 6.U.V 6.L.C 6.E.V	2.0 1.5 1.75 0.8	pò/olé/e	0	2924
2975	143_knife	KNIFE	Nanga	Nanga	pòrí	pòrí	p ò/o r í/i	nang1261	14.72	-3.02	Dogon	1 7 5 7	AXBZ	PURI	7	7.P.C 7.U.V 7.R.C 7.I.V	2.0 1.5 1.75 0.8	pò/orí/i	0	2924
2976	143_knife	KNIFE	Perge_Tegu	Perge_Tegu	sìrú	sìrú	s ì/i r ú/u	perg1234	14.85	-3.02	Dogon	3 7 5 7	AXBZ	SIRY	9	9.S.C 9.I.V 9.R.C 9.Y.V	2.0 1.5 1.75 0.8	sì/irú/u	0	2926
2977	143_knife	KNIFE	Songhai_Senni	Songhai_Senni	sémbó	sémbó	s é/e m b ó/o	humb1243	15.28	-1.7	Songhay
2978	143_knife	KNIFE	Songhai_Kiini	Songhai_Kiini	hùríyòw	hùríyòw	h ù/u r í/i j ò/o w	koyr1240	15.21	-2.75	Songhay
2979	143_knife	KNIFE	Tebul_Ure	Tebul_Ure	pól-gó	pól-gó	p ó/o l + g ó/o	tebu1239	14.69	-3.11	Dogon	1 7 5 9 1 7	AXN_AX	PUL_KU	10	10.P.C 10.U.V 10.L.c 10._._ 10.K.C 10.U.V	2.0 1.5 0.8 0.0 2.0 1.5	pó/ol+gó/o	0	2924 2928
2980	143_knife	KNIFE	Tiranige_Diga	Tiranige_Diga	tànà	tànà	t à/a n à/a	tira1258	14.8	-3.72	Dogon	1 7 4 7	AXBZ	TANA	11	11.T.C 11.A.V 11.N.C 11.A.V	2.0 1.5 1.75 0.8	tà/anà/a	0	2927
2981	143_knife	KNIFE	Togo_Kan	Togo_Kan	sí:nɛ́	sí:nɛ́	s í:/iː n ɛ́/ɛ	togo1254	14.16	-3.38	Dogon	3 7 4 7	AXBZ	SINE	12	12.S.C 12.I.V 12.N.C 12.E.V	2.0 1.5 1.75 0.8	sí:/iːnɛ́/ɛ	0	2929
2982	143_knife	KNIFE	Tommo_So	Tommo_So	pòlú	pòlú	p ò/o l ú/u	tomm1242	14.67	-3.51	Dogon	1 7 5 7	AXBZ	PULY	13	13.P.C 13.U.V 13.L.C 13.Y.V	2.0 1.5 1.75 0.8	pò/olú/u	0	2924
2983	143_knife	KNIFE	Toro_Tegu	Toro_Tegu	pèrú	pèrú	p è/e r ú/u	toro1253	15.01	-2.4	Dogon	1 7 5 7	AXBZ	PERY	14	14.P.C 14.E.V 14.R.C 14.Y.V	2.0 1.5 1.75 0.8	pè/erú/u	0	2924
2984	143_knife	KNIFE	Yanda_Dom	Yanda_Dom	pòl	pòl	p ò/o l	yand1257	14.63	-3.15	Dogon	1 7 5	AXN	PUL	15	15.P.C 15.U.V 15.L.c	2.0 1.5 0.8	pò/ol	0	2924
2985	143_knife	KNIFE	Yorno_So	Yorno_So	pǒl	pǒl	p ǒ/o l	yorn1234	14.56	-3.24	Dogon	1 7 5	AXN	PUL	16	16.P.C 16.U.V 16.L.c	2.0 1.5 0.8	pǒ/ol	0	2924
2986	144_ladder	LADDER	Bambara	Bambara	fàrá	fàrá	f à/a r á/a	bamb1269	14.53	-4.1	Mande
2987	144_ladder	LADDER	Bangime	Bangime	pɛ́ɛ́ⁿ	pɛ́ɛ́ⁿ	p ɛ́ɛ́ⁿ/ɛ̃ː	bang1363	14.8	-3.76	Bangime
2988	144_ladder	LADDER	Bankan_Tey	Bankan_Tey	bírⁿí:	bírⁿí:	b í/i r̃ í:/iː	bank1259	15.07	-2.91	Dogon	1 7 5 7	AXBZ	PIRI	1	1.P.C 1.I.V 1.R.C 1.I.V	2.0 1.5 1.75 0.8	bí/ir̃í:/iː	0	2941
2989	144_ladder	LADDER	Ben_Tey	Ben_Tey	bíní:	bíní:	b í/i n í:/iː	bent1238	14.85	-2.95	Dogon	1 7 4 7	AXBZ	PINI	2	2.P.C 2.I.V 2.N.C 2.I.V	2.0 1.5 1.75 0.8	bí/iní:/iː	0	2941
2990	144_ladder	LADDER	Bunoge	Bunoge	bílì	bílì	b í/i l ì/i	buno1241	14.65	-3.79	Dogon	1 7 5 7	AXBZ	PILI	3	3.P.C 3.I.V 3.L.C 3.I.V	2.0 1.5 1.75 0.8	bí/ilì/i	0	2941
2991	144_ladder	LADDER	Fulfulde	Fulfulde	ŋabbir-gal	ŋabbir-gal	ŋ a bː i r + g a l	maas1239	14.8	-3.84	Atlantic
2992	144_ladder	LADDER	Jamsay	Jamsay	tìrú	tìrú	t ì/i r ú/u	jams1239	14.64	-3.1	Dogon	1 7 5 7	AXBZ	TIRY	4	4.T.C 4.I.V 4.R.C 4.Y.V	2.0 1.5 1.75 0.8	tì/irú/u	0	2942
2993	144_ladder	LADDER	Jenaama	Jenaama	tìmɔ̄gɔ̄	tìmɔ̄gɔ̄	t ì/i m ɔ̄/ɔ g ɔ̄/ɔ	jena1242	14.79	-3.78	Mande
2994	144_ladder	LADDER	Najamba	Najamba	bíngó	bíngó	b í/i n g ó/o	bond1248	14.9	-3.42	Dogon	1 7 4 1 7	AXMBZ	PINKU	6	6.P.C 6.I.V 6.N.c 6.K.C 6.U.V	2.0 1.5 1.1 1.75 0.8	bí/ingó/o	0	2943
2995	144_ladder	LADDER	Nanga	Nanga	bírⁿí	bírⁿí	b í/i r̃ í/i	nang1261	14.72	-3.02	Dogon	1 7 5 7	AXBZ	PIRI	7	7.P.C 7.I.V 7.R.C 7.I.V	2.0 1.5 1.75 0.8	bí/ir̃í/i	0	2941
2996	144_ladder	LADDER	Penange	Penange	bílá	bílá	b í/i l á/a	pena1270	14.39	-4.03	Dogon	1 7 5 7	AXBZ	PILA	8	8.P.C 8.I.V 8.L.C 8.A.V	2.0 1.5 1.75 0.8	bí/ilá/a	0	2941
2997	144_ladder	LADDER	Perge_Tegu	Perge_Tegu	bírí	bírí	b í/i r í/i	perg1234	14.85	-3.02	Dogon	1 7 5 7	AXBZ	PIRI	9	9.P.C 9.I.V 9.R.C 9.I.V	2.0 1.5 1.75 0.8	bí/irí/i	0	2941
2998	144_ladder	LADDER	Songhai_Senni	Songhai_Senni	zígó	zígó	z í/i g ó/o	humb1243	15.28	-1.7	Songhay
2999	144_ladder	LADDER	Tebul_Ure	Tebul_Ure	tíníŋgó	tíníŋgó	t í/i n í/i ŋ g ó/o	tebu1239	14.69	-3.11	Dogon	1 7 4 7 4 1 7	AXBYMBZ	TININKU	10	10.T.C 10.I.V 10.N.C 10.I.V 10.N.c 10.K.C 10.U.V	2.0 1.5 1.75 1.3 1.1 1.75 0.8	tí/iní/iŋgó/o	0	2944
3000	144_ladder	LADDER	Tiranige_Diga	Tiranige_Diga	yòwⁿ	yòwⁿ	j ò/o w̃	tira1258	14.8	-3.72	Dogon	6 7 6	AXN	JUW	11	11.J.C 11.U.V 11.W.c	2.0 1.5 0.8	jò/ow̃	0	2945
3001	144_ladder	LADDER	Togo_Kan	Togo_Kan	tìrí	tìrí	t ì/i r í/i	togo1254	14.16	-3.38	Dogon	1 7 5 7	AXBZ	TIRI	12	12.T.C 12.I.V 12.R.C 12.I.V	2.0 1.5 1.75 0.8	tì/irí/i	0	2942
3002	144_ladder	LADDER	Tommo_So	Tommo_So	bílú	bílú	b í/i l ú/u	tomm1242	14.67	-3.51	Dogon	1 7 5 7	AXBZ	PILY	13	13.P.C 13.I.V 13.L.C 13.Y.V	2.0 1.5 1.75 0.8	bí/ilú/u	0	2941
3003	144_ladder	LADDER	Toro_Tegu	Toro_Tegu	tìrú	tìrú	t ì/i r ú/u	toro1253	15.01	-2.4	Dogon	1 7 5 7	AXBZ	TIRY	14	14.T.C 14.I.V 14.R.C 14.Y.V	2.0 1.5 1.75 0.8	tì/irú/u	0	2942
3004	144_ladder	LADDER	Yanda_Dom	Yanda_Dom	bǐl	bǐl	b ǐ/i l	yand1257	14.63	-3.15	Dogon	1 7 5	AXN	PIL	15	15.P.C 15.I.V 15.L.c	2.0 1.5 0.8	bǐ/il	0	2941
3005	144_ladder	LADDER	Yorno_So	Yorno_So	bíl	bíl	b í/i l	yorn1234	14.56	-3.24	Dogon	1 7 5	AXN	PIL	16	16.P.C 16.I.V 16.L.c	2.0 1.5 0.8	bí/il	0	2941
3006	145_laugh	LAUGH	Bambara	Bambara	yeleⁿ	yeleⁿ	j e l ẽ	bamb1269	14.53	-4.1	Mande
3007	145_laugh	LAUGH	Bangime	Bangime	màà	màà	m àà/aː	bang1363	14.8	-3.76	Bangime
3008	145_laugh	LAUGH	Bankan_Tey	Bankan_Tey	màní	màní	m à/a n í/i	bank1259	15.07	-2.91	Dogon	4 7 4 7	AXBZ	MANI	1	1.M.C 1.A.V 1.N.C 1.I.V	2.0 1.5 1.75 0.8	mà/aní/i	0	2957
3009	145_laugh	LAUGH	Ben_Tey	Ben_Tey	màní	màní	m à/a n í/i	bent1238	14.85	-2.95	Dogon	4 7 4 7	AXBZ	MANI	2	2.M.C 2.A.V 2.N.C 2.I.V	2.0 1.5 1.75 0.8	mà/aní/i	0	2957
3010	145_laugh	LAUGH	Bunoge	Bunoge	mándè	mándè	m á/a n d è/e	buno1241	14.65	-3.79	Dogon	4 7 4 1 7	AXMBZ	MANTE	3	3.M.C 3.A.V 3.N.c 3.T.C 3.E.V	2.0 1.5 1.1 1.75 0.8	má/andè/e	0	2957
3011	145_laugh	LAUGH	Fulfulde	Fulfulde	jalu-de	jalu-de	dʒ a l u + d e	maas1239	14.8	-3.84	Atlantic
3012	145_laugh	LAUGH	Jamsay	Jamsay	mɔ́wⁿ mɔ̀wⁿɔ́	mɔ́wⁿ_mɔ̀wⁿɔ́	m ɔ́/ɔ w̃ + m ɔ̀/ɔ w̃ ɔ́/ɔ	jams1239	14.64	-3.1	Dogon	4 7 6 9 4 7 6 7	AXN_AXBZ	MUW_MUWU	4	4.M.C 4.U.V 4.W.c 4._._ 4.M.C 4.U.V 4.W.C 4.U.V	2.0 1.5 0.8 0.0 2.0 1.5 1.75 0.8	mɔ́/ɔw̃+mɔ̀/ɔw̃ɔ́/ɔ	0	2958 2959
3013	145_laugh	LAUGH	Jenaama	Jenaama	sà	sà	s à/a	jena1242	14.79	-3.78	Mande
3014	145_laugh	LAUGH	Mombo	Mombo	mándú mándè	mándú_mándè	m á/a n d ú/u + m á/a n d è/e	momb1254	14.51	-3.91	Dogon	4 7 4 1 7 9 4 7 4 1 7	AXMBZ_AXMBZ	MANTY_MANTE	5	5.M.C 5.A.V 5.N.c 5.T.C 5.Y.V 5._._ 5.M.C 5.A.V 5.N.c 5.T.C 5.E.V	2.0 1.5 1.1 1.75 0.8 0.0 2.0 1.5 1.1 1.75 0.8	má/andú/u+má/andè/e	0	2960 2957
3015	145_laugh	LAUGH	Najamba	Najamba	màndí	màndí	m à/a n d í/i	bond1248	14.9	-3.42	Dogon	4 7 4 1 7	AXMBZ	MANTI	6	6.M.C 6.A.V 6.N.c 6.T.C 6.I.V	2.0 1.5 1.1 1.75 0.8	mà/andí/i	0	2957
3016	145_laugh	LAUGH	Nanga	Nanga	màndí	màndí	m à/a n d í/i	nang1261	14.72	-3.02	Dogon	4 7 4 1 7	AXMBZ	MANTI	7	7.M.C 7.A.V 7.N.c 7.T.C 7.I.V	2.0 1.5 1.1 1.75 0.8	mà/andí/i	0	2957
3017	145_laugh	LAUGH	Penange	Penange	mándé	mándé	m á/a n d é/e	pena1270	14.39	-4.03	Dogon	4 7 4 1 7	AXMBZ	MANTE	8	8.M.C 8.A.V 8.N.c 8.T.C 8.E.V	2.0 1.5 1.1 1.75 0.8	má/andé/e	0	2957
3018	145_laugh	LAUGH	Perge_Tegu	Perge_Tegu	mɔ̌:ⁿ	mɔ̌:ⁿ	m ɔ̌:ⁿ/ɔ̃ː	perg1234	14.85	-3.02	Dogon	4 7	AX	MU	9	9.M.C 9.U.V	2.0 1.5	mɔ̌:ⁿ/ɔ̃ː	0	2958
3019	145_laugh	LAUGH	Songhai_Kiini	Songhai_Kiini	há:rú	há:rú	h á:/aː r ú/u	koyr1240	15.21	-2.75	Songhay
3020	145_laugh	LAUGH	Songhai_Senni	Songhai_Senni	há:rú	há:rú	h á:/aː r ú/u	humb1243	15.28	-1.7	Songhay
3021	145_laugh	LAUGH	Tebul_Ure	Tebul_Ure	màndí	màndí	m à/a n d í/i	tebu1239	14.69	-3.11	Dogon	4 7 4 1 7	AXMBZ	MANTI	10	10.M.C 10.A.V 10.N.c 10.T.C 10.I.V	2.0 1.5 1.1 1.75 0.8	mà/andí/i	0	2957
3022	145_laugh	LAUGH	Tiranige_Diga	Tiranige_Diga	mándó	mándó	m á/a n d ó/o	tira1258	14.8	-3.72	Dogon	4 7 4 1 7	AXMBZ	MANTU	11	11.M.C 11.A.V 11.N.c 11.T.C 11.U.V	2.0 1.5 1.1 1.75 0.8	má/andó/o	0	2957
3023	145_laugh	LAUGH	Togo_Kan	Togo_Kan	mɔ̌:	mɔ̌:	m ɔ̌:/ɔː	togo1254	14.16	-3.38	Dogon	4 7	AX	MU	12	12.M.C 12.U.V	2.0 1.5	mɔ̌:/ɔː	0	2958
3024	145_laugh	LAUGH	Tommo_So	Tommo_So	mòmó	mòmó	m ò/o m ó/o	tomm1242	14.67	-3.51	Dogon	4 7 4 7	AXBZ	MUMU	13	13.M.C 13.U.V 13.M.C 13.U.V	2.0 1.5 1.75 0.8	mò/omó/o	0	2958
3025	145_laugh	LAUGH	Toro_Tegu	Toro_Tegu	mɔ̌m	mɔ̌m	m ɔ̌/ɔ m	toro1253	15.01	-2.4	Dogon	4 7 4	AXN	MUM	14	14.M.C 14.U.V 14.M.c	2.0 1.5 0.8	mɔ̌/ɔm	0	2958
3026	145_laugh	LAUGH	Yanda_Dom	Yanda_Dom	màndú	màndú	m à/a n d ú/u	yand1257	14.63	-3.15	Dogon	4 7 4 1 7	AXMBZ	MANTY	15	15.M.C 15.A.V 15.N.c 15.T.C 15.Y.V	2.0 1.5 1.1 1.75 0.8	mà/andú/u	0	2957
3027	145_laugh	LAUGH	Yorno_So	Yorno_So	mɔ̌:	mɔ̌:	m ɔ̌:/ɔː	yorn1234	14.56	-3.24	Dogon	4 7	AX	MU	16	16.M.C 16.U.V	2.0 1.5	mɔ̌:/ɔː	0	2958
3028	146_leaf	LEAF	Bambara	Bambara	fúrá	fúrá	f ú/u r á/a	bamb1269	14.53	-4.1	Mande
3029	146_leaf	LEAF	Bangime	Bangime	pūyⁿɛ̀	pūyⁿɛ̀	p ū/u j̃ ɛ̀/ɛ	bang1363	14.8	-3.76	Bangime
3030	146_leaf	LEAF	Bankan_Tey	Bankan_Tey	jɛ̀ndɛ̂:	jɛ̀ndɛ̂:	dʒ ɛ̀/ɛ n d ɛ̂:/ɛː	bank1259	15.07	-2.91	Dogon	1 7 4 1 7	AXMBZ	TENTE	1	1.T.C 1.E.V 1.N.c 1.T.C 1.E.V	2.0 1.5 1.1 1.75 0.8	dʒɛ̀/ɛndɛ̂:/ɛː	0	2976
3031	146_leaf	LEAF	Ben_Tey	Ben_Tey	jɛ̀lɛ̂:	jɛ̀lɛ̂:	dʒ ɛ̀/ɛ l ɛ̂:/ɛː	bent1238	14.85	-2.95	Dogon	1 7 5 7	AXBZ	TELE	2	2.T.C 2.E.V 2.L.C 2.E.V	2.0 1.5 1.75 0.8	dʒɛ̀/ɛlɛ̂:/ɛː	0	2976
3032	146_leaf	LEAF	Bunoge	Bunoge	kóbà	kóbà	k ó/o b à/a	buno1241	14.65	-3.79	Dogon	1 7 1 7	AXBZ	KUPA	3	3.K.C 3.U.V 3.P.C 3.A.V	2.0 1.5 1.75 0.8	kó/obà/a	0	2977
3033	146_leaf	LEAF	Fulfulde	Fulfulde	haako	haako	h aː k o	maas1239	14.8	-3.84	Atlantic
3034	146_leaf	LEAF	Jamsay	Jamsay	kúrɔ́	kúrɔ́	k ú/u r ɔ́/ɔ	jams1239	14.64	-3.1	Dogon	1 7 5 7	AXBZ	KYRU	4	4.K.C 4.Y.V 4.R.C 4.U.V	2.0 1.5 1.75 0.8	kú/urɔ́/ɔ	1	2978
3035	146_leaf	LEAF	Jenaama	Jenaama	dūwɔ̄	dūwɔ̄	d ū/u w ɔ̄/ɔ	jena1242	14.79	-3.78	Mande
3036	146_leaf	LEAF	Mombo	Mombo	kúbɛ̀	kúbɛ̀	k ú/u b ɛ̀/ɛ	momb1254	14.51	-3.91	Dogon	1 7 1 7	AXBZ	KYPE	5	5.K.C 5.Y.V 5.P.C 5.E.V	2.0 1.5 1.75 0.8	kú/ubɛ̀/ɛ	0	2977
3037	146_leaf	LEAF	Najamba	Najamba	kòmbá-ŋgó	kòmbá-ŋgó	k ò/o m b á/a + ŋ g ó/o	bond1248	14.9	-3.42	Dogon	1 7 4 1 7 9 4 1 7	AXMBZ_ACZ	KUMPA_NKU	6	6.K.C 6.U.V 6.M.c 6.P.C 6.A.V 6._._ 6.N.C 6.K.C 6.U.V	2.0 1.5 1.1 1.75 0.8 0.0 2.0 1.5 0.8	kò/ombá/a+ŋgó/o	0	2977 2979
3038	146_leaf	LEAF	Nanga	Nanga	úwâ	úwâ	ú/u w â/a	nang1261	14.72	-3.02	Dogon	7 6 7	XBZ	YWA	7	7.Y.V 7.W.C 7.A.V	1.5 1.75 0.8	ú/uwâ/a	0	2980
3039	146_leaf	LEAF	Penange	Penange	kɔ̀bɛ̀	kɔ̀bɛ̀	k ɔ̀/ɔ b ɛ̀/ɛ	pena1270	14.39	-4.03	Dogon	1 7 1 7	AXBZ	KUPE	8	8.K.C 8.U.V 8.P.C 8.E.V	2.0 1.5 1.75 0.8	kɔ̀/ɔbɛ̀/ɛ	0	2977
3040	146_leaf	LEAF	Perge_Tegu	Perge_Tegu	kúrɔ́	kúrɔ́	k ú/u r ɔ́/ɔ	perg1234	14.85	-3.02	Dogon	1 7 5 7	AXBZ	KYRU	9	9.K.C 9.Y.V 9.R.C 9.U.V	2.0 1.5 1.75 0.8	kú/urɔ́/ɔ	1	2978
3041	146_leaf	LEAF	Songhai_Senni	Songhai_Senni	kò:sò	kò:sò	k ò:/o s ò/o	humb1243	15.28	-1.7	Songhay
3042	146_leaf	LEAF	Songhai_Kiini	Songhai_Kiini	kɔ̀wsí	kɔ̀wsí	k ɔ̀/ɔ w s í/i	koyr1240	15.21	-2.75	Songhay
3043	146_leaf	LEAF	Tebul_Ure	Tebul_Ure	kúlá	kúlá	k ú/u l á/a	tebu1239	14.69	-3.11	Dogon	1 7 5 7	AXBZ	KYLA	10	10.K.C 10.Y.V 10.L.C 10.A.V	2.0 1.5 1.75 0.8	kú/ulá/a	0	2978
