ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	LATITUDE	LONGITUDE	LANGUAGE_FAMILY	COGID
1446	76_joken	joke (n)	Amharic	Amharic	ќǝld1	ќǝld	ќ/kʼ ə l d	amha1245	11.708182	39.543456	Afro-Asiatic	330
1456	76_joken	joke (n)	Argobba	Argobba	ќǝld1	ќǝld	ќ/kʼ ə l d	argo1244	10.6596	39.756	Afro-Asiatic	330
1466	76_joken	joke (n)	Chaha	Chaha	ќǝšǝ2	ќǝšǝ	ќ/kʼ ə ʃ ə	chah1248			Afro-Asiatic	343
1476	76_joken	joke (n)	Endegagn	Endegagn	ќǝld1	ќǝld	ќ/kʼ ə l d	eneg1238			Afro-Asiatic	330
1486	76_joken	joke (n)	Ezha	Ezha	kǝšǝ2	kǝšǝ	k ə ʃ ə	ezha1238			Afro-Asiatic	343
1496	76_joken	joke (n)	Geez	Ge'ez	ќǝld1	ќǝld	ќ/kʼ ə l d	geez1241	10.1342	40.6821	Afro-Asiatic	330
1506	76_joken	joke (n)	Gogot	Gogot	ќǝld1	ќǝld	ќ/kʼ ə l d					330
1516	76_joken	joke (n)	Gumer	Gumer	kyǝšǝ2	kyǝšǝ	k y/j ə ʃ ə	gume1239			Afro-Asiatic	343
1526	76_joken	joke (n)	Gura	Gura	ќǝšǝ2	ќǝšǝ	ќ/kʼ ə ʃ ə	gura1260			Afro-Asiatic	343
1536	76_joken	joke (n)	Gyeto	Gyeto	siya3	siya	s i y/j a	gyet1241			Afro-Asiatic	352
1546	76_joken	joke (n)	Harari	Harari	ќosa2	ќosa	ќ/kʼ o s a	hara1271	9.30485	42.1332	Afro-Asiatic	343
1556	76_joken	joke (n)	Inor	Inor	siya3	siya	s i y/j a	inor1240			Afro-Asiatic	352
1566	76_joken	joke (n)	Kistane	Kistane	ќǝld1	ќǝld	ќ/kʼ ə l d	kist1241	8.33561	38.4763	Afro-Asiatic	330
1576	76_joken	joke (n)	Mesqan	Mesqan	ќǝld1	ќǝld	ќ/kʼ ə l d	mesq1240	8.10617	38.3386	Afro-Asiatic	330
1586	76_joken	joke (n)	Muher	Muher	ќǝld1	ќǝld	ќ/kʼ ə l d	muhe1234			Afro-Asiatic	330
1596	76_joken	joke (n)	Oromo	Oromo	ќeesa2	ќeesa	ќ/kʼ eː s a					343
1606	76_joken	joke (n)	Silte	Silt'e	ќǝld1	ќǝld	ќ/kʼ ə l d	silt1240	7.77004	38.1449	Afro-Asiatic	330
1616	76_joken	joke (n)	Tigre	Tigre	kǝdma1	kǝdma	k ə d m a	tigr1270	17.3494	38.2233	Afro-Asiatic	330
1626	76_joken	joke (n)	Tigrigna	Tigrigna	qəldi1	qəldi	q ə l d i	tigr1271	15.3359	38.9266	Afro-Asiatic	330
1636	76_joken	joke (n)	Wolane	Wolane	ќaald1	ќaald	ќ/kʼ aː l d	wola1253	8.23	38.14	Afro-Asiatic	330
1646	76_joken	joke (n)	Zway	Zway	ќǝld1	ќǝld	ќ/kʼ ə l d	zayy1238	8.01148	38.8258	Afro-Asiatic	330
1447	77_king	king	Amharic	Amharic	nɨgus1	nɨgus	n ɨ g u s	amha1245	11.708182	39.543456	Afro-Asiatic	331
1457	77_king	king	Argobba	Argobba	nɨgus1	nɨgus	n ɨ g u s	argo1244	10.6596	39.756	Afro-Asiatic	331
1467	77_king	king	Chaha	Chaha	nɨgws1	nɨgws	n ɨ g w s	chah1248			Afro-Asiatic	331
1477	77_king	king	Endegagn	Endegagn	nugs1	nugs	n u g s	eneg1238			Afro-Asiatic	331
1487	77_king	king	Ezha	Ezha	nɨgwɨs1	nɨgwɨs	n ɨ g w ɨ s	ezha1238			Afro-Asiatic	331
1497	77_king	king	Geez	Ge'ez	nɨguś1	nɨguś	n ɨ g u ś/s	geez1241	10.1342	40.6821	Afro-Asiatic	331
1507	77_king	king	Gogot	Gogot	nɨgus1	nɨgus	n ɨ g u s					331
1517	77_king	king	Gumer	Gumer	nɨgwɨs1	nɨgwɨs	n ɨ g w ɨ s	gume1239			Afro-Asiatic	331
1527	77_king	king	Gura	Gura	nɨgws1	nɨgws	n ɨ g w s	gura1260			Afro-Asiatic	331
1537	77_king	king	Gyeto	Gyeto	nɨgws1	nɨgws	n ɨ g w s	gyet1241			Afro-Asiatic	331
1547	77_king	king	Harari	Harari	nǝgaaši1	nǝgaaši	n ə g aː ʃ i	hara1271	9.30485	42.1332	Afro-Asiatic	331
1557	77_king	king	Inor	Inor	nugws1	nugws	n u g w s	inor1240			Afro-Asiatic	331
1567	77_king	king	Kistane	Kistane	nɨgus1	nɨgus	n ɨ g u s	kist1241	8.33561	38.4763	Afro-Asiatic	331
1577	77_king	king	Mesqan	Mesqan	nɨgws1	nɨgws	n ɨ g w s	mesq1240	8.10617	38.3386	Afro-Asiatic	331
1587	77_king	king	Muher	Muher	nɨgws1	nɨgws	n ɨ g w s	muhe1234			Afro-Asiatic	331
1597	77_king	king	Oromo	Oromo	nugusa1	nugusa	n u g u s a					331
1607	77_king	king	Silte	Silt'e	nɨgus1	nɨgus	n ɨ g u s	silt1240	7.77004	38.1449	Afro-Asiatic	331
1617	77_king	king	Tigre	Tigre	nǝgus1	nǝgus	n ə g u s	tigr1270	17.3494	38.2233	Afro-Asiatic	331
1627	77_king	king	Tigrigna	Tigrigna	nɨgus1	nɨgus	n ɨ g u s	tigr1271	15.3359	38.9266	Afro-Asiatic	331
1637	77_king	king	Wolane	Wolane	nɨgus1	nɨgus	n ɨ g u s	wola1253	8.23	38.14	Afro-Asiatic	331
1647	77_king	king	Zway	Zway	nɨgus1	nɨgus	n ɨ g u s	zayy1238	8.01148	38.8258	Afro-Asiatic	331
1448	78_leg	leg	Amharic	Amharic	ʔɨgɨr1	ʔɨgɨr	ʔ ɨ g ɨ r	amha1245	11.708182	39.543456	Afro-Asiatic	332
1458	78_leg	leg	Argobba	Argobba	ќɨlťɨm2	ќɨlťɨm	ќ/kʼ ɨ l ť/tʼ ɨ m	argo1244	10.6596	39.756	Afro-Asiatic	337
1468	78_leg	leg	Chaha	Chaha	ʔǝgɨr1	ʔǝgɨr	ʔ ə g ɨ r	chah1248			Afro-Asiatic	332
1478	78_leg	leg	Endegagn	Endegagn	ʔǝgɨr1	ʔǝgɨr	ʔ ə g ɨ r	eneg1238			Afro-Asiatic	332
1488	78_leg	leg	Ezha	Ezha	ʔɨgɨr1	ʔɨgɨr	ʔ ɨ g ɨ r	ezha1238			Afro-Asiatic	332
1498	78_leg	leg	Geez	Ge'ez	ʔagǝda3	ʔagǝda	ʔ a g ə d a	geez1241	10.1342	40.6821	Afro-Asiatic	349
1508	78_leg	leg	Gogot	Gogot	ʔǝgɨr1	ʔǝgɨr	ʔ ə g ɨ r					332
1518	78_leg	leg	Gumer	Gumer	ʔǝgɨr1	ʔǝgɨr	ʔ ə g ɨ r	gume1239			Afro-Asiatic	332
1528	78_leg	leg	Gura	Gura	ʔǝgɨr1	ʔǝgɨr	ʔ ə g ɨ r	gura1260			Afro-Asiatic	332
1538	78_leg	leg	Gyeto	Gyeto	ʔǝgɨr1	ʔǝgɨr	ʔ ə g ɨ r	gyet1241			Afro-Asiatic	332
1548	78_leg	leg	Harari	Harari	ќulťum2	ќulťum	ќ/kʼ u l ť/tʼ u m	hara1271	9.30485	42.1332	Afro-Asiatic	337
1558	78_leg	leg	Inor	Inor	ʔǝgɨr1	ʔǝgɨr	ʔ ə g ɨ r	inor1240			Afro-Asiatic	332
1568	78_leg	leg	Kistane	Kistane	ʔǝgɨr1	ʔǝgɨr	ʔ ə g ɨ r	kist1241	8.33561	38.4763	Afro-Asiatic	332
1578	78_leg	leg	Mesqan	Mesqan	ʔǝgɨr1	ʔǝgɨr	ʔ ə g ɨ r	mesq1240	8.10617	38.3386	Afro-Asiatic	332
1588	78_leg	leg	Muher	Muher	ʔǝgɨr1	ʔǝgɨr	ʔ ə g ɨ r	muhe1234			Afro-Asiatic	332
1598	78_leg	leg	Oromo	Oromo	miila4	miila	m iː l a					361
1608	78_leg	leg	Silte	Silt'e	ʔɨngir1	ʔɨngir	ʔ ɨ n g i r	silt1240	7.77004	38.1449	Afro-Asiatic	332
1618	78_leg	leg	Tigre	Tigre	ʔɨgǝr1	ʔɨgǝr	ʔ ɨ g ə r	tigr1270	17.3494	38.2233	Afro-Asiatic	332
1628	78_leg	leg	Tigrigna	Tigrigna	ʔɨgri1	ʔɨgri	ʔ ɨ g r i	tigr1271	15.3359	38.9266	Afro-Asiatic	332
1638	78_leg	leg	Wolane	Wolane	ʔɨngir1	ʔɨngir	ʔ ɨ n g i r	wola1253	8.23	38.14	Afro-Asiatic	332
1648	78_leg	leg	Zway	Zway	tǝfǝ5	tǝfǝ	t ə f ə	zayy1238	8.01148	38.8258	Afro-Asiatic	371
1449	79_lentil	lentil	Amharic	Amharic	mɨssɨr1	mɨssɨr	m ɨ sː ɨ r	amha1245	11.708182	39.543456	Afro-Asiatic	333
1459	79_lentil	lentil	Argobba	Argobba	mɨssɨr1	mɨssɨr	m ɨ sː ɨ r	argo1244	10.6596	39.756	Afro-Asiatic	333
1469	79_lentil	lentil	Chaha	Chaha	ќǝsǝm2	ќǝsǝm	ќ/kʼ ə s ə m	chah1248			Afro-Asiatic	344
1479	79_lentil	lentil	Endegagn	Endegagn	ќǝsǝm2	ќǝsǝm	ќ/kʼ ə s ə m	eneg1238			Afro-Asiatic	344
1489	79_lentil	lentil	Ezha	Ezha	ќǝsǝm2	ќǝsǝm	ќ/kʼ ə s ə m	ezha1238			Afro-Asiatic	344
1499	79_lentil	lentil	Geez	Ge'ez	mɨssɨr1	mɨssɨr	m ɨ sː ɨ r	geez1241	10.1342	40.6821	Afro-Asiatic	333
1509	79_lentil	lentil	Gogot	Gogot	mɨšɨrǝ1	mɨšɨrǝ	m ɨ ʃ ɨ r ə					333
1519	79_lentil	lentil	Gumer	Gumer	ќǝsǝm2	ќǝsǝm	ќ/kʼ ə s ə m	gume1239			Afro-Asiatic	344
1529	79_lentil	lentil	Gura	Gura	ќǝsɨm2	ќǝsɨm	ќ/kʼ ə s ɨ m	gura1260			Afro-Asiatic	344
1539	79_lentil	lentil	Gyeto	Gyeto	ќǝsǝm2	ќǝsǝm	ќ/kʼ ə s ə m	gyet1241			Afro-Asiatic	344
1549	79_lentil	lentil	Harari	Harari	missir1	missir	m i sː i r	hara1271	9.30485	42.1332	Afro-Asiatic	333
1559	79_lentil	lentil	Inor	Inor	ќǝsǝm2	ќǝsǝm	ќ/kʼ ə s ə m	inor1240			Afro-Asiatic	344
1569	79_lentil	lentil	Kistane	Kistane	mɨšɨrǝ1	mɨšɨrǝ	m ɨ ʃ ɨ r ə	kist1241	8.33561	38.4763	Afro-Asiatic	333
1579	79_lentil	lentil	Mesqan	Mesqan	ќǝsǝm2	ќǝsǝm	ќ/kʼ ə s ə m	mesq1240	8.10617	38.3386	Afro-Asiatic	344
1589	79_lentil	lentil	Muher	Muher	ќǝsǝm2	ќǝsǝm	ќ/kʼ ə s ə m	muhe1234			Afro-Asiatic	344
1599	79_lentil	lentil	Oromo	Oromo	missira1	missira	m i sː i r a					333
1609	79_lentil	lentil	Silte	Silt'e	mɨšɨr1	mɨšɨr	m ɨ ʃ ɨ r	silt1240	7.77004	38.1449	Afro-Asiatic	333
1619	79_lentil	lentil	Tigre	Tigre	mǝsɨr1	mǝsɨr	m ə s ɨ r	tigr1270	17.3494	38.2233	Afro-Asiatic	333
1629	79_lentil	lentil	Tigrigna	Tigrigna	bɨrsin3	bɨrsin	b ɨ r s i n	tigr1271	15.3359	38.9266	Afro-Asiatic	370
1639	79_lentil	lentil	Wolane	Wolane	mɨsr1	mɨsr	m ɨ s r	wola1253	8.23	38.14	Afro-Asiatic	333
1649	79_lentil	lentil	Zway	Zway	mɨšɨr1	mɨšɨr	m ɨ ʃ ɨ r	zayy1238	8.01148	38.8258	Afro-Asiatic	333
1450	80_lion	lion	Amharic	Amharic	ʔambǝssa1	ʔambǝssa	ʔ a m b ə sː a	amha1245	11.708182	39.543456	Afro-Asiatic	334
1460	80_lion	lion	Argobba	Argobba	xambǝsa1	xambǝsa	x a m b ə s a	argo1244	10.6596	39.756	Afro-Asiatic	334
1470	80_lion	lion	Chaha	Chaha	ǯǝp2	ǯǝp	ǯ/ʒ ə p	chah1248			Afro-Asiatic	345
1480	80_lion	lion	Endegagn	Endegagn	ʔambǝssa1	ʔambǝssa	ʔ a m b ə sː a	eneg1238			Afro-Asiatic	334
1490	80_lion	lion	Ezha	Ezha	ʔambǝssa1	ʔambǝssa	ʔ a m b ə sː a	ezha1238			Afro-Asiatic	334
1500	80_lion	lion	Geez	Ge'ez	ʕanbǝsa1	ʕanbǝsa	ʕ a n b ə s a	geez1241	10.1342	40.6821	Afro-Asiatic	334
1510	80_lion	lion	Gogot	Gogot	ʔanbǝssa1	ʔanbǝssa	ʔ a n b ə sː a					334
1520	80_lion	lion	Gumer	Gumer	ǯǝpp2	ǯǝpp	ǯ/ʒ ə pː	gume1239			Afro-Asiatic	345
1530	80_lion	lion	Gura	Gura	ǯǝpǝ2	ǯǝpǝ	ǯ/ʒ ə p ə	gura1260			Afro-Asiatic	345
1540	80_lion	lion	Gyeto	Gyeto	žǝp2	žǝp	ʒ ə p	gyet1241			Afro-Asiatic	345
1550	80_lion	lion	Harari	Harari	wanaag3	wanaag	w a n aː g	hara1271	9.30485	42.1332	Afro-Asiatic	356
1560	80_lion	lion	Inor	Inor	ǯǝp2	ǯǝp	ǯ/ʒ ə p	inor1240			Afro-Asiatic	345
1570	80_lion	lion	Kistane	Kistane	ʔanbǝssa1	ʔanbǝssa	ʔ a n b ə sː a	kist1241	8.33561	38.4763	Afro-Asiatic	334
1580	80_lion	lion	Mesqan	Mesqan	ʔanbǝssa1	ʔanbǝssa	ʔ a n b ə sː a	mesq1240	8.10617	38.3386	Afro-Asiatic	334
1590	80_lion	lion	Muher	Muher	ʔanbǝssa1	ʔanbǝssa	ʔ a n b ə sː a	muhe1234			Afro-Asiatic	334
1600	80_lion	lion	Oromo	Oromo	leenća4	leenća	l eː n ć/tʃʼ a					362
1610	80_lion	lion	Silte	Silt'e	wǝrba5	wǝrba	w ə r b a	silt1240	7.77004	38.1449	Afro-Asiatic	365
1620	80_lion	lion	Tigre	Tigre	ħayǝt6	ħayǝt	ħ a y/j ə t	tigr1270	17.3494	38.2233	Afro-Asiatic	368
1630	80_lion	lion	Tigrigna	Tigrigna	ʔanbǝssa1	ʔanbǝssa	ʔ a n b ə sː a	tigr1271	15.3359	38.9266	Afro-Asiatic	334
1640	80_lion	lion	Wolane	Wolane	wǝrabe5	wǝrabe	w ə r a b e	wola1253	8.23	38.14	Afro-Asiatic	365
1650	80_lion	lion	Zway	Zway	leenča4	leenča	l eː n tʃ a	zayy1238	8.01148	38.8258	Afro-Asiatic	362
1651	81_lip	lip	Amharic	Amharic	kǝnfǝr1	kǝnfǝr	k ə n f ə r	amha1245	11.708182	39.543456	Afro-Asiatic	372
1661	81_lip	lip	Argobba	Argobba	mɨnčɨr2	mɨnčɨr	m ɨ n tʃ ɨ r	argo1244	10.6596	39.756	Afro-Asiatic	382
1671	81_lip	lip	Chaha	Chaha	kǝnfǝr1	kǝnfǝr	k ə n f ə r	chah1248			Afro-Asiatic	372
1681	81_lip	lip	Endegagn	Endegagn	kǝnfǝr1	kǝnfǝr	k ə n f ə r	eneg1238			Afro-Asiatic	372
1691	81_lip	lip	Ezha	Ezha	kǝnfǝr1	kǝnfǝr	k ə n f ə r	ezha1238			Afro-Asiatic	372
1701	81_lip	lip	Geez	Ge'ez	kǝnfǝr1	kǝnfǝr	k ə n f ə r	geez1241	10.1342	40.6821	Afro-Asiatic	372
1711	81_lip	lip	Gogot	Gogot	kǝnfǝr1	kǝnfǝr	k ə n f ə r					372
1721	81_lip	lip	Gumer	Gumer	kǝnfǝr1	kǝnfǝr	k ə n f ə r	gume1239			Afro-Asiatic	372
1731	81_lip	lip	Gura	Gura	ʔamz3	ʔamz	ʔ a m z	gura1260			Afro-Asiatic	392
1741	81_lip	lip	Gyeto	Gyeto	kǝnfǝr1	kǝnfǝr	k ə n f ə r	gyet1241			Afro-Asiatic	372
1751	81_lip	lip	Harari	Harari	lǝflǝf4	lǝflǝf	l ə f l ə f	hara1271	9.30485	42.1332	Afro-Asiatic	393
1761	81_lip	lip	Inor	Inor	kǝnfǝr1	kǝnfǝr	k ə n f ə r	inor1240			Afro-Asiatic	372
1771	81_lip	lip	Kistane	Kistane	kǝnfǝr1	kǝnfǝr	k ə n f ə r	kist1241	8.33561	38.4763	Afro-Asiatic	372
1781	81_lip	lip	Mesqan	Mesqan	kǝnfǝr1	kǝnfǝr	k ə n f ə r	mesq1240	8.10617	38.3386	Afro-Asiatic	372
1791	81_lip	lip	Muher	Muher	kǝnfǝr1	kǝnfǝr	k ə n f ə r	muhe1234			Afro-Asiatic	372
1801	81_lip	lip	Oromo	Oromo	hiɗii5	hiɗii	h i ɗ iː					398
1811	81_lip	lip	Silte	Silt'e	gɨrće6	gɨrće	g ɨ r ć/tʃʼ e	silt1240	7.77004	38.1449	Afro-Asiatic	406
1821	81_lip	lip	Tigre	Tigre	kǝmfǝr1	kǝmfǝr	k ə m f ə r	tigr1270	17.3494	38.2233	Afro-Asiatic	372
1831	81_lip	lip	Tigrigna	Tigrigna	kǝnfǝr1	kǝnfǝr	k ə n f ə r	tigr1271	15.3359	38.9266	Afro-Asiatic	372
1841	81_lip	lip	Wolane	Wolane	lǝflǝf4	lǝflǝf	l ə f l ə f	wola1253	8.23	38.14	Afro-Asiatic	393
1851	81_lip	lip	Zway	Zway	leflǝf4	leflǝf	l e f l ə f	zayy1238	8.01148	38.8258	Afro-Asiatic	393
1652	82_louse	louse	Amharic	Amharic	ќɨmal1	ќɨmal	ќ/kʼ ɨ m a l	amha1245	11.708182	39.543456	Afro-Asiatic	373
1662	82_louse	louse	Argobba	Argobba	ќɨmal1	ќɨmal	ќ/kʼ ɨ m a l	argo1244	10.6596	39.756	Afro-Asiatic	373
1672	82_louse	louse	Chaha	Chaha	ќɨmar1	ќɨmar	ќ/kʼ ɨ m a r	chah1248			Afro-Asiatic	373
1682	82_louse	louse	Endegagn	Endegagn	ʔɨwan2	ʔɨwan	ʔ ɨ w a n	eneg1238			Afro-Asiatic	386
1692	82_louse	louse	Ezha	Ezha	ќɨmar1	ќɨmar	ќ/kʼ ɨ m a r	ezha1238			Afro-Asiatic	373
1702	82_louse	louse	Geez	Ge'ez	ќwɨmal1	ќwɨmal	ќ/kʼ w ɨ m a l	geez1241	10.1342	40.6821	Afro-Asiatic	373
1712	82_louse	louse	Gogot	Gogot	ќɨmal1	ќɨmal	ќ/kʼ ɨ m a l					373
1722	82_louse	louse	Gumer	Gumer	ќɨmar1	ќɨmar	ќ/kʼ ɨ m a r	gume1239			Afro-Asiatic	373
1732	82_louse	louse	Gura	Gura	ќɨmar1	ќɨmar	ќ/kʼ ɨ m a r	gura1260			Afro-Asiatic	373
1742	82_louse	louse	Gyeto	Gyeto	ќɨmar1	ќɨmar	ќ/kʼ ɨ m a r	gyet1241			Afro-Asiatic	373
1752	82_louse	louse	Harari	Harari	ќumaay1	ќumaay	ќ/kʼ u m aay/aːi̯	hara1271	9.30485	42.1332	Afro-Asiatic	373
1762	82_louse	louse	Inor	Inor	ʔɨmar1	ʔɨmar	ʔ ɨ m a r	inor1240			Afro-Asiatic	373
1772	82_louse	louse	Kistane	Kistane	ќɨmal1	ќɨmal	ќ/kʼ ɨ m a l	kist1241	8.33561	38.4763	Afro-Asiatic	373
1782	82_louse	louse	Mesqan	Mesqan	ќɨmal1	ќɨmal	ќ/kʼ ɨ m a l	mesq1240	8.10617	38.3386	Afro-Asiatic	373
1792	82_louse	louse	Muher	Muher	ќɨme1	ќɨme	ќ/kʼ ɨ m e	muhe1234			Afro-Asiatic	373
1802	82_louse	louse	Oromo	Oromo	ʔinğire3	ʔinğire	ʔ i n dʒ i r e					399
1812	82_louse	louse	Silte	Silt'e	ќumal1	ќumal	ќ/kʼ u m a l	silt1240	7.77004	38.1449	Afro-Asiatic	373
1822	82_louse	louse	Tigre	Tigre	ќǝmǝl1	ќǝmǝl	ќ/kʼ ə m ə l	tigr1270	17.3494	38.2233	Afro-Asiatic	373
1832	82_louse	louse	Tigrigna	Tigrigna	qumal1	qumal	q u m a l	tigr1271	15.3359	38.9266	Afro-Asiatic	373
1842	82_louse	louse	Wolane	Wolane	ќumal1	ќumal	ќ/kʼ u m a l	wola1253	8.23	38.14	Afro-Asiatic	373
1852	82_louse	louse	Zway	Zway	ќɨmay1	ќɨmay	ќ/kʼ ɨ m ay/ai̯	zayy1238	8.01148	38.8258	Afro-Asiatic	373
1653	83_maize	maize	Amharic	Amharic	bǝќќollo1	bǝќќollo	b ə ќќ/kʼː o lː o	amha1245	11.708182	39.543456	Afro-Asiatic	374
1663	83_maize	maize	Argobba	Argobba	barmasila2	barmasila	b a r m a s i l a	argo1244	10.6596	39.756	Afro-Asiatic	383
1673	83_maize	maize	Chaha	Chaha	bǝќollo1	bǝќollo	b ə ќ/kʼ o lː o	chah1248			Afro-Asiatic	374
1683	83_maize	maize	Endegagn	Endegagn	bǝќќolǝ1	bǝќќolǝ	b ə ќќ/kʼː o l ə	eneg1238			Afro-Asiatic	374
1693	83_maize	maize	Ezha	Ezha	bǝќќwollo1	bǝќќwollo	b ə ќќ/kʼː w o lː o	ezha1238			Afro-Asiatic	374
1703	83_maize	maize	Geez	Ge'ez	badila3	badila	b a d i l a	geez1241	10.1342	40.6821	Afro-Asiatic	387
1713	83_maize	maize	Gogot	Gogot	boќќollo1	boќќollo	b o ќќ/kʼː o lː o					374
1723	83_maize	maize	Gumer	Gumer	bǝќwǝllo1	bǝќwǝllo	b ə ќ/kʼ w ə lː o	gume1239			Afro-Asiatic	374
1733	83_maize	maize	Gura	Gura	bǝќwollo1	bǝќwollo	b ə ќ/kʼ w o lː o	gura1260			Afro-Asiatic	374
1743	83_maize	maize	Gyeto	Gyeto	boќollo1	boќollo	b o ќ/kʼ o lː o	gyet1241			Afro-Asiatic	374
1753	83_maize	maize	Harari	Harari	ʔarǝbaxi4	ʔarǝbaxi	ʔ a r ə b a x i	hara1271	9.30485	42.1332	Afro-Asiatic	394
1763	83_maize	maize	Inor	Inor	bǝќolloʔǝ1	bǝќolloʔǝ	b ə ќ/kʼ o lː o ʔ ə	inor1240			Afro-Asiatic	374
1773	83_maize	maize	Kistane	Kistane	boќќollo1	boќќollo	b o ќќ/kʼː o lː o	kist1241	8.33561	38.4763	Afro-Asiatic	374
1783	83_maize	maize	Mesqan	Mesqan	boќќollo1	boќќollo	b o ќќ/kʼː o lː o	mesq1240	8.10617	38.3386	Afro-Asiatic	374
1793	83_maize	maize	Muher	Muher	bǝќќollo1	bǝќќollo	b ə ќќ/kʼː o lː o	muhe1234			Afro-Asiatic	374
1803	83_maize	maize	Oromo	Oromo	boќќoollo1	boќќoollo	b o ќќ/kʼː oː lː o					374
1813	83_maize	maize	Silte	Silt'e	bǝќќollo1	bǝќќollo	b ə ќќ/kʼː o lː o	silt1240	7.77004	38.1449	Afro-Asiatic	374
1823	83_maize	maize	Tigre	Tigre	ʕɨffun5	ʕɨffun	ʕ ɨ fː u n	tigr1270	17.3494	38.2233	Afro-Asiatic	407
1833	83_maize	maize	Tigrigna	Tigrigna	ʕufan5	ʕufan	ʕ u f a n	tigr1271	15.3359	38.9266	Afro-Asiatic	407
1843	83_maize	maize	Wolane	Wolane	boќќollo1	boќќollo	b o ќќ/kʼː o lː o	wola1253	8.23	38.14	Afro-Asiatic	374
1853	83_maize	maize	Zway	Zway	maašulle2	maašulle	m aː ʃ u lː e	zayy1238	8.01148	38.8258	Afro-Asiatic	383
1654	84_man	man	Amharic	Amharic	səw1	səw	s ə w	amha1245	11.708182	39.543456	Afro-Asiatic	375
1664	84_man	man	Argobba	Argobba	sǝw1	sǝw	s ə w	argo1244	10.6596	39.756	Afro-Asiatic	375
1674	84_man	man	Chaha	Chaha	sǝb1	sǝb	s ə b	chah1248			Afro-Asiatic	375
1684	84_man	man	Endegagn	Endegagn	səw1	səw	s ə w	eneg1238			Afro-Asiatic	375
1694	84_man	man	Ezha	Ezha	səb1	səb	s ə b	ezha1238			Afro-Asiatic	375
1704	84_man	man	Geez	Ge'ez	sǝb1	sǝb	s ə b	geez1241	10.1342	40.6821	Afro-Asiatic	375
1714	84_man	man	Gogot	Gogot	sǝb1	sǝb	s ə b					375
1724	84_man	man	Gumer	Gumer	mɨs2	mɨs	m ɨ s	gume1239			Afro-Asiatic	391
1734	84_man	man	Gura	Gura	mɨs2	mɨs	m ɨ s	gura1260			Afro-Asiatic	391
1744	84_man	man	Gyeto	Gyeto	sǝb1	sǝb	s ə b	gyet1241			Afro-Asiatic	375
1754	84_man	man	Harari	Harari	ʔusuʔ3	ʔusuʔ	ʔ u s u ʔ	hara1271	9.30485	42.1332	Afro-Asiatic	395
1764	84_man	man	Inor	Inor	sǝb1	sǝb	s ə b	inor1240			Afro-Asiatic	375
1774	84_man	man	Kistane	Kistane	mɨs2	mɨs	m ɨ s	kist1241	8.33561	38.4763	Afro-Asiatic	391
1784	84_man	man	Mesqan	Mesqan	mɨs2	mɨs	m ɨ s	mesq1240	8.10617	38.3386	Afro-Asiatic	391
1794	84_man	man	Muher	Muher	mɨs2	mɨs	m ɨ s	muhe1234			Afro-Asiatic	391
1804	84_man	man	Oromo	Oromo	nama4	nama	n a m a					400
1814	84_man	man	Silte	Silt'e	sǝb1	sǝb	s ə b	silt1240	7.77004	38.1449	Afro-Asiatic	375
1824	84_man	man	Tigre	Tigre	sǝb1	sǝb	s ə b	tigr1270	17.3494	38.2233	Afro-Asiatic	375
1834	84_man	man	Tigrigna	Tigrigna	sǝbʔay1	sǝbʔay	s ə b ʔ ay/ai̯	tigr1271	15.3359	38.9266	Afro-Asiatic	375
1844	84_man	man	Wolane	Wolane	sǝb1	sǝb	s ə b	wola1253	8.23	38.14	Afro-Asiatic	375
1854	84_man	man	Zway	Zway	sǝb1	sǝb	s ə b	zayy1238	8.01148	38.8258	Afro-Asiatic	375
1655	85_monday	monday	Amharic	Amharic	sǝňňo1	sǝňňo	s ə ňň/ɲː o	amha1245	11.708182	39.543456	Afro-Asiatic	376
1665	85_monday	monday	Argobba	Argobba	hargad2	hargad	h a r g a d	argo1244	10.6596	39.756	Afro-Asiatic	384
1675	85_monday	monday	Chaha	Chaha	wɨťǝt3	wɨťǝt	w ɨ ť/tʼ ə t	chah1248			Afro-Asiatic	385
1685	85_monday	monday	Endegagn	Endegagn	wɨťǝt3	wɨťǝt	w ɨ ť/tʼ ə t	eneg1238			Afro-Asiatic	385
1695	85_monday	monday	Ezha	Ezha	wɨťǝt3	wɨťǝt	w ɨ ť/tʼ ə t	ezha1238			Afro-Asiatic	385
1705	85_monday	monday	Geez	Ge'ez	sǝnuy1	sǝnuy	s ə n uy/ui̯	geez1241	10.1342	40.6821	Afro-Asiatic	376
1715	85_monday	monday	Gogot	Gogot	wɨťǝt3	wɨťǝt	w ɨ ť/tʼ ə t					385
1725	85_monday	monday	Gumer	Gumer	wɨťǝt3	wɨťǝt	w ɨ ť/tʼ ə t	gume1239			Afro-Asiatic	385
1735	85_monday	monday	Gura	Gura	wɨťǝt3	wɨťǝt	w ɨ ť/tʼ ə t	gura1260			Afro-Asiatic	385
1745	85_monday	monday	Gyeto	Gyeto	wɨťǝt3	wɨťǝt	w ɨ ť/tʼ ə t	gyet1241			Afro-Asiatic	385
1755	85_monday	monday	Harari	Harari	ʔisniin4	ʔisniin	ʔ i s n iː n	hara1271	9.30485	42.1332	Afro-Asiatic	396
